round,client_req,new_updates,avg_loss,queue_size,client_train_acc,client_test_acc,client_train_acc_avg,client_test_acc_avg,accuracy_score,aggregator_time
10,8,6,"[1.3069519698619843, 1.2183466851711273, 1.2096068859100342, 1.200417309999466, 1.2247227132320404, 1.1979095041751862]",13,"[0.6984126984126984, 0.9285714285714286, 0.9603174603174603, 0.9523809523809523, 0.9761904761904762, 0.9920634920634921]","[0.7314420803782505, 0.9583924349881797, 0.956501182033097, 0.956501182033097, 0.9560283687943263, 0.9560283687943263]",0.917989417989418,0.9191489361702128,0.9560283687943263,9.511313676834106
11,7,7,"[1.3477611541748047, 1.3386424481868744, 1.2915626764297485, 1.2234892547130585, 1.1806457042694092, 1.1751550436019897, 1.2075571417808533]",13,"[0.49206349206349204, 0.5079365079365079, 0.7063492063492064, 0.9206349206349206, 0.9444444444444444, 0.9841269841269841, 0.9841269841269841]","[0.46335697399527187, 0.46335697399527187, 0.7148936170212766, 0.9356973995271868, 0.968321513002364, 0.9659574468085106, 0.9664302600472813]",0.7913832199546486,0.7825734549138804,0.9659574468085106,11.038665056228638
12,9,12,"[1.301211565732956, 1.1940706074237823, 1.2072203159332275, 1.1904117465019226, 1.1866401135921478, 1.1623132228851318, 1.179627150297165, 1.1092213690280914, 1.183689296245575, 1.159191757440567, 1.1796422600746155, 1.1343343257904053]",10,"[0.8174603174603174, 0.9603174603174603, 0.9761904761904762, 0.9603174603174603, 0.9841269841269841, 0.9523809523809523, 0.9761904761904762, 0.9920634920634921, 0.9603174603174603, 0.9444444444444444, 0.9603174603174603, 0.9841269841269841]","[0.8137115839243498, 0.9536643026004729, 0.9541371158392435, 0.968321513002364, 0.9735224586288416, 0.9716312056737588, 0.9716312056737588, 0.9645390070921985, 0.9725768321513002, 0.9730496453900709, 0.9716312056737588, 0.9716312056737588]",0.9556878306878307,0.9550039401103233,0.9721040189125295,11.736021280288696
13,10,12,"[1.27964586019516, 1.2488709092140198, 1.2396036088466644, 1.1715521216392517, 1.1248837113380432, 1.163542479276657, 1.1561944484710693, 1.158574640750885, 1.1664160788059235, 1.1347265243530273, 1.1402689814567566, 1.1358863711357117]",8,"[0.7857142857142857, 0.9206349206349206, 0.9047619047619048, 0.9761904761904762, 0.9761904761904762, 0.9603174603174603, 0.9841269841269841, 0.9841269841269841, 0.9682539682539683, 0.9682539682539683, 0.9523809523809523, 0.9841269841269841]","[0.791016548463357, 0.9186761229314421, 0.9408983451536643, 0.9650118203309692, 0.9749408983451536, 0.9787234042553191, 0.9754137115839243, 0.9782505910165484, 0.975886524822695, 0.9754137115839243, 0.9763593380614657, 0.9754137115839243]",0.9470899470899471,0.952167060677699,0.9754137115839243,11.477962493896484
14,8,8,"[1.2140493392944336, 1.2089233100414276, 1.1802178919315338, 1.115538239479065, 1.1107198894023895, 1.1601395308971405, 1.13798588514328, 1.1523184180259705]",8,"[0.9285714285714286, 0.9285714285714286, 0.9444444444444444, 0.9841269841269841, 0.9841269841269841, 0.9761904761904762, 0.9761904761904762, 0.9841269841269841]","[0.9394799054373523, 0.9385342789598109, 0.9541371158392435, 0.9791962174940898, 0.9773049645390071, 0.9815602836879432, 0.9810874704491725, 0.9810874704491725]",0.9632936507936508,0.966548463356974,0.9806146572104019,10.305433988571167
15,9,9,"[1.1150525510311127, 1.1346335709095001, 1.0919072031974792, 1.0850228667259216, 1.0925484001636505, 1.126185953617096, 1.099627137184143, 1.084802120923996, 1.1312730014324188]",8,"[0.9920634920634921, 0.9761904761904762, 0.9603174603174603, 0.9682539682539683, 0.9841269841269841, 0.9761904761904762, 0.9841269841269841, 0.9761904761904762, 0.9761904761904762]","[0.9801418439716312, 0.9810874704491725, 0.9829787234042553, 0.983451536643026, 0.9829787234042553, 0.9843971631205674, 0.9843971631205674, 0.9825059101654846, 0.984869976359338]",0.9770723104056438,0.9829787234042553,0.9843971631205674,10.965831756591797
16,9,11,"[1.1887266039848328, 1.1599977612495422, 1.0777671337127686, 1.0862391293048859, 1.0881787538528442, 1.0983607470989227, 1.0861487090587616, 1.105487197637558, 1.1087913811206818, 1.080565094947815, 1.1221039593219757]",6,"[0.9682539682539683, 0.9761904761904762, 0.9523809523809523, 0.9920634920634921, 0.9682539682539683, 0.9920634920634921, 0.9761904761904762, 1.0, 1.0, 0.9761904761904762, 0.9761904761904762]","[0.968321513002364, 0.9843971631205674, 0.9877068557919622, 0.9867612293144208, 0.9872340425531915, 0.9867612293144208, 0.9853427895981087, 0.9867612293144208, 0.9872340425531915, 0.9867612293144208, 0.9867612293144208]",0.9797979797979799,0.9849129593810446,0.9867612293144208,12.012431621551514
17,10,7,"[1.205119401216507, 1.0780979990959167, 1.0496979057788849, 1.0870279669761658, 1.0748750865459442, 1.0548677146434784, 1.046654850244522]",9,"[0.9841269841269841, 0.9682539682539683, 0.9841269841269841, 0.9841269841269841, 0.9761904761904762, 0.9841269841269841, 1.0]","[0.9692671394799054, 0.9891252955082742, 0.9877068557919622, 0.9881796690307328, 0.9881796690307328, 0.9881796690307328, 0.9881796690307328]",0.9829931972789115,0.985545423843296,0.9881796690307328,11.202725172042847
18,9,6,"[1.081983894109726, 0.9757553935050964, 1.069944977760315, 1.0350036323070526, 1.0486062467098236, 1.0671281814575195]",12,"[0.9682539682539683, 0.9920634920634921, 0.9841269841269841, 0.9920634920634921, 0.9920634920634921, 0.9920634920634921]","[0.9900709219858156, 0.9877068557919622, 0.9905437352245863, 0.991016548463357, 0.9914893617021276, 0.9895981087470449]",0.9867724867724869,0.9900709219858156,0.9895981087470449,9.256432294845581
19,9,6,"[1.0830430686473846, 1.0030125826597214, 1.0133687555789948, 1.0220758318901062, 1.0302574336528778, 1.018298625946045]",15,"[0.9920634920634921, 1.0, 0.9841269841269841, 0.9841269841269841, 0.9682539682539683, 0.9920634920634921]","[0.9829787234042553, 0.9914893617021276, 0.9914893617021276, 0.9919621749408983, 0.9919621749408983, 0.9914893617021276]",0.9867724867724869,0.990228526398739,0.9914893617021276,9.694806098937988
20,7,8,"[1.0808334648609161, 1.0467242300510406, 1.0320702493190765, 1.0120416730642319, 0.998796135187149, 1.0375028550624847, 0.9822027832269669, 1.0110227465629578]",14,"[0.9682539682539683, 1.0, 1.0, 0.9761904761904762, 0.9841269841269841, 0.9761904761904762, 0.9841269841269841, 0.9682539682539683]","[0.9900709219858156, 0.9919621749408983, 0.992434988179669, 0.9929078014184397, 0.992434988179669, 0.992434988179669, 0.992434988179669, 0.9919621749408983]",0.9821428571428572,0.992080378250591,0.992434988179669,10.770671606063843
21,10,10,"[1.1801179349422455, 1.1326196193695068, 0.9779391884803772, 0.9848900735378265, 0.9587953835725784, 0.9686966836452484, 1.0259728282690048, 1.028550773859024, 0.9932885617017746, 0.9686298966407776]",14,"[0.9682539682539683, 0.9603174603174603, 0.9920634920634921, 0.9920634920634921, 0.9920634920634921, 1.0, 1.0, 0.9841269841269841, 0.9841269841269841, 0.9841269841269841]","[0.9725768321513002, 0.9815602836879432, 0.9938534278959811, 0.9943262411347518, 0.9938534278959811, 0.9929078014184397, 0.9943262411347518, 0.9957446808510638, 0.9938534278959811, 0.9933806146572104]",0.9857142857142858,0.9906382978723404,0.9938534278959811,11.418983459472656
22,9,12,"[1.1136301755905151, 1.1459649205207825, 1.0471300780773163, 1.0271832346916199, 0.9672453701496124, 0.9924015551805496, 0.9007412195205688, 0.978249654173851, 0.9506717175245285, 0.9402666091918945, 0.9773170351982117, 0.9347237050533295]",11,"[0.9920634920634921, 0.9841269841269841, 1.0, 0.9841269841269841, 0.9920634920634921, 1.0, 0.9920634920634921, 0.9761904761904762, 0.9841269841269841, 0.9920634920634921, 1.0, 0.9920634920634921]","[0.9763593380614657, 0.9763593380614657, 0.9900709219858156, 0.9914893617021276, 0.992434988179669, 0.9943262411347518, 0.992434988179669, 0.9957446808510638, 0.9947990543735225, 0.9952718676122931, 0.9952718676122931, 0.9943262411347518]",0.9907407407407408,0.9907407407407408,0.9938534278959811,12.923572301864624
23,10,11,"[1.0729348957538605, 0.9584551006555557, 0.9399241507053375, 0.9200339317321777, 0.9858200401067734, 0.9453041553497314, 0.9480578005313873, 0.946596771478653, 0.9782669097185135, 0.9415199309587479, 0.9472180306911469]",10,"[1.0, 0.9920634920634921, 0.9920634920634921, 1.0, 1.0, 1.0, 1.0, 0.9920634920634921, 0.9841269841269841, 0.9920634920634921, 0.9841269841269841]","[0.9895981087470449, 0.9933806146572104, 0.9952718676122931, 0.9952718676122931, 0.9947990543735225, 0.9952718676122931, 0.9952718676122931, 0.9952718676122931, 0.9952718676122931, 0.9952718676122931, 0.9952718676122931]",0.9942279942279942,0.9945411562432839,0.9952718676122931,12.30727767944336
24,9,9,"[1.0562116205692291, 1.0616206228733063, 1.0061834454536438, 1.0669632852077484, 0.9195027202367783, 0.935145378112793, 0.9254386872053146, 0.9323978573083878, 0.9130957424640656]",10,"[0.9841269841269841, 0.9920634920634921, 0.9841269841269841, 0.9761904761904762, 0.9920634920634921, 1.0, 0.9920634920634921, 1.0, 0.9841269841269841]","[0.9905437352245863, 0.9919621749408983, 0.9914893617021276, 0.9919621749408983, 0.9952718676122931, 0.9957446808510638, 0.9957446808510638, 0.9952718676122931, 0.9957446808510638]",0.9894179894179894,0.9937483582873653,0.9957446808510638,11.27857518196106
25,8,6,"[1.1027947664260864, 0.9260139763355255, 0.9450192600488663, 0.9390547722578049, 0.9038203358650208, 0.9354279786348343]",12,"[0.9920634920634921, 1.0, 0.9761904761904762, 0.9761904761904762, 0.9841269841269841, 1.0]","[0.9914893617021276, 0.9957446808510638, 0.9962174940898345, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638]",0.9880952380952381,0.9951142631993696,0.9957446808510638,9.724026918411255
26,8,8,"[1.0907050371170044, 0.9704337418079376, 0.9445115923881531, 0.9148672521114349, 0.9378324151039124, 0.8735494166612625, 0.906193882226944, 0.9073411524295807]",12,"[0.9682539682539683, 1.0, 1.0, 1.0, 1.0, 0.9920634920634921, 0.9841269841269841, 0.9841269841269841]","[0.9895981087470449, 0.9952718676122931, 0.9952718676122931, 0.9962174940898345, 0.9962174940898345, 0.9962174940898345, 0.9957446808510638, 0.9957446808510638]",0.9910714285714286,0.9950354609929077,0.9962174940898345,10.468802690505981
27,8,9,"[0.9732562750577927, 0.9027174860239029, 0.8750439286231995, 0.8803341537714005, 0.9205814599990845, 0.8841406553983688, 0.9030077159404755, 0.8660775721073151, 0.8978245109319687]",11,"[0.9920634920634921, 1.0, 1.0, 1.0, 0.9841269841269841, 0.9920634920634921, 1.0, 1.0, 1.0]","[0.9952718676122931, 0.9957446808510638, 0.9971631205673759, 0.9962174940898345, 0.9971631205673759, 0.9962174940898345, 0.9971631205673759, 0.9966903073286052, 0.9966903073286052]",0.9964726631393298,0.9964801681113737,0.9966903073286052,11.986267805099487
28,8,11,"[1.0280801057815552, 0.9431580454111099, 0.9360010623931885, 0.8446638733148575, 0.8599614500999451, 0.9289377331733704, 0.8655460774898529, 0.9022660702466965, 0.8832822442054749, 0.8860652893781662, 0.9055682122707367]",8,"[0.9920634920634921, 0.9682539682539683, 0.9920634920634921, 1.0, 0.9841269841269841, 0.9920634920634921, 0.9920634920634921, 0.9920634920634921, 1.0, 0.9920634920634921, 0.9841269841269841]","[0.992434988179669, 0.9957446808510638, 0.9957446808510638, 0.9971631205673759, 0.9976359338061466, 0.9976359338061466, 0.9971631205673759, 0.9976359338061466, 0.9971631205673759, 0.9976359338061466, 0.9971631205673759]",0.98989898989899,0.9966473243068988,0.9971631205673759,11.541980028152466
29,9,8,"[0.9519635140895844, 0.9420728236436844, 0.9243116527795792, 0.8591106832027435, 0.8688018918037415, 0.8902885168790817, 0.8821811079978943, 0.8744150847196579]",9,"[0.9761904761904762, 1.0, 0.9761904761904762, 1.0, 1.0, 1.0, 0.9920634920634921, 1.0]","[0.992434988179669, 0.9952718676122931, 0.9966903073286052, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466]",0.9930555555555556,0.9965721040189126,0.9976359338061466,10.741047620773315
30,9,10,"[0.8901771903038025, 0.8670902699232101, 0.8361915946006775, 0.8394719809293747, 0.8460408300161362, 0.8586217612028122, 0.8377445787191391, 0.8389154672622681, 0.8449031412601471, 0.853735089302063]",8,"[1.0, 0.9841269841269841, 0.9920634920634921, 0.9841269841269841, 1.0, 0.9920634920634921, 0.9920634920634921, 1.0, 0.9761904761904762, 0.9920634920634921]","[0.9957446808510638, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466]",0.9912698412698413,0.9974468085106384,0.9976359338061466,11.719578981399536
31,9,9,"[0.9295962005853653, 0.9052068293094635, 0.8390500843524933, 0.8359789997339249, 0.8506978154182434, 0.850967064499855, 0.8084418922662735, 0.8454777300357819, 0.8343711048364639]",8,"[1.0, 1.0, 0.9920634920634921, 0.9920634920634921, 1.0, 1.0, 1.0, 0.9841269841269841, 1.0]","[0.9957446808510638, 0.9957446808510638, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466]",0.9964726631393298,0.9972156553716839,0.9976359338061466,12.535173177719116
32,9,6,"[0.8757458329200745, 0.8493299782276154, 0.8615278601646423, 0.7708566933870316, 0.8270099312067032, 0.822086751461029]",11,"[1.0, 0.9841269841269841, 0.9920634920634921, 1.0, 1.0, 1.0]","[0.9962174940898345, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9981087470449173]",0.996031746031746,0.997478329393223,0.9976359338061466,10.686218738555908
33,7,5,"[0.8578042387962341, 0.8126999288797379, 0.803225114941597, 0.8213343769311905, 0.8260022699832916]",13,"[1.0, 1.0, 1.0, 0.9841269841269841, 1.0]","[0.9976359338061466, 0.9981087470449173, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466]",0.9968253968253968,0.9977304964539007,0.9976359338061466,11.363938093185425
34,9,10,"[0.9056690037250519, 0.8472214192152023, 0.8209960013628006, 0.8223440945148468, 0.794821247458458, 0.809466615319252, 0.7978567332029343, 0.8142783641815186, 0.8103408962488174, 0.7946702539920807]",12,"[0.9920634920634921, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9920634920634921, 0.9920634920634921, 1.0, 1.0]","[0.9957446808510638, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9981087470449173, 0.9976359338061466, 0.9976359338061466, 0.9981087470449173, 0.9976359338061466, 0.9981087470449173]",0.9976190476190476,0.9975886524822695,0.9981087470449173,15.165045261383057
35,6,6,"[0.798170194029808, 0.7740097492933273, 0.8130535036325455, 0.8126385658979416, 0.7823063135147095, 0.8150732517242432]",12,"[1.0, 1.0, 0.9920634920634921, 0.9761904761904762, 0.9841269841269841, 1.0]","[0.9981087470449173, 0.9981087470449173, 0.9981087470449173, 0.9976359338061466, 0.9981087470449173, 0.9981087470449173]",0.9920634920634921,0.9980299448384553,0.9981087470449173,9.74347996711731
36,10,11,"[0.869449719786644, 0.8875773400068283, 0.8573643416166306, 0.8120470196008682, 0.8361679017543793, 0.7662236094474792, 0.7869839668273926, 0.7839348167181015, 0.7857537716627121, 0.7736589908599854, 0.7727536410093307]",11,"[0.9841269841269841, 0.9920634920634921, 1.0, 0.9920634920634921, 0.9920634920634921, 1.0, 1.0, 0.9920634920634921, 1.0, 1.0, 1.0]","[0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9981087470449173, 0.9981087470449173, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466]",0.9956709956709957,0.9977218998495594,0.9976359338061466,12.135504245758057
37,8,5,"[0.8093793541193008, 0.7603866308927536, 0.7570970207452774, 0.7582520842552185, 0.7702304720878601]",14,"[0.9761904761904762, 1.0, 0.9920634920634921, 0.9920634920634921, 0.9920634920634921]","[0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466]",0.9904761904761905,0.9976359338061466,0.9976359338061466,10.289003849029541
38,9,10,"[0.7997024953365326, 0.7609788626432419, 0.765576034784317, 0.7538974583148956, 0.7370944321155548, 0.7659910768270493, 0.7635775804519653, 0.75960573554039, 0.7624713182449341, 0.7550598382949829]",13,"[1.0, 0.9920634920634921, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9761904761904762, 1.0]","[0.9981087470449173, 0.9981087470449173, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9985815602836879]",0.9968253968253968,0.9978250591016549,0.9976359338061466,11.033610582351685
39,9,7,"[0.8243530094623566, 0.7863729596138, 0.7507913410663605, 0.7352166622877121, 0.75454281270504, 0.7395555824041367, 0.7463551163673401]",15,"[0.9920634920634921, 0.9920634920634921, 1.0, 1.0, 0.9920634920634921, 0.9920634920634921, 1.0]","[0.9981087470449173, 0.9976359338061466, 0.9981087470449173, 0.9976359338061466, 0.9981087470449173, 0.9976359338061466, 0.9985815602836879]",0.9954648526077098,0.9979736575481255,0.9976359338061466,10.90509295463562
40,8,12,"[0.8331965059041977, 0.8213119506835938, 0.7453520447015762, 0.7402154207229614, 0.7400550544261932, 0.7269677072763443, 0.7233498096466064, 0.7527058720588684, 0.7333105504512787, 0.729601576924324, 0.7403624951839447, 0.7727402448654175]",11,"[1.0, 0.9841269841269841, 1.0, 0.9920634920634921, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9841269841269841, 1.0, 0.9761904761904762]","[0.9976359338061466, 0.9981087470449173, 0.9976359338061466, 0.9985815602836879, 0.9981087470449173, 0.9985815602836879, 0.9981087470449173, 0.9981087470449173, 0.9985815602836879, 0.9981087470449173, 0.9985815602836879, 0.9985815602836879]",0.9947089947089948,0.9982269503546096,0.9985815602836879,13.569995880126953
41,10,8,"[0.7765378803014755, 0.7463749498128891, 0.7258950769901276, 0.7318166643381119, 0.739439383149147, 0.7284350842237473, 0.7545931488275528, 0.7371431887149811]",13,"[1.0, 0.9841269841269841, 1.0, 1.0, 0.9841269841269841, 0.9920634920634921, 0.9920634920634921, 1.0]","[0.9976359338061466, 0.9981087470449173, 0.9985815602836879, 0.9981087470449173, 0.9976359338061466, 0.9985815602836879, 0.9985815602836879, 0.9976359338061466]",0.9940476190476191,0.9981087470449173,0.9981087470449173,12.14970874786377
42,9,10,"[0.8013651371002197, 0.7682386338710785, 0.7641109973192215, 0.7364463359117508, 0.7174357622861862, 0.7303973585367203, 0.7255958765745163, 0.7176266014575958, 0.7180910855531693, 0.731181338429451]",12,"[0.9761904761904762, 0.9841269841269841, 0.9841269841269841, 0.9920634920634921, 1.0, 1.0, 1.0, 0.9920634920634921, 1.0, 1.0]","[0.9976359338061466, 0.9981087470449173, 0.9981087470449173, 0.9985815602836879, 0.9985815602836879, 0.9985815602836879, 0.9985815602836879, 0.9985815602836879, 0.9985815602836879, 0.9985815602836879]",0.9928571428571429,0.9983924349881794,0.9985815602836879,11.61535358428955
43,8,8,"[0.7954131066799164, 0.7609136402606964, 0.7098959386348724, 0.7224894762039185, 0.709420382976532, 0.6961730718612671, 0.7243530750274658, 0.709656149148941]",12,"[1.0, 1.0, 1.0, 0.9920634920634921, 0.9920634920634921, 1.0, 0.9920634920634921, 1.0]","[0.9976359338061466, 0.9976359338061466, 0.9981087470449173, 0.9985815602836879, 0.9976359338061466, 0.9985815602836879, 0.9985815602836879, 0.9985815602836879]",0.9970238095238095,0.9981678486997635,0.9985815602836879,11.736717462539673
44,9,8,"[0.7961709946393967, 0.7786137163639069, 0.7339282780885696, 0.702842965722084, 0.7363505959510803, 0.7127874791622162, 0.7303342819213867, 0.7109638750553131]",13,"[0.9920634920634921, 0.9920634920634921, 0.9920634920634921, 0.9920634920634921, 0.9841269841269841, 0.9841269841269841, 0.9920634920634921, 1.0]","[0.9976359338061466, 0.9981087470449173, 0.9981087470449173, 0.9985815602836879, 0.9985815602836879, 0.9985815602836879, 0.9976359338061466, 0.9985815602836879]",0.9910714285714286,0.9982269503546098,0.9985815602836879,12.337195873260498
45,9,11,"[0.786038413643837, 0.7314887791872025, 0.7173319011926651, 0.715613842010498, 0.7217600494623184, 0.6925208121538162, 0.723369300365448, 0.7043841630220413, 0.698022797703743, 0.6979991793632507, 0.7233830839395523]",11,"[0.9761904761904762, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9920634920634921, 1.0, 0.9920634920634921, 0.9920634920634921, 0.9920634920634921]","[0.9981087470449173, 0.9985815602836879, 0.9985815602836879, 0.9981087470449173, 0.9976359338061466, 0.9976359338061466, 0.9985815602836879, 0.9981087470449173, 0.9985815602836879, 0.9981087470449173, 0.9985815602836879]",0.9949494949494949,0.9982376961100364,0.9981087470449173,14.470949172973633
46,9,11,"[0.7275859862565994, 0.7205414921045303, 0.6920260488986969, 0.6999740451574326, 0.693208172917366, 0.6965879797935486, 0.6921211779117584, 0.6951712071895599, 0.7026472091674805, 0.7032856047153473, 0.6903984993696213]",9,"[1.0, 0.9920634920634921, 0.9920634920634921, 1.0, 0.9920634920634921, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9985815602836879, 0.9985815602836879, 0.9981087470449173, 0.9976359338061466, 0.9981087470449173, 0.9981087470449173, 0.9981087470449173, 0.9981087470449173]",0.9978354978354979,0.9980227810015044,0.9981087470449173,14.416213750839233
