round,client_req,new_updates,avg_loss,queue_size,client_train_acc,client_test_acc,client_train_acc_avg,client_test_acc_avg,accuracy_score,aggregator_time
0,10,6,"[1.382181167602539, 1.3679786026477814, 1.390023112297058, 1.3794043958187103, 1.3857151865959167, 1.369062215089798]",4,"[0.47619047619047616, 0.49206349206349204, 0.3412698412698413, 0.4523809523809524, 0.3968253968253968, 0.48412698412698413]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187]",0.44047619047619047,0.4633569739952719,0.46335697399527187,0.0211331844329834
1,10,10,"[1.373248040676117, 1.352518379688263, 1.3574678897857666, 1.3741751313209534, 1.3698261976242065, 1.3609288036823273, 1.3693214058876038, 1.368897944688797, 1.3716258704662323, 1.3685629963874817]",4,"[0.5079365079365079, 0.46825396825396826, 0.4603174603174603, 0.4444444444444444, 0.42063492063492064, 0.4523809523809524, 0.46825396825396826, 0.4365079365079365, 0.3968253968253968, 0.4126984126984127]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187]",0.4468253968253969,0.463356973995272,0.46335697399527187,0.0232999324798584
2,9,5,"[1.3430105447769165, 1.337666779756546, 1.3357424139976501, 1.3556312918663025, 1.3449263274669647]",8,"[0.48412698412698413, 0.5079365079365079, 0.5, 0.42063492063492064, 0.5317460317460317]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46382978723404256, 0.46335697399527187]",0.48888888888888893,0.4634515366430261,0.46335697399527187,0.013468027114868164
3,9,7,"[1.3491789400577545, 1.3299531936645508, 1.324777752161026, 1.3165030181407928, 1.3245453536510468, 1.3374878764152527, 1.3297364711761475]",10,"[0.47619047619047616, 0.4523809523809524, 0.5, 0.46825396825396826, 0.5158730158730159, 0.47619047619047616, 0.5]","[0.46382978723404256, 0.47423167848699765, 0.4732860520094563, 0.4718676122931442, 0.47044917257683216, 0.48936170212765956, 0.47470449172576834]",0.48412698412698413,0.47396149949341443,0.4723404255319149,0.018146038055419922
4,9,8,"[1.3823038339614868, 1.3798331320285797, 1.325427234172821, 1.3259892463684082, 1.3293631076812744, 1.3028385639190674, 1.3221171498298645, 1.3082925081253052]",11,"[0.4603174603174603, 0.4444444444444444, 0.47619047619047616, 0.5793650793650794, 0.6031746031746031, 0.5555555555555556, 0.6031746031746031, 0.5793650793650794]","[0.46335697399527187, 0.46335697399527187, 0.4794326241134752, 0.6028368794326241, 0.607565011820331, 0.5513002364066194, 0.6023640661938534, 0.566903073286052]",0.5376984126984128,0.5421394799054373,0.574468085106383,0.02347278594970703
5,9,10,"[1.3178606629371643, 1.3205550909042358, 1.3071165978908539, 1.2836596965789795, 1.2874808311462402, 1.3069878220558167, 1.2971195578575134, 1.2943375408649445, 1.3119692504405975, 1.2817111611366272]",10,"[0.5079365079365079, 0.5714285714285714, 0.5634920634920635, 0.6904761904761905, 0.6904761904761905, 0.6904761904761905, 0.6984126984126984, 0.746031746031746, 0.6746031746031746, 0.6825396825396826]","[0.47423167848699765, 0.574468085106383, 0.5702127659574469, 0.7002364066193854, 0.6973995271867612, 0.7267139479905438, 0.7054373522458629, 0.7059101654846336, 0.7186761229314421, 0.6907801418439716]",0.6515873015873017,0.6564066193853427,0.6926713947990544,0.028401851654052734
6,8,8,"[1.3544380068778992, 1.3502247631549835, 1.3467535376548767, 1.2827392220497131, 1.277103751897812, 1.2923751771450043, 1.2874194979667664, 1.2705605328083038]",10,"[0.6111111111111112, 0.46825396825396826, 0.49206349206349204, 0.7857142857142857, 0.8174603174603174, 0.7777777777777778, 0.8333333333333334, 0.7857142857142857]","[0.46335697399527187, 0.46382978723404256, 0.46335697399527187, 0.7952718676122932, 0.7867612293144208, 0.8042553191489362, 0.791016548463357, 0.7749408983451537]",0.6964285714285714,0.6678486997635934,0.7877068557919622,0.028019189834594727
7,10,9,"[1.3268862068653107, 1.277357429265976, 1.264047771692276, 1.25261989235878, 1.2459447979927063, 1.255408763885498, 1.272074282169342, 1.253744751214981, 1.2678509056568146]",11,"[0.6111111111111112, 0.7301587301587301, 0.8015873015873016, 0.8888888888888888, 0.8492063492063492, 0.8968253968253969, 0.8888888888888888, 0.8412698412698413, 0.8888888888888888]","[0.5943262411347517, 0.6893617021276596, 0.7763593380614657, 0.8562647754137116, 0.849645390070922, 0.866193853427896, 0.8742316784869977, 0.8501182033096927, 0.8732860520094563]",0.8218694885361553,0.803309692671395,0.8505910165484634,0.02240920066833496
8,10,9,"[1.353626698255539, 1.368546962738037, 1.229851245880127, 1.23606938123703, 1.251008540391922, 1.2346428632736206, 1.2585554718971252, 1.2627173364162445, 1.2456307411193848]",12,"[0.48412698412698413, 0.36507936507936506, 0.8888888888888888, 0.8968253968253969, 0.9285714285714286, 0.9206349206349206, 0.8809523809523809, 0.8809523809523809, 0.9206349206349206]","[0.46335697399527187, 0.46382978723404256, 0.8959810874704491, 0.9002364066193853, 0.9092198581560283, 0.9011820330969267, 0.9134751773049645, 0.9130023640661938, 0.9054373522458629]",0.7962962962962964,0.8073023377987917,0.9054373522458629,0.01619410514831543
9,8,11,"[1.330190360546112, 1.2319741547107697, 1.2502318024635315, 1.2153356075286865, 1.2247712314128876, 1.2409237325191498, 1.22679603099823, 1.21127387881279, 1.2101406455039978, 1.2064094543457031, 1.2135363221168518]",9,"[0.5952380952380952, 0.9047619047619048, 0.9126984126984127, 0.9285714285714286, 0.9206349206349206, 0.9047619047619048, 0.9603174603174603, 0.9523809523809523, 0.9285714285714286, 0.9444444444444444, 0.9920634920634921]","[0.6028368794326241, 0.902127659574468, 0.9087470449172577, 0.9371158392434988, 0.932387706855792, 0.9380614657210402, 0.9371158392434988, 0.9371158392434988, 0.9356973995271868, 0.9361702127659575, 0.9342789598108747]",0.9040404040404041,0.9001504405759726,0.9347517730496454,0.04100608825683594
