round,n_client_req,n_new_updates,n_delayed_updates,n_malicious_updates,n_benign_updates,update_delays,client_avg_loss_avg,client_train_acc_avg,client_test_acc_avg,benign_client_train_acc_avg,benign_client_test_acc_avg,malicious_client_train_acc_avg,malicious_client_test_acc_avg,accuracy_score,aggregator_time
10,64,21,14,0,21,"[10.0, 10.0, 10.0, 9.0, 8.0, 8.0, 8.0, 7.0, 6.0, 5.0, 5.0, 5.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6834729909896851,0.9285714030265808,0.8857593536376953,0.9285714030265808,0.9285714030265808,0,0,0.9092198581560283,0.04059648513793945
11,62,49,16,0,49,"[11.0, 8.0, 7.0, 7.0, 7.0, 6.0, 6.0, 5.0, 5.0, 5.0, 4.0, 2.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6812729239463806,0.965986430644989,0.9356105327606201,0.965986430644989,0.965986430644989,0,0,0.9423167848699764,0.06351137161254883
12,62,25,18,0,25,"[12.0, 10.0, 10.0, 10.0, 10.0, 9.0, 8.0, 8.0, 7.0, 6.0, 6.0, 6.0, 6.0, 6.0, 5.0, 4.0, 4.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6824219226837158,0.9466665387153625,0.9304965138435364,0.9466665387153625,0.9466665387153625,0,0,0.948936170212766,0.04314446449279785
13,39,42,23,0,42,"[13.0, 12.0, 12.0, 11.0, 10.0, 10.0, 10.0, 9.0, 9.0, 8.0, 8.0, 8.0, 7.0, 7.0, 6.0, 6.0, 6.0, 6.0, 4.0, 3.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6815107464790344,0.95634925365448,0.929179310798645,0.95634925365448,0.95634925365448,0,0,0.941371158392435,0.05594038963317871
14,48,42,26,0,42,"[14.0, 13.0, 12.0, 12.0, 12.0, 11.0, 11.0, 10.0, 10.0, 10.0, 10.0, 9.0, 8.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6801714897155762,0.95634925365448,0.9263198375701904,0.95634925365448,0.95634925365448,0,0,0.9371158392434988,0.15350747108459473
15,50,53,29,0,53,"[15.0, 15.0, 14.0, 14.0, 14.0, 13.0, 13.0, 12.0, 11.0, 11.0, 10.0, 10.0, 10.0, 10.0, 9.0, 8.0, 8.0, 8.0, 7.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 3.0, 3.0, 3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6809795498847961,0.9559748768806458,0.9278468489646912,0.9559748768806458,0.9559748768806458,0,0,0.9442080378250591,0.06682872772216797
16,46,40,23,0,40,"[16.0, 16.0, 16.0, 15.0, 15.0, 12.0, 12.0, 11.0, 11.0, 11.0, 11.0, 10.0, 9.0, 8.0, 8.0, 8.0, 7.0, 6.0, 6.0, 6.0, 4.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6806830167770386,0.9416667222976685,0.9234751462936401,0.9416667222976685,0.9416667222976685,0,0,0.9423167848699764,0.055692434310913086
17,50,15,15,0,15,"[17.0, 15.0, 14.0, 13.0, 13.0, 11.0, 10.0, 8.0, 8.0, 6.0, 5.0, 5.0, 4.0, 3.0, 2.0]",0.6818313598632812,0.9722222685813904,0.9252640008926392,0.9722222685813904,0.9722222685813904,0,0,0.9442080378250591,0.03454995155334473
18,42,25,20,0,25,"[18.0, 18.0, 17.0, 17.0, 16.0, 14.0, 14.0, 13.0, 13.0, 13.0, 13.0, 8.0, 8.0, 7.0, 6.0, 6.0, 5.0, 5.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6809585690498352,0.9433333873748779,0.9032623767852783,0.9433333873748779,0.9433333873748779,0,0,0.9210401891252955,0.04483985900878906
19,52,38,29,0,38,"[19.0, 19.0, 19.0, 17.0, 16.0, 16.0, 15.0, 15.0, 15.0, 14.0, 14.0, 13.0, 13.0, 13.0, 13.0, 12.0, 12.0, 12.0, 10.0, 10.0, 9.0, 9.0, 9.0, 6.0, 5.0, 5.0, 4.0, 4.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6808565855026245,0.9583333730697632,0.9189994931221008,0.9583333730697632,0.9583333730697632,0,0,0.9366430260047282,0.05470633506774902
20,42,35,35,0,35,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 18.0, 18.0, 18.0, 17.0, 17.0, 17.0, 16.0, 16.0, 16.0, 15.0, 15.0, 14.0, 12.0, 11.0, 10.0, 10.0, 9.0, 8.0, 8.0, 8.0, 6.0, 5.0, 5.0, 4.0, 4.0, 3.0, 3.0, 3.0, 1.0]",0.6821857690811157,0.9333333969116211,0.8958190083503723,0.9333333969116211,0.9333333969116211,0,0,0.924822695035461,0.052553653717041016
21,44,42,24,0,42,"[21.0, 21.0, 20.0, 19.0, 19.0, 18.0, 18.0, 17.0, 17.0, 17.0, 14.0, 12.0, 12.0, 12.0, 9.0, 9.0, 7.0, 4.0, 4.0, 3.0, 3.0, 3.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6814180612564087,0.9503968358039856,0.9276033043861389,0.9503968358039856,0.9503968358039856,0,0,0.941371158392435,0.15529751777648926
22,46,32,32,0,32,"[22.0, 22.0, 21.0, 20.0, 17.0, 17.0, 17.0, 17.0, 16.0, 16.0, 15.0, 15.0, 14.0, 13.0, 13.0, 13.0, 12.0, 12.0, 11.0, 11.0, 11.0, 11.0, 9.0, 8.0, 8.0, 7.0, 7.0, 6.0, 6.0, 5.0, 5.0, 2.0]",0.6812858581542969,0.9375,0.920995831489563,0.9375,0.9375,0,0,0.9418439716312057,0.04822039604187012
23,35,51,40,0,51,"[22.0, 20.0, 20.0, 20.0, 20.0, 19.0, 19.0, 19.0, 19.0, 18.0, 18.0, 17.0, 17.0, 17.0, 17.0, 16.0, 16.0, 16.0, 16.0, 15.0, 14.0, 14.0, 13.0, 13.0, 13.0, 11.0, 11.0, 10.0, 10.0, 9.0, 7.0, 6.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6801766157150269,0.952614426612854,0.9441431760787964,0.952614426612854,0.952614426612854,0,0,0.9513002364066194,0.06777644157409668
24,36,43,43,0,43,"[24.0, 24.0, 24.0, 24.0, 23.0, 22.0, 22.0, 22.0, 21.0, 21.0, 21.0, 20.0, 20.0, 19.0, 19.0, 19.0, 18.0, 18.0, 17.0, 17.0, 17.0, 17.0, 16.0, 15.0, 15.0, 15.0, 14.0, 14.0, 13.0, 13.0, 12.0, 12.0, 12.0, 12.0, 8.0, 8.0, 7.0, 5.0, 4.0, 4.0, 3.0, 2.0, 2.0]",0.6811944246292114,0.9457364678382874,0.9079222679138184,0.9457364678382874,0.9457364678382874,0,0,0.9295508274231679,0.05670428276062012
25,39,42,33,0,42,"[25.0, 25.0, 25.0, 25.0, 23.0, 23.0, 22.0, 22.0, 20.0, 18.0, 16.0, 16.0, 16.0, 16.0, 15.0, 15.0, 15.0, 14.0, 13.0, 13.0, 11.0, 10.0, 9.0, 8.0, 7.0, 7.0, 6.0, 6.0, 5.0, 4.0, 3.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6811658143997192,0.9603174924850464,0.921862006187439,0.9603174924850464,0.9603174924850464,0,0,0.9432624113475178,0.15507912635803223
26,47,42,42,0,42,"[26.0, 26.0, 25.0, 25.0, 25.0, 23.0, 23.0, 23.0, 22.0, 22.0, 21.0, 21.0, 21.0, 21.0, 21.0, 20.0, 20.0, 20.0, 19.0, 18.0, 17.0, 17.0, 17.0, 17.0, 16.0, 16.0, 14.0, 14.0, 13.0, 9.0, 9.0, 7.0, 7.0, 7.0, 7.0, 6.0, 6.0, 5.0, 4.0, 4.0, 2.0, 1.0]",0.6815852522850037,0.9424603581428528,0.9222559332847595,0.9424603581428528,0.9424603581428528,0,0,0.9408983451536643,0.05679821968078613
27,39,35,35,0,35,"[27.0, 26.0, 26.0, 24.0, 23.0, 23.0, 23.0, 22.0, 21.0, 20.0, 18.0, 18.0, 18.0, 17.0, 17.0, 17.0, 17.0, 16.0, 16.0, 15.0, 15.0, 13.0, 12.0, 11.0, 11.0, 11.0, 10.0, 7.0, 7.0, 6.0, 6.0, 6.0, 5.0, 2.0, 1.0]",0.6807188987731934,0.9714285731315613,0.9350489974021912,0.9714285731315613,0.9714285731315613,0,0,0.9498817966903074,0.04993176460266113
28,48,63,42,0,63,"[28.0, 27.0, 26.0, 25.0, 24.0, 24.0, 23.0, 22.0, 20.0, 20.0, 19.0, 19.0, 19.0, 19.0, 19.0, 18.0, 18.0, 17.0, 16.0, 16.0, 14.0, 14.0, 14.0, 12.0, 12.0, 12.0, 11.0, 11.0, 11.0, 11.0, 10.0, 10.0, 10.0, 9.0, 9.0, 8.0, 6.0, 6.0, 4.0, 4.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6796680092811584,0.9775131940841675,0.9478104114532471,0.9775131940841675,0.9775131940841675,0,0,0.9560283687943263,0.07630014419555664
29,48,54,32,0,54,"[29.0, 27.0, 25.0, 25.0, 24.0, 24.0, 23.0, 21.0, 19.0, 19.0, 19.0, 18.0, 18.0, 17.0, 17.0, 17.0, 15.0, 15.0, 15.0, 12.0, 12.0, 12.0, 12.0, 11.0, 11.0, 10.0, 10.0, 7.0, 6.0, 5.0, 3.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6792480945587158,0.9660494327545166,0.949435293674469,0.9660494327545166,0.9660494327545166,0,0,0.9593380614657211,0.16512346267700195
30,50,57,39,0,57,"[29.0, 29.0, 28.0, 28.0, 24.0, 23.0, 23.0, 23.0, 21.0, 21.0, 21.0, 20.0, 19.0, 19.0, 17.0, 16.0, 16.0, 15.0, 14.0, 13.0, 13.0, 13.0, 12.0, 11.0, 9.0, 9.0, 9.0, 9.0, 8.0, 8.0, 8.0, 8.0, 7.0, 6.0, 6.0, 5.0, 5.0, 3.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6783669590950012,0.9678362011909485,0.9464476704597473,0.9678362011909485,0.9678362011909485,0,0,0.9555555555555556,0.0697166919708252
31,58,73,53,0,73,"[29.0, 29.0, 28.0, 28.0, 28.0, 27.0, 27.0, 27.0, 27.0, 27.0, 26.0, 24.0, 24.0, 24.0, 24.0, 24.0, 23.0, 22.0, 22.0, 21.0, 21.0, 20.0, 19.0, 19.0, 19.0, 18.0, 18.0, 18.0, 17.0, 17.0, 17.0, 17.0, 16.0, 15.0, 15.0, 14.0, 13.0, 13.0, 12.0, 12.0, 12.0, 11.0, 9.0, 9.0, 9.0, 8.0, 7.0, 6.0, 6.0, 6.0, 5.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6797670722007751,0.9646119475364685,0.95314621925354,0.9646119475364685,0.9646119475364685,0,0,0.9602836879432625,0.08364629745483398
32,50,64,39,0,64,"[29.0, 28.0, 28.0, 27.0, 27.0, 27.0, 27.0, 25.0, 25.0, 24.0, 24.0, 23.0, 22.0, 21.0, 20.0, 20.0, 20.0, 18.0, 15.0, 15.0, 14.0, 12.0, 12.0, 11.0, 10.0, 10.0, 9.0, 8.0, 6.0, 6.0, 6.0, 5.0, 5.0, 5.0, 3.0, 2.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6777406930923462,0.9700520634651184,0.9557993412017822,0.9700520634651184,0.9700520634651184,0,0,0.9621749408983451,0.17641568183898926
33,53,70,38,0,70,"[29.0, 29.0, 29.0, 29.0, 27.0, 27.0, 27.0, 26.0, 26.0, 25.0, 24.0, 24.0, 24.0, 23.0, 22.0, 21.0, 21.0, 19.0, 18.0, 18.0, 16.0, 15.0, 14.0, 13.0, 12.0, 12.0, 11.0, 9.0, 7.0, 7.0, 7.0, 7.0, 7.0, 4.0, 4.0, 4.0, 3.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6780756115913391,0.9797619581222534,0.9617021679878235,0.9797619581222534,0.9797619581222534,0,0,0.9659574468085106,0.0811004638671875
34,51,39,39,0,39,"[29.0, 29.0, 28.0, 27.0, 27.0, 26.0, 26.0, 25.0, 25.0, 24.0, 24.0, 24.0, 22.0, 22.0, 21.0, 20.0, 19.0, 18.0, 18.0, 17.0, 17.0, 17.0, 17.0, 16.0, 16.0, 15.0, 15.0, 13.0, 13.0, 12.0, 10.0, 9.0, 7.0, 6.0, 5.0, 3.0, 3.0, 1.0, 1.0]",0.6786359548568726,0.9679487943649292,0.9521852135658264,0.9679487943649292,0.9679487943649292,0,0,0.9569739952718677,0.05321216583251953
35,41,61,42,0,61,"[29.0, 29.0, 27.0, 26.0, 26.0, 26.0, 25.0, 24.0, 23.0, 20.0, 20.0, 19.0, 19.0, 18.0, 18.0, 18.0, 18.0, 17.0, 17.0, 16.0, 16.0, 15.0, 12.0, 12.0, 11.0, 10.0, 10.0, 9.0, 7.0, 7.0, 6.0, 4.0, 4.0, 4.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6776353120803833,0.9740437269210815,0.960206151008606,0.9740437269210815,0.9740437269210815,0,0,0.9645390070921985,0.18773603439331055
36,51,23,23,0,23,"[29.0, 27.0, 27.0, 26.0, 26.0, 25.0, 25.0, 19.0, 19.0, 18.0, 17.0, 17.0, 16.0, 10.0, 9.0, 9.0, 9.0, 7.0, 6.0, 5.0, 3.0, 2.0, 1.0]",0.6791273951530457,0.9710144400596619,0.9566656947135925,0.9710144400596619,0.9710144400596619,0,0,0.9626477541371158,0.04001808166503906
37,48,50,33,0,50,"[28.0, 28.0, 28.0, 27.0, 25.0, 23.0, 22.0, 22.0, 20.0, 20.0, 18.0, 17.0, 15.0, 15.0, 13.0, 13.0, 13.0, 12.0, 12.0, 11.0, 10.0, 9.0, 9.0, 7.0, 7.0, 7.0, 7.0, 5.0, 5.0, 3.0, 3.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6774247884750366,0.9800000190734863,0.9646902680397034,0.9800000190734863,0.9800000190734863,0,0,0.9697399527186761,0.06442832946777344
38,51,67,37,0,67,"[29.0, 29.0, 28.0, 28.0, 28.0, 26.0, 26.0, 25.0, 25.0, 23.0, 22.0, 21.0, 20.0, 18.0, 17.0, 16.0, 16.0, 13.0, 13.0, 13.0, 12.0, 11.0, 9.0, 9.0, 8.0, 8.0, 7.0, 6.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6771345138549805,0.9713930487632751,0.9662679433822632,0.9713930487632751,0.9713930487632751,0,0,0.9711583924349881,0.07827997207641602
39,45,32,32,0,32,"[29.0, 29.0, 29.0, 25.0, 25.0, 24.0, 24.0, 21.0, 21.0, 20.0, 19.0, 19.0, 18.0, 18.0, 17.0, 17.0, 16.0, 14.0, 13.0, 12.0, 12.0, 11.0, 10.0, 10.0, 9.0, 9.0, 8.0, 7.0, 5.0, 5.0, 4.0, 3.0]",0.6781491041183472,0.9687500596046448,0.9570183157920837,0.9687500596046448,0.9687500596046448,0,0,0.9602836879432625,0.04897117614746094
40,42,41,41,0,41,"[29.0, 28.0, 28.0, 27.0, 27.0, 24.0, 24.0, 24.0, 22.0, 21.0, 21.0, 19.0, 19.0, 18.0, 18.0, 15.0, 15.0, 14.0, 14.0, 13.0, 12.0, 12.0, 12.0, 11.0, 11.0, 11.0, 10.0, 10.0, 10.0, 9.0, 9.0, 7.0, 7.0, 6.0, 4.0, 4.0, 4.0, 4.0, 4.0, 1.0, 1.0]",0.6786242723464966,0.9796748161315918,0.9621402621269226,0.9796748161315918,0.9796748161315918,0,0,0.9673758865248226,0.15418004989624023
41,53,43,43,0,43,"[29.0, 28.0, 26.0, 26.0, 25.0, 23.0, 23.0, 22.0, 21.0, 21.0, 19.0, 18.0, 17.0, 17.0, 16.0, 15.0, 15.0, 14.0, 14.0, 14.0, 14.0, 14.0, 13.0, 13.0, 11.0, 11.0, 11.0, 10.0, 10.0, 8.0, 7.0, 7.0, 7.0, 7.0, 7.0, 6.0, 6.0, 5.0, 3.0, 2.0, 2.0, 1.0, 1.0]",0.6770921945571899,0.9767441749572754,0.9603716135025024,0.9767441749572754,0.9767441749572754,0,0,0.9640661938534278,0.05890679359436035
42,50,43,34,0,43,"[28.0, 28.0, 28.0, 27.0, 25.0, 25.0, 22.0, 22.0, 22.0, 20.0, 20.0, 18.0, 18.0, 17.0, 17.0, 17.0, 17.0, 16.0, 16.0, 15.0, 15.0, 15.0, 15.0, 15.0, 14.0, 12.0, 11.0, 10.0, 7.0, 6.0, 6.0, 6.0, 5.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6786090731620789,0.9612404704093933,0.9634615182876587,0.9612404704093933,0.9612404704093933,0,0,0.9664302600472813,0.058038949966430664
43,40,38,38,0,38,"[28.0, 27.0, 26.0, 26.0, 25.0, 25.0, 24.0, 24.0, 24.0, 24.0, 23.0, 21.0, 21.0, 19.0, 18.0, 17.0, 17.0, 17.0, 16.0, 16.0, 15.0, 15.0, 15.0, 14.0, 14.0, 13.0, 12.0, 9.0, 8.0, 6.0, 6.0, 5.0, 5.0, 5.0, 3.0, 2.0, 1.0, 1.0]",0.676750659942627,0.9671052694320679,0.9612044095993042,0.9671052694320679,0.9671052694320679,0,0,0.9654846335697399,0.05470681190490723
44,48,27,27,0,27,"[28.0, 27.0, 27.0, 24.0, 24.0, 23.0, 22.0, 21.0, 19.0, 19.0, 19.0, 18.0, 17.0, 12.0, 11.0, 9.0, 9.0, 9.0, 7.0, 7.0, 5.0, 5.0, 3.0, 3.0, 2.0, 1.0, 1.0]",0.6777126789093018,0.9598765969276428,0.9615795612335205,0.9598765969276428,0.9598765969276428,0,0,0.9659574468085106,0.04491877555847168
45,36,50,38,0,50,"[28.0, 28.0, 27.0, 27.0, 25.0, 25.0, 25.0, 25.0, 25.0, 22.0, 21.0, 20.0, 20.0, 19.0, 18.0, 16.0, 13.0, 13.0, 13.0, 11.0, 9.0, 9.0, 9.0, 8.0, 7.0, 6.0, 6.0, 6.0, 5.0, 4.0, 4.0, 3.0, 3.0, 2.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6762493848800659,0.981666624546051,0.966572105884552,0.981666624546051,0.981666624546051,0,0,0.9711583924349881,0.16627192497253418
46,51,36,28,0,36,"[28.0, 27.0, 27.0, 26.0, 26.0, 25.0, 24.0, 24.0, 22.0, 19.0, 19.0, 19.0, 18.0, 15.0, 15.0, 12.0, 12.0, 10.0, 10.0, 9.0, 9.0, 7.0, 6.0, 6.0, 5.0, 4.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6774990558624268,0.983796238899231,0.9679012298583984,0.983796238899231,0.983796238899231,0,0,0.9716312056737588,0.0529940128326416
