round,n_client_req,n_new_updates,n_ontime_updates,n_delayed_updates,n_malicious_updates,n_benign_updates,client_avg_loss_avg,client_train_acc_avg,client_test_acc_avg,benign_client_train_acc_avg,benign_client_test_acc_avg,malicious_client_train_acc_avg,malicious_client_test_acc_avg,accuracy_score,aggregator_time
0,100,36,36,0,11,25,0.6916030049324036,0.5046296119689941,0.46335697174072266,0.48666664958000183,0.48666664958000183,0.5454545021057129,0.46335697174072266,0.46335697399527187,4.9192657470703125
1,93,48,42,6,18,30,0.6904917359352112,0.5208333134651184,0.46335697174072266,0.49444442987442017,0.49444442987442017,0.5648148059844971,0.46335697174072266,0.46335697399527187,6.760338544845581
2,90,66,61,5,16,50,0.6916916966438293,0.4722221791744232,0.46335697174072266,0.46666663885116577,0.46666663885116577,0.4895833134651184,0.46335697174072266,0.46335697399527187,10.789965152740479
3,82,18,15,3,3,15,0.690112292766571,0.4629629850387573,0.46335697174072266,0.4555555284023285,0.4555555284023285,0.5,0.46335697174072266,0.46335697399527187,6.377838134765625
4,85,34,25,9,12,22,0.6895899176597595,0.5147058367729187,0.46335697174072266,0.5113636255264282,0.5113636255264282,0.5208333134651184,0.46335697174072266,0.46335697399527187,9.383228302001953
5,77,29,19,10,10,19,0.6918171048164368,0.4798850417137146,0.46335697174072266,0.4561403691768646,0.4561403691768646,0.5249999761581421,0.46335697174072266,0.46335697399527187,6.033085346221924
6,69,32,19,13,9,23,0.6885395050048828,0.5104166269302368,0.46335697174072266,0.49637681245803833,0.49637681245803833,0.5462962985038757,0.46335697174072266,0.46335697399527187,4.592191934585571
7,56,18,3,15,8,10,0.6936259865760803,0.5092592239379883,0.46335697174072266,0.49166664481163025,0.49166664481163025,0.53125,0.46335697174072266,0.46335697399527187,6.487582206726074
8,67,41,27,14,11,30,0.6898983120918274,0.48780491948127747,0.46335694193840027,0.48055556416511536,0.48055556416511536,0.5075757503509521,0.46335697174072266,0.46335697399527187,8.956958532333374
9,67,50,38,12,17,33,0.6904021501541138,0.4933333694934845,0.46335697174072266,0.4570707082748413,0.4570707082748413,0.563725471496582,0.46335697174072266,0.46335697399527187,8.39485216140747
10,63,16,2,14,5,11,0.6890643835067749,0.515625,0.46335697174072266,0.4469696879386902,0.4469696879386902,0.6666666865348816,0.46335697174072266,0.46335697399527187,5.699680328369141
11,52,27,18,9,7,20,0.6902731657028198,0.4814814329147339,0.46335697174072266,0.47083336114883423,0.47083336114883423,0.511904776096344,0.46335697174072266,0.46335697399527187,4.865838050842285
12,53,17,0,17,5,12,0.6890933513641357,0.5098039507865906,0.46335697174072266,0.5208333134651184,0.5208333134651184,0.4833333492279053,0.46335697174072266,0.46335697399527187,4.825111389160156
13,46,29,13,16,8,21,0.690335214138031,0.4913792908191681,0.46335697174072266,0.4722222685813904,0.4722222685813904,0.5416666865348816,0.46335697174072266,0.46335697399527187,5.223481893539429
14,41,37,20,17,12,25,0.6915600895881653,0.4752252399921417,0.46335694193840027,0.45333331823349,0.45333331823349,0.5208333134651184,0.46335697174072266,0.46335697399527187,8.879973411560059
15,42,22,0,22,9,13,0.6920375227928162,0.47727271914482117,0.46335697174072266,0.43589746952056885,0.43589746952056885,0.5370370149612427,0.46335697174072266,0.46335697399527187,8.191195487976074
16,42,35,0,35,11,24,0.6904797554016113,0.502380907535553,0.46335700154304504,0.4965277910232544,0.4965277910232544,0.5151515603065491,0.46335697174072266,0.46335697399527187,6.69175910949707
17,39,23,0,23,5,18,0.6901665925979614,0.4637680947780609,0.46335697174072266,0.43981483578681946,0.43981483578681946,0.550000011920929,0.46335697174072266,0.46335697399527187,5.174096584320068
18,39,24,0,24,4,20,0.6902830004692078,0.4583333730697632,0.46335697174072266,0.4583333432674408,0.4583333432674408,0.4583333134651184,0.46335697174072266,0.46335697399527187,6.337438106536865
19,37,23,0,23,6,17,0.688240647315979,0.5036231875419617,0.46335697174072266,0.4852941036224365,0.4852941036224365,0.5555555820465088,0.46335697174072266,0.46335697399527187,6.109199285507202
20,43,27,0,27,3,24,0.6869438290596008,0.5061728358268738,0.46335697174072266,0.5,0.5,0.5555555820465088,0.46335697174072266,0.46335697399527187,6.767444372177124
21,38,27,0,27,5,22,0.6868427395820618,0.5030863881111145,0.46335697174072266,0.48106059432029724,0.48106059432029724,0.6000000238418579,0.46335697174072266,0.46335697399527187,6.668437957763672
22,36,56,14,42,20,36,0.6899609565734863,0.5133928656578064,0.46335703134536743,0.4791666567325592,0.4791666567325592,0.5750000476837158,0.46335697174072266,0.46335697399527187,8.639050006866455
23,34,33,0,33,5,28,0.6853068470954895,0.5202019810676575,0.46335697174072266,0.5059523582458496,0.5059523582458496,0.6000000238418579,0.46335697174072266,0.46335697399527187,6.313816070556641
24,38,39,0,39,10,29,0.690372109413147,0.470085471868515,0.46335700154304504,0.4454023241996765,0.4454023241996765,0.5416666865348816,0.46335697174072266,0.46335697399527187,9.348267555236816
25,41,37,0,37,16,21,0.6920944452285767,0.5067567229270935,0.46335694193840027,0.4841269552707672,0.4841269552707672,0.5364583134651184,0.46335697174072266,0.46335697399527187,7.2614147663116455
26,43,63,12,51,25,38,0.6949073672294617,0.4563491642475128,0.4633570611476898,0.45394736528396606,0.45394736528396606,0.46000000834465027,0.46335697174072266,0.46335697399527187,10.279794454574585
27,40,44,0,44,18,26,0.6920726895332336,0.49242421984672546,0.46335697174072266,0.4775640666484833,0.4775640666484833,0.5138888359069824,0.46335697174072266,0.46335697399527187,9.556847095489502
28,34,43,0,43,15,28,0.6897886395454407,0.5058138966560364,0.46335700154304504,0.4851190745830536,0.4851190745830536,0.5444443821907043,0.46335697174072266,0.46335697399527187,6.5537824630737305
29,42,43,0,43,14,29,0.6922509670257568,0.4767441749572754,0.46335700154304504,0.4396551847457886,0.4396551847457886,0.5535714626312256,0.46335697174072266,0.46335697399527187,6.036808967590332
30,45,57,13,44,18,39,0.6891918778419495,0.5102338790893555,0.46335703134536743,0.47863245010375977,0.47863245010375977,0.5787037014961243,0.46335697174072266,0.46335697399527187,10.421300172805786
31,38,37,1,36,11,26,0.6906176209449768,0.4729730188846588,0.46335694193840027,0.45512819290161133,0.45512819290161133,0.5151514410972595,0.46335697174072266,0.46335697399527187,5.818390369415283
32,43,45,0,45,11,34,0.6855987310409546,0.5259259343147278,0.46335694193840027,0.5073529481887817,0.5073529481887817,0.5833333134651184,0.46335697174072266,0.46335697399527187,10.394431114196777
33,46,35,0,35,11,24,0.6900554299354553,0.48571428656578064,0.46335700154304504,0.4756944477558136,0.4756944477558136,0.5075757503509521,0.46335697174072266,0.46335697399527187,9.360145330429077
34,37,36,0,36,10,26,0.6878607273101807,0.506944477558136,0.46335697174072266,0.5,0.5,0.5249999761581421,0.46335697174072266,0.46335697399527187,8.136044025421143
35,42,49,5,44,9,40,0.6865295171737671,0.4948979616165161,0.46335694193840027,0.46666663885116577,0.46666663885116577,0.6203703284263611,0.46335697174072266,0.46335697399527187,5.231987476348877
36,37,41,3,38,14,27,0.6876619458198547,0.5264227986335754,0.46335694193840027,0.5123456716537476,0.5123456716537476,0.5535714030265808,0.46335697174072266,0.46335697399527187,9.063874244689941
37,48,36,2,34,10,26,0.6875478029251099,0.5138888359069824,0.46335697174072266,0.4839743375778198,0.4839743375778198,0.5916666388511658,0.46335697174072266,0.46335697399527187,7.366204738616943
38,35,41,0,41,16,25,0.6930853128433228,0.4796747863292694,0.46335694193840027,0.4233333468437195,0.4233333468437195,0.5677083730697632,0.46335697174072266,0.46335697399527187,6.904010534286499
39,37,52,16,36,18,34,0.6909506320953369,0.48878198862075806,0.46335697174072266,0.45098039507865906,0.45098039507865906,0.5601851940155029,0.46335697174072266,0.46335697399527187,5.588085651397705
40,36,32,0,32,9,23,0.6885225176811218,0.5,0.46335697174072266,0.4746376574039459,0.4746376574039459,0.5648148059844971,0.46335697174072266,0.46335697399527187,6.844764471054077
41,51,42,0,42,13,29,0.6903764009475708,0.4781745672225952,0.4633569121360779,0.44252869486808777,0.44252869486808777,0.557692289352417,0.46335697174072266,0.46335697399527187,6.0520429611206055
42,32,33,3,30,8,25,0.6887091398239136,0.4873737692832947,0.46335697174072266,0.4633333086967468,0.4633333086967468,0.5625,0.46335697174072266,0.46335697399527187,3.829765796661377
43,43,38,0,38,9,29,0.6878365874290466,0.49122804403305054,0.46335697174072266,0.48275861144065857,0.48275861144065857,0.5185185670852661,0.46335697174072266,0.46335697399527187,7.051331281661987
44,48,43,0,43,12,31,0.6895973086357117,0.4767441749572754,0.46335700154304504,0.45967745780944824,0.45967745780944824,0.5208333134651184,0.46335697174072266,0.46335697399527187,6.338731288909912
45,41,47,13,34,11,36,0.6891564726829529,0.4751772880554199,0.4633569121360779,0.4606481194496155,0.4606481194496155,0.5227272510528564,0.46335697174072266,0.46335697399527187,4.383199691772461
46,45,54,17,37,17,37,0.6886758208274841,0.5077160000801086,0.46335697174072266,0.47747746109962463,0.47747746109962463,0.5735294222831726,0.46335697174072266,0.46335697399527187,8.05920672416687
47,42,47,0,47,12,35,0.6882636547088623,0.48758864402770996,0.4633569121360779,0.48571428656578064,0.48571428656578064,0.4930555820465088,0.46335697174072266,0.46335697399527187,6.79517674446106
48,40,40,0,40,7,33,0.6857178807258606,0.49583330750465393,0.46335697174072266,0.469696968793869,0.469696968793869,0.6190476417541504,0.46335697174072266,0.46335697399527187,6.853289842605591
49,38,49,11,38,16,33,0.6900092363357544,0.4931972622871399,0.46335694193840027,0.4772726893424988,0.4772726893424988,0.5260416269302368,0.46335697174072266,0.46335697399527187,4.615655183792114
50,54,37,0,37,10,27,0.6891905665397644,0.4887387454509735,0.46335694193840027,0.48148149251937866,0.48148149251937866,0.5083333253860474,0.46335697174072266,0.46335697399527187,5.077275514602661
51,38,35,0,35,10,25,0.6875098347663879,0.5,0.46335700154304504,0.4766666889190674,0.4766666889190674,0.5583333373069763,0.46335697174072266,0.46335697399527187,6.0093913078308105
52,43,40,0,40,14,26,0.6930841207504272,0.46041664481163025,0.46335697174072266,0.44871795177459717,0.44871795177459717,0.4821428656578064,0.46335697174072266,0.46335697399527187,5.517489433288574
53,37,56,17,39,13,43,0.6889531016349792,0.4613095223903656,0.46335703134536743,0.4554263651371002,0.4554263651371002,0.48076921701431274,0.46335697174072266,0.46335697399527187,5.539446115493774
54,45,33,0,33,14,19,0.6914066076278687,0.5126262903213501,0.46335697174072266,0.48245614767074585,0.48245614767074585,0.5535714030265808,0.46335697174072266,0.46335697399527187,3.8471832275390625
55,40,39,0,39,12,27,0.6896783113479614,0.4850427210330963,0.46335700154304504,0.4537036716938019,0.4537036716938019,0.5555555820465088,0.46335697174072266,0.46335697399527187,3.783268690109253
56,43,35,0,35,9,26,0.6867182850837708,0.5,0.46335700154304504,0.4679487645626068,0.4679487645626068,0.5925925374031067,0.46335697174072266,0.46335697399527187,6.155453443527222
57,52,74,29,45,18,56,0.6877941489219666,0.4864864945411682,0.46335694193840027,0.4747023582458496,0.4747023582458496,0.5231481790542603,0.46335697174072266,0.46335697399527187,6.532586574554443
58,41,36,0,36,8,28,0.6844227313995361,0.5185185074806213,0.46335697174072266,0.4940476417541504,0.4940476417541504,0.6041666865348816,0.46335697174072266,0.46335697399527187,4.592415809631348
59,38,34,0,34,12,22,0.6906136274337769,0.4901960492134094,0.46335697174072266,0.4545454680919647,0.4545454680919647,0.5555555820465088,0.46335697174072266,0.46335697399527187,2.614823579788208
60,47,29,1,28,6,23,0.6876320838928223,0.47126439213752747,0.46335697174072266,0.4637681245803833,0.4637681245803833,0.5,0.46335697174072266,0.46335697399527187,5.070022344589233
61,49,48,0,48,20,28,0.6918408274650574,0.5069444179534912,0.46335697174072266,0.5059523582458496,0.5059523582458496,0.5083333253860474,0.46335697174072266,0.46335697399527187,6.884415149688721
62,35,49,10,39,15,34,0.6865479350090027,0.5170068740844727,0.46335694193840027,0.49754899740219116,0.49754899740219116,0.5611110925674438,0.46335697174072266,0.46335697399527187,4.459744930267334
63,37,24,4,20,4,20,0.6864438652992249,0.479166716337204,0.46335697174072266,0.4541667103767395,0.4541667103767395,0.6041666865348816,0.46335697174072266,0.46335697399527187,4.335599899291992
64,37,56,16,40,13,43,0.6875572800636292,0.4776785373687744,0.46335703134536743,0.45348837971687317,0.45348837971687317,0.557692289352417,0.46335697174072266,0.46335697399527187,8.714552164077759
65,47,49,0,49,22,27,0.6932899951934814,0.48979589343070984,0.46335694193840027,0.4660493731498718,0.4660493731498718,0.5189393758773804,0.46335697174072266,0.46335697399527187,4.553948163986206
66,45,36,0,36,11,25,0.6894471645355225,0.4953703284263611,0.46335697174072266,0.4766666889190674,0.4766666889190674,0.5378788113594055,0.46335697174072266,0.46335697399527187,5.305433750152588
67,39,38,2,36,10,28,0.6879932880401611,0.4802631437778473,0.46335697174072266,0.4523809254169464,0.4523809254169464,0.5583333373069763,0.46335697174072266,0.46335697399527187,5.043924808502197
68,39,29,0,29,10,19,0.6892240643501282,0.5,0.46335697174072266,0.48245614767074585,0.48245614767074585,0.533333420753479,0.46335697174072266,0.46335697399527187,5.27088189125061
69,41,46,14,32,11,35,0.6852940917015076,0.5072463750839233,0.46335694193840027,0.5166666507720947,0.5166666507720947,0.47727271914482117,0.46335697174072266,0.46335697399527187,5.350619316101074
70,37,42,0,42,11,31,0.6887401342391968,0.4781745672225952,0.4633569121360779,0.44086018204689026,0.44086018204689026,0.5833333730697632,0.46335697174072266,0.46335697399527187,5.198118448257446
71,37,36,0,36,12,24,0.6905665993690491,0.47453704476356506,0.46335697174072266,0.4375,0.4375,0.5486111044883728,0.46335697174072266,0.46335697399527187,7.555521726608276
72,46,63,13,50,17,46,0.689391016960144,0.4708994925022125,0.4633570611476898,0.45108696818351746,0.45108696818351746,0.524509847164154,0.46335697174072266,0.46335697399527187,5.605565786361694
73,45,36,0,36,10,26,0.6883834600448608,0.48842594027519226,0.46335697174072266,0.4679487347602844,0.4679487347602844,0.5416666269302368,0.46335697174072266,0.46335697399527187,5.318845510482788
74,45,52,8,44,15,37,0.6851699352264404,0.5320512652397156,0.46335697174072266,0.5270270109176636,0.5270270109176636,0.5444444417953491,0.46335697174072266,0.46335697399527187,7.047496318817139
75,43,30,0,30,13,17,0.6948139667510986,0.46388885378837585,0.46335697174072266,0.45588234066963196,0.45588234066963196,0.4743589758872986,0.46335697174072266,0.46335697399527187,4.867736101150513
76,40,61,9,52,20,41,0.6895105838775635,0.49043717980384827,0.46335703134536743,0.45121946930885315,0.45121946930885315,0.5708333253860474,0.46335697174072266,0.46335697399527187,6.74403715133667
77,50,50,4,46,14,36,0.6883747577667236,0.49166664481163025,0.46335697174072266,0.47685182094573975,0.47685182094573975,0.5297618508338928,0.46335697174072266,0.46335697399527187,7.040842533111572
78,46,48,5,43,15,33,0.6890338063240051,0.4930555522441864,0.46335697174072266,0.4898989796638489,0.4898989796638489,0.5,0.46335697174072266,0.46335697399527187,5.45406436920166
79,40,38,0,38,10,28,0.6851462125778198,0.5197368264198303,0.46335697174072266,0.494047611951828,0.494047611951828,0.5916666984558105,0.46335697174072266,0.46335697399527187,4.792222261428833
80,32,35,0,35,9,26,0.687518298625946,0.4833333194255829,0.46335700154304504,0.4455128312110901,0.4455128312110901,0.5925925374031067,0.46335697174072266,0.46335697399527187,4.201889991760254
81,39,35,0,35,10,25,0.687965989112854,0.4952380657196045,0.46335700154304504,0.4933333694934845,0.4933333694934845,0.4999999403953552,0.46335697174072266,0.46335697399527187,3.959878444671631
82,53,42,0,42,12,30,0.6881943345069885,0.47817462682724,0.4633569121360779,0.4583333432674408,0.4583333432674408,0.5277777910232544,0.46335697174072266,0.46335697399527187,5.730655908584595
83,44,41,0,41,16,25,0.6932941675186157,0.46341463923454285,0.46335694193840027,0.4633333086967468,0.4633333086967468,0.4635416269302368,0.46335697174072266,0.46335697399527187,7.1012773513793945
84,44,38,0,38,9,29,0.6841627359390259,0.5285087823867798,0.46335697174072266,0.5028735399246216,0.5028735399246216,0.6111111640930176,0.46335697174072266,0.46335697399527187,4.856509447097778
85,36,33,0,33,6,27,0.6888701319694519,0.4419191777706146,0.46335697174072266,0.42592597007751465,0.42592597007751465,0.5138888955116272,0.46335697174072266,0.46335697399527187,5.208011150360107
86,45,53,13,40,16,37,0.6874068379402161,0.4984276592731476,0.46335700154304504,0.46171173453330994,0.46171173453330994,0.5833333730697632,0.46335697174072266,0.46335697399527187,6.96858286857605
87,38,36,0,36,8,28,0.6861630082130432,0.47685182094573975,0.46335697174072266,0.47023805975914,0.47023805975914,0.5,0.46335697174072266,0.46335697399527187,5.553569555282593
88,41,32,0,32,10,22,0.6883912682533264,0.4947916865348816,0.46335697174072266,0.488636314868927,0.488636314868927,0.5083333253860474,0.46335697174072266,0.46335697399527187,4.142570972442627
89,45,45,1,44,14,31,0.6888321042060852,0.4814814627170563,0.46335694193840027,0.4677419066429138,0.4677419066429138,0.511904776096344,0.46335697174072266,0.46335697399527187,5.4383039474487305
90,43,30,0,30,16,14,0.6953529119491577,0.49722224473953247,0.46335697174072266,0.3869047462940216,0.3869047462940216,0.5937499403953552,0.46335697174072266,0.46335697399527187,3.738163471221924
91,37,33,0,33,8,25,0.6823533773422241,0.5353535413742065,0.46335697174072266,0.5099999904632568,0.5099999904632568,0.6145833730697632,0.46335697174072266,0.46335697399527187,5.327303409576416
92,33,53,11,42,19,34,0.6912524104118347,0.48427674174308777,0.46335700154304504,0.46078428626060486,0.46078428626060486,0.5263158082962036,0.46335697174072266,0.46335697399527187,8.03247857093811
93,39,29,0,29,9,20,0.688490629196167,0.4913793206214905,0.46335697174072266,0.4625000059604645,0.4625000059604645,0.5555555820465088,0.46335697174072266,0.46335697399527187,5.084193468093872
94,39,53,9,44,17,36,0.6895667314529419,0.48113203048706055,0.46335700154304504,0.45601850748062134,0.45601850748062134,0.5343136787414551,0.46335697174072266,0.46335697399527187,5.7210845947265625
95,36,61,15,46,16,45,0.6833154559135437,0.5341530442237854,0.46335703134536743,0.5185185074806213,0.5185185074806213,0.578125,0.46335697174072266,0.46335697399527187,6.943121433258057
96,41,53,21,32,19,34,0.6880242824554443,0.5062893033027649,0.46335700154304504,0.4632352888584137,0.4632352888584137,0.5833333730697632,0.46335697174072266,0.46335697399527187,7.3903868198394775
97,51,46,0,46,8,38,0.6822905540466309,0.5072463750839233,0.46335694193840027,0.5000000596046448,0.5000000596046448,0.5416666865348816,0.46335697174072266,0.46335697399527187,7.105849742889404
98,47,69,18,51,19,50,0.6881018877029419,0.4722222089767456,0.46335697174072266,0.4650000035762787,0.4650000035762787,0.49122804403305054,0.46335697174072266,0.46335697399527187,6.225399732589722
99,43,28,0,28,4,24,0.6890652775764465,0.4166666865348816,0.46335697174072266,0.3923611342906952,0.3923611342906952,0.5625,0.46335697174072266,0.46335697399527187,5.69025993347168
