round,client_req,new_updates,avg_loss,queue_size,client_train_acc,client_test_acc,client_train_acc_avg,client_test_acc_avg,accuracy_score,aggregator_time
10,10,10,"[1.1864182651042938, 1.1762574017047882, 1.195757269859314, 1.2256701290607452, 1.189464658498764, 1.195111244916916, 1.179934322834015, 1.2163042724132538, 1.1746307909488678, 1.19131737947464]",0,"[0.9603174603174603, 0.9682539682539683, 0.9365079365079365, 0.9841269841269841, 0.9206349206349206, 0.9682539682539683, 0.9444444444444444, 0.9523809523809523, 0.9285714285714286, 0.9285714285714286]","[0.9588652482269504, 0.9593380614657211, 0.9593380614657211, 0.966903073286052, 0.9626477541371158, 0.9593380614657211, 0.9593380614657211, 0.9635933806146572, 0.9607565011820332, 0.9607565011820332]",0.9492063492063492,0.9610874704491726,0.9617021276595744,10.139971494674683
11,10,10,"[1.1855756044387817, 1.191307157278061, 1.1849344670772552, 1.1807900369167328, 1.2010749578475952, 1.1548608839511871, 1.162295788526535, 1.2226515710353851, 1.1504829227924347, 1.1861327588558197]",0,"[0.9523809523809523, 0.9603174603174603, 0.9682539682539683, 0.9682539682539683, 0.9682539682539683, 0.9444444444444444, 0.9603174603174603, 0.9523809523809523, 0.9523809523809523, 0.9761904761904762]","[0.9697399527186761, 0.9706855791962175, 0.9697399527186761, 0.9702127659574468, 0.9721040189125295, 0.9702127659574468, 0.9692671394799054, 0.9711583924349881, 0.9697399527186761, 0.9702127659574468]",0.9603174603174602,0.9703073286052009,0.9702127659574468,10.249268054962158
12,10,10,"[1.1568126678466797, 1.1788709163665771, 1.1815971434116364, 1.1325671970844269, 1.1327567100524902, 1.1371332705020905, 1.164210706949234, 1.1540891826152802, 1.1422171592712402, 1.1419691443443298]",0,"[0.9841269841269841, 0.9841269841269841, 0.9444444444444444, 0.9841269841269841, 0.9682539682539683, 0.9682539682539683, 0.9761904761904762, 0.9761904761904762, 0.9841269841269841, 0.9761904761904762]","[0.9744680851063829, 0.975886524822695, 0.9763593380614657, 0.9739952718676123, 0.9735224586288416, 0.9744680851063829, 0.9744680851063829, 0.9739952718676123, 0.9744680851063829, 0.9744680851063829]",0.9746031746031745,0.974609929078014,0.9744680851063829,10.28778862953186
13,10,10,"[1.1503767669200897, 1.12002295255661, 1.122674286365509, 1.1189299821853638, 1.1412100195884705, 1.1007302403450012, 1.1444807350635529, 1.1334010064601898, 1.1471561789512634, 1.1596080958843231]",0,"[0.9761904761904762, 0.9761904761904762, 0.9682539682539683, 0.9761904761904762, 0.9920634920634921, 0.9841269841269841, 0.9761904761904762, 0.9761904761904762, 0.9761904761904762, 0.9920634920634921]","[0.9806146572104019, 0.9787234042553191, 0.9791962174940898, 0.9787234042553191, 0.9791962174940898, 0.9768321513002364, 0.9806146572104019, 0.9787234042553191, 0.9796690307328605, 0.9787234042553191]",0.9793650793650794,0.9791016548463357,0.9791962174940898,11.066431999206543
14,10,10,"[1.1379059255123138, 1.089312106370926, 1.106124460697174, 1.1139157116413116, 1.0976621210575104, 1.165856957435608, 1.1202467679977417, 1.1241500675678253, 1.1030080318450928, 1.0985602140426636]",0,"[0.9920634920634921, 0.9682539682539683, 0.9841269841269841, 0.9761904761904762, 0.9761904761904762, 0.9761904761904762, 1.0, 0.9841269841269841, 0.9682539682539683, 0.9761904761904762]","[0.9825059101654846, 0.9839243498817967, 0.9829787234042553, 0.9820330969267139, 0.9829787234042553, 0.9839243498817967, 0.9829787234042553, 0.9839243498817967, 0.9815602836879432, 0.9810874704491725]",0.9801587301587302,0.9827895981087469,0.9829787234042553,11.067369937896729
15,10,10,"[1.1465288698673248, 1.1073940992355347, 1.0767583847045898, 1.0949995815753937, 1.092472493648529, 1.1105420887470245, 1.0564637184143066, 1.0944263339042664, 1.1039220690727234, 1.0940841436386108]",0,"[0.9841269841269841, 0.9682539682539683, 0.9761904761904762, 0.9920634920634921, 0.9920634920634921, 0.9841269841269841, 0.9920634920634921, 0.9603174603174603, 0.9682539682539683, 0.9920634920634921]","[0.9872340425531915, 0.9872340425531915, 0.9858156028368794, 0.9858156028368794, 0.9843971631205674, 0.9877068557919622, 0.984869976359338, 0.9867612293144208, 0.9853427895981087, 0.984869976359338]",0.980952380952381,0.9860047281323876,0.9858156028368794,10.86306381225586
16,10,10,"[1.1030893325805664, 1.1074036359786987, 1.1118613481521606, 1.0549948066473007, 1.0900570452213287, 1.089996188879013, 1.0423410534858704, 1.0955629348754883, 1.0572841465473175, 1.0984028279781342]",0,"[0.9761904761904762, 1.0, 0.9920634920634921, 0.9841269841269841, 0.9920634920634921, 0.9841269841269841, 1.0, 0.9603174603174603, 0.9761904761904762, 0.9841269841269841]","[0.9895981087470449, 0.9895981087470449, 0.9881796690307328, 0.9881796690307328, 0.9891252955082742, 0.9895981087470449, 0.9886524822695035, 0.9895981087470449, 0.9877068557919622, 0.9891252955082742]",0.984920634920635,0.9889361702127658,0.9891252955082742,11.161476850509644
17,10,10,"[1.0786837041378021, 1.0643222033977509, 1.0642497837543488, 1.0435909926891327, 1.0386625230312347, 1.0812102556228638, 1.0287092924118042, 1.0414056181907654, 1.0442775189876556, 1.0533199310302734]",0,"[0.9920634920634921, 0.9841269841269841, 0.9920634920634921, 0.9920634920634921, 0.9841269841269841, 0.9920634920634921, 1.0, 1.0, 0.9603174603174603, 0.9841269841269841]","[0.9905437352245863, 0.9900709219858156, 0.9914893617021276, 0.9900709219858156, 0.9905437352245863, 0.991016548463357, 0.9895981087470449, 0.9900709219858156, 0.9919621749408983, 0.9900709219858156]",0.9880952380952381,0.9905437352245862,0.9900709219858156,10.402438402175903
18,10,10,"[1.0110376328229904, 1.0310823619365692, 1.047668069601059, 1.0348016917705536, 1.01684932410717, 1.0476218461990356, 1.0377113819122314, 1.0341152548789978, 1.0440258979797363, 1.022027149796486]",0,"[0.9761904761904762, 1.0, 0.9920634920634921, 0.9682539682539683, 1.0, 0.9761904761904762, 0.9682539682539683, 0.9841269841269841, 0.9920634920634921, 0.9603174603174603]","[0.9914893617021276, 0.9919621749408983, 0.9919621749408983, 0.992434988179669, 0.9919621749408983, 0.992434988179669, 0.992434988179669, 0.9919621749408983, 0.9919621749408983, 0.9914893617021276]",0.9817460317460318,0.9920094562647754,0.9919621749408983,10.022464752197266
19,10,10,"[1.015573501586914, 0.9915330559015274, 1.0253941714763641, 0.998648926615715, 1.0028674751520157, 0.9925547689199448, 0.9429604411125183, 1.0282315015792847, 1.053143322467804, 1.028053104877472]",0,"[0.9841269841269841, 0.9841269841269841, 0.9920634920634921, 1.0, 0.9682539682539683, 0.9841269841269841, 0.9920634920634921, 0.9761904761904762, 0.9841269841269841, 0.9920634920634921]","[0.9938534278959811, 0.992434988179669, 0.992434988179669, 0.992434988179669, 0.992434988179669, 0.992434988179669, 0.991016548463357, 0.9929078014184397, 0.9933806146572104, 0.9938534278959811]",0.9857142857142858,0.9927186761229315,0.992434988179669,10.790303468704224
20,10,10,"[0.9859026074409485, 1.009455144405365, 0.9891159683465958, 1.0003452003002167, 1.00900037586689, 0.9802929908037186, 1.0104345083236694, 0.9970679730176926, 0.9730579704046249, 0.9719416201114655]",0,"[0.9761904761904762, 0.9761904761904762, 0.9920634920634921, 0.9761904761904762, 0.9920634920634921, 0.9920634920634921, 0.9920634920634921, 0.9841269841269841, 1.0, 1.0]","[0.9938534278959811, 0.9943262411347518, 0.9933806146572104, 0.9947990543735225, 0.9952718676122931, 0.9933806146572104, 0.9943262411347518, 0.9943262411347518, 0.992434988179669, 0.9933806146572104]",0.9880952380952381,0.9939479905437354,0.9938534278959811,9.705367088317871
21,10,10,"[1.032906413078308, 0.9714261889457703, 0.9386966377496719, 0.9798481464385986, 1.0062067061662674, 0.9571054130792618, 0.9523191452026367, 1.0173142850399017, 0.9643955826759338, 0.9689169675111771]",0,"[0.9920634920634921, 1.0, 0.9841269841269841, 0.9920634920634921, 1.0, 0.9841269841269841, 0.9841269841269841, 0.9841269841269841, 1.0, 0.9761904761904762]","[0.9957446808510638, 0.9952718676122931, 0.9943262411347518, 0.9952718676122931, 0.9947990543735225, 0.9952718676122931, 0.9957446808510638, 0.9957446808510638, 0.9952718676122931, 0.9952718676122931]",0.9896825396825397,0.9952718676122931,0.9952718676122931,9.327707052230835
22,10,10,"[0.9790685474872589, 0.9508586227893829, 0.9339363276958466, 0.9998176544904709, 0.9224997460842133, 0.9443357884883881, 0.9572179913520813, 0.949330747127533, 0.947783887386322, 0.9405886232852936]",0,"[1.0, 0.9841269841269841, 0.9920634920634921, 0.9841269841269841, 1.0, 1.0, 1.0, 0.9920634920634921, 0.9920634920634921, 0.9920634920634921]","[0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638]",0.9936507936507937,0.9957446808510639,0.9957446808510638,9.630085945129395
23,10,10,"[0.9535797238349915, 0.9552390426397324, 0.9678183346986771, 0.9409069567918777, 0.9267875254154205, 0.962958499789238, 0.9653872698545456, 0.9565644413232803, 0.9265982806682587, 0.9228068143129349]",0,"[0.9841269841269841, 0.9761904761904762, 0.9841269841269841, 1.0, 0.9920634920634921, 0.9761904761904762, 0.9920634920634921, 0.9761904761904762, 0.9920634920634921, 0.9761904761904762]","[0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638]",0.984920634920635,0.9957446808510639,0.9957446808510638,9.661319494247437
24,10,10,"[0.9236497133970261, 0.9072401374578476, 0.9048962593078613, 0.8888974189758301, 0.9284497797489166, 0.9145920127630234, 0.9179416447877884, 0.9104023724794388, 0.9347979128360748, 0.9266097992658615]",0,"[1.0, 0.9920634920634921, 1.0, 0.9920634920634921, 0.9682539682539683, 1.0, 1.0, 0.9920634920634921, 0.9920634920634921, 0.9920634920634921]","[0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9962174940898345, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9966903073286052]",0.9928571428571429,0.9958865248226949,0.9957446808510638,9.69706678390503
25,10,10,"[0.8894896507263184, 0.9304190874099731, 0.8894350975751877, 0.9234334230422974, 0.8801026344299316, 0.9331969916820526, 0.9069734662771225, 0.8929386138916016, 0.8938781172037125, 0.9312096238136292]",0,"[1.0, 0.9920634920634921, 1.0, 0.9761904761904762, 1.0, 0.9841269841269841, 1.0, 1.0, 0.9920634920634921, 0.9841269841269841]","[0.9957446808510638, 0.9966903073286052, 0.9966903073286052, 0.9971631205673759, 0.9966903073286052, 0.9966903073286052, 0.9957446808510638, 0.9957446808510638, 0.9966903073286052, 0.9966903073286052]",0.9928571428571429,0.9964539007092197,0.9966903073286052,9.640626668930054
26,10,10,"[0.8618007451295853, 0.8790904432535172, 0.9022923856973648, 0.8898123651742935, 0.8831876218318939, 0.8925497680902481, 0.9029197096824646, 0.8747738003730774, 0.865870013833046, 0.9049040973186493]",0,"[1.0, 0.9920634920634921, 0.9920634920634921, 0.9761904761904762, 1.0, 0.9920634920634921, 0.9920634920634921, 0.9841269841269841, 0.9841269841269841, 0.9841269841269841]","[0.9971631205673759, 0.9966903073286052, 0.9971631205673759, 0.9976359338061466, 0.9971631205673759, 0.9971631205673759, 0.9971631205673759, 0.9971631205673759, 0.9971631205673759, 0.9971631205673759]",0.9896825396825397,0.9971631205673758,0.9971631205673759,9.665918588638306
27,10,10,"[0.8737397342920303, 0.8784531503915787, 0.8863291889429092, 0.8707986176013947, 0.9044909328222275, 0.8667310774326324, 0.8507783859968185, 0.8620011955499649, 0.9007100164890289, 0.8873246759176254]",0,"[0.9920634920634921, 1.0, 0.9920634920634921, 0.9920634920634921, 1.0, 0.9920634920634921, 0.9841269841269841, 0.9920634920634921, 0.9920634920634921, 1.0]","[0.9971631205673759, 0.9971631205673759, 0.9976359338061466, 0.9971631205673759, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9971631205673759, 0.9976359338061466, 0.9976359338061466]",0.9936507936507937,0.9974468085106384,0.9976359338061466,9.358659982681274
28,10,10,"[0.8464510142803192, 0.8466467708349228, 0.8890866786241531, 0.8679074794054031, 0.8786548227071762, 0.8812909424304962, 0.8451305031776428, 0.889767125248909, 0.8322166353464127, 0.885964423418045]",0,"[1.0, 0.9841269841269841, 0.9841269841269841, 0.9841269841269841, 1.0, 0.9920634920634921, 1.0, 0.9841269841269841, 0.9920634920634921, 0.9841269841269841]","[0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466]",0.9904761904761905,0.9976359338061466,0.9976359338061466,9.783169984817505
29,10,10,"[0.8568590730428696, 0.8335992246866226, 0.8550437688827515, 0.8338503986597061, 0.8649137020111084, 0.833996593952179, 0.8431903421878815, 0.8740716725587845, 0.8168360143899918, 0.8423648625612259]",0,"[0.9920634920634921, 0.9920634920634921, 0.9841269841269841, 0.9761904761904762, 0.9920634920634921, 1.0, 1.0, 0.9841269841269841, 1.0, 1.0]","[0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466]",0.9920634920634921,0.9976359338061466,0.9976359338061466,9.736066579818726
30,10,10,"[0.8339300751686096, 0.8482155799865723, 0.8293645083904266, 0.8202815800905228, 0.8189337402582169, 0.8487151116132736, 0.8102778792381287, 0.8240119218826294, 0.8738905191421509, 0.8203964233398438]",0,"[0.9920634920634921, 0.9841269841269841, 0.9920634920634921, 0.9920634920634921, 0.9841269841269841, 1.0, 0.9920634920634921, 0.9920634920634921, 0.9920634920634921, 0.9761904761904762]","[0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9981087470449173, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466]",0.9896825396825397,0.9976832151300237,0.9976359338061466,9.54670000076294
31,10,10,"[0.8243282586336136, 0.8358002305030823, 0.8279584497213364, 0.8214259445667267, 0.7916290611028671, 0.8238164037466049, 0.8105071783065796, 0.8160085529088974, 0.8454317450523376, 0.8477315306663513]",0,"[1.0, 1.0, 0.9761904761904762, 1.0, 1.0, 0.9920634920634921, 1.0, 1.0, 0.9841269841269841, 0.9841269841269841]","[0.9981087470449173, 0.9976359338061466, 0.9981087470449173, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9981087470449173, 0.9981087470449173]",0.9936507936507937,0.9978250591016549,0.9976359338061466,9.822924613952637
32,10,10,"[0.8182580322027206, 0.7839874178171158, 0.8076681047677994, 0.8035348802804947, 0.7966366708278656, 0.8197371661663055, 0.8268404453992844, 0.827569767832756, 0.8045895099639893, 0.8423356264829636]",0,"[1.0, 1.0, 1.0, 1.0, 0.9841269841269841, 1.0, 1.0, 0.9920634920634921, 1.0, 0.9920634920634921]","[0.9981087470449173, 0.9981087470449173, 0.9976359338061466, 0.9981087470449173, 0.9981087470449173, 0.9976359338061466, 0.9981087470449173, 0.9981087470449173, 0.9981087470449173, 0.9976359338061466]",0.9968253968253968,0.997966903073286,0.9981087470449173,9.704634666442871
33,10,10,"[0.7853884696960449, 0.8064749985933304, 0.8348974585533142, 0.81456059217453, 0.781380221247673, 0.8028286099433899, 0.8191470503807068, 0.7948609739542007, 0.8093743622303009, 0.7925502210855484]",0,"[0.9920634920634921, 0.9841269841269841, 1.0, 0.9920634920634921, 1.0, 1.0, 0.9920634920634921, 1.0, 0.9920634920634921, 1.0]","[0.9981087470449173, 0.9981087470449173, 0.9981087470449173, 0.9981087470449173, 0.9981087470449173, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9981087470449173, 0.9981087470449173]",0.9952380952380953,0.9979669030732861,0.9981087470449173,9.824195861816406
34,10,10,"[0.772824764251709, 0.7733525633811951, 0.7828243672847748, 0.7790698707103729, 0.7904837429523468, 0.7625429332256317, 0.7742958515882492, 0.8039913922548294, 0.8192175626754761, 0.7581578493118286]",0,"[0.9761904761904762, 0.9920634920634921, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9920634920634921, 1.0]","[0.9981087470449173, 0.9976359338061466, 0.9981087470449173, 0.9976359338061466, 0.9976359338061466, 0.9981087470449173, 0.9981087470449173, 0.9976359338061466, 0.9981087470449173, 0.9981087470449173]",0.996031746031746,0.9979196217494091,0.9976359338061466,9.704562187194824
35,10,10,"[0.7811092436313629, 0.7677952796220779, 0.7500960528850555, 0.7670499235391617, 0.7820115387439728, 0.7564882338047028, 0.7609689980745316, 0.7712502032518387, 0.7985311597585678, 0.7841291576623917]",0,"[0.9920634920634921, 1.0, 1.0, 0.9920634920634921, 0.9761904761904762, 1.0, 1.0, 1.0, 0.9920634920634921, 1.0]","[0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9981087470449173, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9981087470449173, 0.9976359338061466, 0.9981087470449173]",0.9952380952380953,0.9977777777777778,0.9976359338061466,9.52030897140503
36,10,10,"[0.7598491758108139, 0.7740614116191864, 0.7572334110736847, 0.7634545415639877, 0.7630126625299454, 0.7752064168453217, 0.7678822427988052, 0.7595317661762238, 0.7252027541399002, 0.766796201467514]",0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.9920634920634921, 1.0, 1.0, 1.0, 0.9920634920634921]","[0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9981087470449173, 0.9981087470449173]",0.9984126984126984,0.9977304964539007,0.9976359338061466,9.882313251495361
37,10,10,"[0.7530947029590607, 0.7614706307649612, 0.7763692289590836, 0.7504554688930511, 0.7575370818376541, 0.7479170262813568, 0.7603285312652588, 0.7577343136072159, 0.7432334572076797, 0.7637276947498322]",0,"[0.9920634920634921, 1.0, 0.9761904761904762, 1.0, 0.9920634920634921, 0.9920634920634921, 1.0, 0.9761904761904762, 0.9841269841269841, 0.9841269841269841]","[0.9976359338061466, 0.9976359338061466, 0.9985815602836879, 0.9981087470449173, 0.9976359338061466, 0.9985815602836879, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466]",0.9896825396825397,0.997872340425532,0.9976359338061466,9.697451829910278
38,10,10,"[0.7415338009595871, 0.7385619431734085, 0.7514851242303848, 0.7552346587181091, 0.7384073138237, 0.7411740124225616, 0.7533828914165497, 0.7496953159570694, 0.7512937188148499, 0.7414575517177582]",0,"[0.9841269841269841, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9841269841269841, 0.9761904761904762, 1.0, 1.0]","[0.9981087470449173, 0.9976359338061466, 0.9976359338061466, 0.9976359338061466, 0.9985815602836879, 0.9981087470449173, 0.9985815602836879, 0.9976359338061466, 0.9981087470449173, 0.9976359338061466]",0.9944444444444445,0.997966903073286,0.9981087470449173,10.010690689086914
39,10,10,"[0.7376943975687027, 0.7453129589557648, 0.7255140244960785, 0.7281097322702408, 0.7278914451599121, 0.7351049780845642, 0.7323217988014221, 0.7578174769878387, 0.7224590331315994, 0.7222632020711899]",0,"[1.0, 0.9841269841269841, 1.0, 0.9920634920634921, 0.9920634920634921, 1.0, 1.0, 0.9841269841269841, 1.0, 1.0]","[0.9985815602836879, 0.9981087470449173, 0.9981087470449173, 0.9985815602836879, 0.9976359338061466, 0.9985815602836879, 0.9981087470449173, 0.9985815602836879, 0.9985815602836879, 0.9985815602836879]",0.9952380952380953,0.9983451536643025,0.9985815602836879,10.405831813812256
40,10,10,"[0.7295631170272827, 0.7201187014579773, 0.7457042038440704, 0.707922101020813, 0.733446791768074, 0.7207472324371338, 0.719372034072876, 0.7355507761240005, 0.7201223373413086, 0.7235116064548492]",0,"[0.9920634920634921, 0.9920634920634921, 0.9920634920634921, 1.0, 1.0, 0.9920634920634921, 0.9920634920634921, 0.9920634920634921, 0.9920634920634921, 0.9920634920634921]","[0.9985815602836879, 0.9985815602836879, 0.9985815602836879, 0.9985815602836879, 0.9985815602836879, 0.9985815602836879, 0.9985815602836879, 0.9981087470449173, 0.9976359338061466, 0.9985815602836879]",0.9936507936507937,0.9984397163120565,0.9985815602836879,9.989867210388184
