round,n_client_req,n_new_updates,n_ontime_updates,n_delayed_updates,n_malicious_updates,n_benign_updates,client_avg_loss_avg,client_train_acc_avg,client_test_acc_avg,benign_client_train_acc_avg,benign_client_test_acc_avg,malicious_client_train_acc_avg,malicious_client_test_acc_avg,accuracy_score,aggregator_time
0,100,36,36,0,0,36,0.6899540424346924,0.4768518805503845,0.46335697174072266,0.4768518805503845,0.4768518805503845,0,0,0.46335697399527187,5.79955267906189
1,93,43,37,6,0,43,0.6868396401405334,0.47674423456192017,0.46335700154304504,0.47674423456192017,0.47674423456192017,0,0,0.46335697399527187,5.84118127822876
2,89,52,48,4,0,52,0.6816262006759644,0.504807710647583,0.46335697174072266,0.504807710647583,0.504807710647583,0,0,0.46335697399527187,5.136004686355591
3,86,40,36,4,0,40,0.6821709275245667,0.44999998807907104,0.46335697174072266,0.44999998807907104,0.44999998807907104,0,0,0.46335697399527187,5.938980340957642
4,80,58,46,12,0,58,0.6799925565719604,0.4597701132297516,0.46335700154304504,0.4597701132297516,0.4597701132297516,0,0,0.46335697399527187,7.3355937004089355
5,82,39,31,8,0,39,0.6773643493652344,0.45299142599105835,0.46335700154304504,0.45299142599105835,0.45299142599105835,0,0,0.46335697399527187,7.576549053192139
6,75,44,36,8,0,44,0.6703462600708008,0.49242427945137024,0.4634536802768707,0.49242427945137024,0.49242427945137024,0,0,0.46335697399527187,8.184402704238892
7,75,66,54,12,0,66,0.6687445044517517,0.4709595739841461,0.46483275294303894,0.4709595739841461,0.4709595739841461,0,0,0.46477541371158393,7.4835569858551025
8,72,46,40,6,0,46,0.6677614450454712,0.47282612323760986,0.4759378731250763,0.47282612323760986,0.47282612323760986,0,0,0.47375886524822697,5.28891658782959
9,65,42,33,9,0,42,0.6646246314048767,0.5019841194152832,0.500934362411499,0.5019841194152832,0.5019841194152832,0,0,0.5054373522458628,7.489078760147095
10,67,45,38,7,0,45,0.6593785881996155,0.5481481552124023,0.5462043285369873,0.5481481552124023,0.5481481552124023,0,0,0.557919621749409,5.628025770187378
11,63,49,32,17,0,49,0.6597813963890076,0.5884354114532471,0.5679740905761719,0.5884354114532471,0.5884354114532471,0,0,0.6397163120567376,6.6196818351745605
12,68,40,25,15,0,40,0.6582504510879517,0.6166666746139526,0.6127541065216064,0.6166666746139526,0.6166666746139526,0,0,0.6822695035460993,7.040258169174194
13,57,31,20,11,0,31,0.6552636027336121,0.6532257795333862,0.6489743590354919,0.6532257795333862,0.6532257795333862,0,0,0.741371158392435,4.558250904083252
14,53,46,21,25,0,46,0.6545836329460144,0.6557970643043518,0.6511563062667847,0.6557970643043518,0.6557970643043518,0,0,0.7787234042553192,6.172097206115723
15,52,23,0,23,0,23,0.670398473739624,0.5036231875419617,0.5386987328529358,0.5036231875419617,0.5036231875419617,0,0,0.7787234042553192,0.003147125244140625
16,48,38,9,29,0,38,0.6590292453765869,0.6184210181236267,0.6131516695022583,0.6184210181236267,0.6184210181236267,0,0,0.8198581560283688,4.979588270187378
17,57,39,13,26,0,39,0.6582209467887878,0.6239315867424011,0.6454264521598816,0.6239315867424011,0.6239315867424011,0,0,0.8600472813238771,4.497298240661621
18,49,29,8,21,0,29,0.6546915173530579,0.6695402264595032,0.6601287722587585,0.6695402264595032,0.6695402264595032,0,0,0.8912529550827423,2.068161964416504
19,47,52,25,27,0,52,0.6464360952377319,0.7580128312110901,0.7623931169509888,0.7580128312110901,0.7580128312110901,0,0,0.9144208037825059,5.778496503829956
20,52,40,13,27,0,40,0.652191698551178,0.7145833373069763,0.6875649690628052,0.7145833373069763,0.7145833373069763,0,0,0.9319148936170213,4.474158048629761
21,51,45,20,25,0,45,0.6411294341087341,0.75,0.732240617275238,0.75,0.75,0,0,0.9394799054373523,6.020575523376465
22,43,30,0,30,0,30,0.6465714573860168,0.675000011920929,0.6763120889663696,0.675000011920929,0.675000011920929,0,0,0.9394799054373523,0.0012836456298828125
23,37,31,0,31,0,31,0.6507865786552429,0.6693547964096069,0.6469610333442688,0.6693547964096069,0.6693547964096069,0,0,0.9394799054373523,0.007276773452758789
24,43,48,17,31,0,48,0.6319809556007385,0.8020833134651184,0.7753052711486816,0.8020833134651184,0.8020833134651184,0,0,0.9475177304964539,3.5806078910827637
25,50,35,0,35,0,35,0.6552387475967407,0.6642856597900391,0.6114420294761658,0.6642856597900391,0.6642856597900391,0,0,0.9475177304964539,0.0012183189392089844
26,39,45,5,40,0,45,0.6386747360229492,0.7129630446434021,0.7292355895042419,0.7129630446434021,0.7129630446434021,0,0,0.9555555555555556,1.856461524963379
27,51,38,9,29,0,38,0.6369763016700745,0.7565789222717285,0.7585541605949402,0.7565789222717285,0.7565789222717285,0,0,0.9645390070921985,3.4934325218200684
28,38,49,0,49,0,49,0.6452259421348572,0.7091836929321289,0.6618420481681824,0.7091836929321289,0.7091836929321289,0,0,0.9645390070921985,0.003446817398071289
29,47,55,14,41,0,55,0.6309460997581482,0.777272641658783,0.7644960284233093,0.777272641658783,0.777272641658783,0,0,0.9645390070921985,6.039411306381226
30,53,37,0,37,0,37,0.6326985955238342,0.781531572341919,0.7858283519744873,0.781531572341919,0.781531572341919,0,0,0.9645390070921985,0.0012969970703125
31,45,30,0,30,0,30,0.6378450393676758,0.7555555105209351,0.7393538355827332,0.7555555105209351,0.7555555105209351,0,0,0.9645390070921985,0.013392210006713867
32,40,43,0,43,0,43,0.6283218264579773,0.7965116500854492,0.7959426045417786,0.7965116500854492,0.7965116500854492,0,0,0.9645390070921985,0.010136127471923828
33,43,38,0,38,0,38,0.6358138918876648,0.7543858885765076,0.7612541317939758,0.7543858885765076,0.7543858885765076,0,0,0.9645390070921985,0.0011413097381591797
