round,client_req,new_updates,avg_loss,queue_size,client_train_acc,client_test_acc,client_train_acc_avg,client_test_acc_avg,accuracy_score
11,20,20,"[1.5979808568954468, 1.597982406616211, 1.5979799032211304, 1.5979803800582886, 1.5979801416397095, 1.597981572151184, 1.5979804992675781, 1.59798002243042, 1.5979822874069214, 1.5979801416397095, 1.5979866981506348, 1.5979806184768677, 1.597986102104187, 1.5979843139648438, 1.5979825258255005, 1.598002552986145, 1.5979803800582886, 1.5979803800582886, 1.5979810953140259, 1.5979809761047363]",0,"[0.75, 1.0, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 1.0, 0.8333333333333334, 0.5833333333333334, 0.4166666666666667, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.5, 1.0, 0.9166666666666666, 0.5, 0.3333333333333333, 0.5833333333333334, 1.0, 0.9166666666666666]","[0.8359338061465721, 0.9981087470449173, 0.46335697399527187, 0.47801418439716314, 0.46335697399527187, 0.9981087470449173, 0.766903073286052, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.5375886524822695, 0.8260047281323877, 0.5371158392434988, 0.9962174940898345, 0.9938534278959811, 0.5366430260047281, 0.46335697399527187, 0.6893617021276596, 0.9962174940898345, 0.9962174940898345]",0.7,0.6983215130023641,0.9966903073286052
12,20,20,"[1.6322170495986938, 1.6560529470443726, 1.663169264793396, 1.6802619695663452, 1.655727505683899, 1.6474610567092896, 1.6568636894226074, 1.682595133781433, 1.6312254667282104, 1.7126822471618652, 1.6516609191894531, 1.6358819007873535, 1.6532171964645386, 1.6860166788101196, 1.643857479095459, 1.6580935716629028, 1.6599154472351074, 1.6591647863388062, 1.6231240034103394, 1.6376935243606567]",0,"[0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5, 0.5, 0.16666666666666666, 0.5, 0.5, 0.5833333333333334, 0.5833333333333334, 0.4166666666666667, 0.5833333333333334, 0.4166666666666667, 0.5, 0.5, 0.5, 0.4166666666666667, 0.4166666666666667, 0.25]","[0.46335697399527187, 0.46335697399527187, 0.5404255319148936, 0.5683215130023641, 0.46335697399527187, 0.46335697399527187, 0.46477541371158393, 0.46335697399527187, 0.5101654846335697, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.5215130023640662, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.5257683215130023, 0.46335697399527187, 0.5371158392434988, 0.46335697399527187]",0.4708333333333332,0.48458628841607565,0.46335697399527187
13,20,20,"[1.5979799032211304, 1.5979809761047363, 1.5979796648025513, 1.5979887247085571, 1.59798002243042, 1.5979801416397095, 1.5979857444763184, 1.5979863405227661, 1.59798002243042, 1.5979880094528198, 1.5979799032211304, 1.5979799032211304, 1.5979796648025513, 1.5979828834533691, 1.5979804992675781, 1.5979810953140259, 1.59798002243042, 1.5979927778244019, 1.5979820489883423, 1.5979804992675781]",0,"[1.0, 0.9166666666666666, 1.0, 0.3333333333333333, 1.0, 1.0, 0.8333333333333334, 0.8333333333333334, 1.0, 0.3333333333333333, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 1.0, 1.0]","[0.9966903073286052, 0.9966903073286052, 0.9966903073286052, 0.5394799054373522, 0.9966903073286052, 0.9966903073286052, 0.9361702127659575, 0.9394799054373523, 0.9966903073286052, 0.5408983451536643, 0.9966903073286052, 0.9966903073286052, 0.9966903073286052, 0.9966903073286052, 0.9966903073286052, 0.9966903073286052, 0.9966903073286052, 0.5366430260047281, 0.9966903073286052, 0.9966903073286052]",0.9,0.9221513002364065,0.9962174940898345
14,20,20,"[1.6448965072631836, 1.649560809135437, 1.6545335054397583, 1.6810423135757446, 1.661326289176941, 1.6730222702026367, 1.691977858543396, 1.7057112455368042, 1.6340972185134888, 1.6842373609542847, 1.6698285341262817, 1.6650677919387817, 1.6324979066848755, 1.704514980316162, 1.6930713653564453, 1.638475775718689, 1.6549144983291626, 1.6385959386825562, 1.658610463142395, 1.655945897102356]",0,"[0.3333333333333333, 0.6666666666666666, 0.5, 0.75, 0.5833333333333334, 0.6666666666666666, 0.75, 0.75, 0.5833333333333334, 0.75, 0.75, 0.6666666666666666, 0.8333333333333334, 0.5, 0.8333333333333334, 0.4166666666666667, 0.4166666666666667, 0.5833333333333334, 0.5833333333333334, 0.8333333333333334]","[0.46335697399527187, 0.46335697399527187, 0.6382978723404256, 0.5787234042553191, 0.46477541371158393, 0.46335697399527187, 0.46335697399527187, 0.6444444444444445, 0.6113475177304964, 0.6453900709219859, 0.6160756501182033, 0.6458628841607565, 0.7796690307328605, 0.6335697399527187, 0.5867612293144208, 0.6293144208037825, 0.46335697399527187, 0.6151300236406619, 0.5531914893617021, 0.6520094562647755]",0.6375000000000001,0.5805673758865246,0.46335697399527187
15,20,20,"[1.598013997077942, 1.5979801416397095, 1.59798002243042, 1.5979796648025513, 1.5981227159500122, 1.5979799032211304, 1.5979796648025513, 1.5979925394058228, 1.5979844331741333, 1.5979876518249512, 1.5979799032211304, 1.5979804992675781, 1.5979801416397095, 1.5979810953140259, 1.597981333732605, 1.5979934930801392, 1.597981572151184, 1.597983479499817, 1.5979803800582886, 1.5979818105697632]",0,"[0.5, 1.0, 1.0, 1.0, 0.4166666666666667, 1.0, 1.0, 0.8333333333333334, 1.0, 0.25, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.4166666666666667, 0.9166666666666666, 1.0, 1.0]","[0.5366430260047281, 0.9962174940898345, 0.9962174940898345, 0.9962174940898345, 0.46335697399527187, 0.9962174940898345, 0.9962174940898345, 0.5366430260047281, 0.9962174940898345, 0.46335697399527187, 0.9962174940898345, 0.9962174940898345, 0.9962174940898345, 0.9659574468085106, 0.9962174940898345, 0.5366430260047281, 0.46335697399527187, 0.9966903073286052, 0.9962174940898345, 0.9966903073286052]",0.8416666666666666,0.845886524822695,0.9981087470449173
16,20,20,"[1.7132364511489868, 1.6722010374069214, 1.6603058576583862, 1.6675420999526978, 1.669020652770996, 1.6752327680587769, 1.650269627571106, 1.6522148847579956, 1.6848959922790527, 1.638737678527832, 1.667422890663147, 1.6582183837890625, 1.6954578161239624, 1.645863652229309, 1.6306129693984985, 1.6666468381881714, 1.6345123052597046, 1.6526527404785156, 1.660580039024353, 1.6269358396530151]",0,"[0.5833333333333334, 0.4166666666666667, 0.4166666666666667, 0.8333333333333334, 0.5, 0.6666666666666666, 0.5, 0.6666666666666666, 0.5, 0.5, 0.5833333333333334, 0.4166666666666667, 0.75, 0.5, 0.4166666666666667, 0.5833333333333334, 0.5, 0.5, 0.6666666666666666, 0.75]","[0.46335697399527187, 0.46335697399527187, 0.5366430260047281, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.608983451536643, 0.5546099290780142, 0.4808510638297872, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.5536643026004728, 0.6122931442080378, 0.46335697399527187, 0.5191489361702127, 0.5607565011820331, 0.5300236406619385, 0.7087470449172577]",0.5625,0.5149645390070922,0.46335697399527187
17,20,20,"[1.5980180501937866, 1.5979827642440796, 1.5979846715927124, 1.5979851484298706, 1.5979818105697632, 1.5980024337768555, 1.5979799032211304, 1.597989559173584, 1.5979820489883423, 1.5979857444763184, 1.5979803800582886, 1.597981333732605, 1.598047137260437, 1.5979799032211304, 1.5979887247085571, 1.5979809761047363, 1.59799325466156, 1.5979844331741333, 1.5979799032211304, 1.5979806184768677]",0,"[0.75, 0.5, 0.5833333333333334, 0.4166666666666667, 0.6666666666666666, 0.5833333333333334, 0.6666666666666666, 0.5, 0.5, 1.0, 0.6666666666666666, 0.5, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5]","[0.5366430260047281, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.5366430260047281, 0.46335697399527187, 0.5366430260047281, 0.46335697399527187, 0.9957446808510638, 0.46335697399527187, 0.46335697399527187, 0.5366430260047281, 0.46335697399527187, 0.5366430260047281, 0.46335697399527187, 0.5366430260047281, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187]",0.5916666666666668,0.5119621749408982,0.9739952718676123
18,20,20,"[1.6361860036849976, 1.6969164609909058, 1.6597853899002075, 1.6662389039993286, 1.647415280342102, 1.643872857093811, 1.6760200262069702, 1.6859937906265259, 1.6723918914794922, 1.6479578018188477, 1.7131510972976685, 1.649109959602356, 1.674688696861267, 1.72413969039917, 1.653013825416565, 1.6645852327346802, 1.6386499404907227, 1.6775811910629272, 1.6829118728637695, 1.6525272130966187]",0,"[0.4166666666666667, 0.75, 0.5833333333333334, 0.75, 0.75, 0.5, 0.5833333333333334, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.5, 0.5833333333333334, 0.5833333333333334, 0.6666666666666666, 0.5833333333333334, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.5, 0.75]","[0.6439716312056738, 0.46335697399527187, 0.642080378250591, 0.640661938534279, 0.6416075650118204, 0.6028368794326241, 0.4756501182033097, 0.6453900709219859, 0.46335697399527187, 0.6340425531914894, 0.6354609929078014, 0.6411347517730497, 0.6401891252955083, 0.6231678486997636, 0.6387706855791963, 0.6416075650118204, 0.640661938534279, 0.46335697399527187, 0.6364066193853428, 0.6359338061465721]",0.6249999999999999,0.6024822695035461,0.46335697399527187
19,20,20,"[1.5979830026626587, 1.5979828834533691, 1.5979896783828735, 1.5979809761047363, 1.5979857444763184, 1.597987174987793, 1.5980795621871948, 1.5979822874069214, 1.5980032682418823, 1.5979801416397095, 1.597981333732605, 1.5979820489883423, 1.5979944467544556, 1.5979796648025513, 1.5979801416397095, 1.5979804992675781, 1.597981572151184, 1.598015308380127, 1.59798002243042, 1.5979799032211304]",0,"[0.5, 0.3333333333333333, 0.5, 0.5, 0.3333333333333333, 0.16666666666666666, 0.5, 0.4166666666666667, 0.4166666666666667, 0.3333333333333333, 0.5, 0.4166666666666667, 0.3333333333333333, 0.75, 0.6666666666666666, 0.4166666666666667, 0.5833333333333334, 0.5, 0.4166666666666667, 0.4166666666666667]","[0.46335697399527187, 0.46335697399527187, 0.5366430260047281, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.5366430260047281, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.5366430260047281, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.5366430260047281, 0.46335697399527187, 0.46335697399527187]",0.45,0.47801418439716314,0.9508274231678487
20,20,20,"[1.6494464874267578, 1.635905385017395, 1.6338739395141602, 1.6538290977478027, 1.6392422914505005, 1.6452231407165527, 1.6316419839859009, 1.687889575958252, 1.7073111534118652, 1.6461418867111206, 1.6261030435562134, 1.629617691040039, 1.6684969663619995, 1.6573482751846313, 1.6558829545974731, 1.6513017416000366, 1.6397322416305542, 1.6545826196670532, 1.6378415822982788, 1.67617666721344]",0,"[0.3333333333333333, 0.5833333333333334, 0.25, 0.3333333333333333, 0.25, 0.16666666666666666, 0.3333333333333333, 0.5, 0.6666666666666666, 0.5833333333333334, 0.75, 1.0, 0.6666666666666666, 0.4166666666666667, 0.4166666666666667, 0.3333333333333333, 0.3333333333333333, 0.5, 0.4166666666666667, 0.4166666666666667]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.6898345153664303, 0.6387706855791963, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187]",0.4625,0.483451536643026,0.46335697399527187
21,20,20,"[1.5979899168014526, 1.5979799032211304, 1.5979876518249512, 1.5979804992675781, 1.5980020761489868, 1.5979838371276855, 1.5979866981506348, 1.5979822874069214, 1.5979875326156616, 1.5979994535446167, 1.5979801416397095, 1.5979857444763184, 1.59798002243042, 1.5979827642440796, 1.5979814529418945, 1.597987174987793, 1.597994327545166, 1.5979863405227661, 1.5979852676391602, 1.5979939699172974]",0,"[0.4166666666666667, 0.5833333333333334, 0.4166666666666667, 0.5833333333333334, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5, 0.5833333333333334, 0.75, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.4166666666666667, 0.4166666666666667, 0.3333333333333333, 0.5, 0.5833333333333334, 0.08333333333333333, 0.6666666666666666]","[0.5366430260047281, 0.46335697399527187, 0.4652482269503546, 0.46335697399527187, 0.5366430260047281, 0.46335697399527187, 0.46477541371158393, 0.46335697399527187, 0.46477541371158393, 0.5366430260047281, 0.46335697399527187, 0.46477541371158393, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46477541371158393, 0.46335697399527187, 0.46477541371158393, 0.46335697399527187, 0.5366430260047281]",0.4583333333333333,0.4784633569739952,0.9971631205673759
22,20,20,"[1.6486164331436157, 1.6521282196044922, 1.6477786302566528, 1.6453784704208374, 1.660223364830017, 1.6866129636764526, 1.6583399772644043, 1.648297905921936, 1.6726561784744263, 1.6573009490966797, 1.6473069190979004, 1.647263526916504, 1.6564558744430542, 1.6718353033065796, 1.656535267829895, 1.64234459400177, 1.6602526903152466, 1.6744896173477173, 1.6505060195922852, 1.6480852365493774]",0,"[0.5833333333333334, 0.5, 0.5833333333333334, 0.5, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.5833333333333334, 0.75, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5833333333333334, 0.5, 0.5833333333333334]","[0.46335697399527187, 0.46335697399527187, 0.5210401891252955, 0.466193853427896, 0.5536643026004728, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.5134751773049645, 0.5068557919621749, 0.5054373522458628, 0.4879432624113475, 0.5484633569739953, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.6335697399527187, 0.5205673758865248, 0.5115839243498818]",0.5750000000000001,0.49695035460992915,0.46335697399527187
