round,client_req,new_updates,avg_loss,queue_size,client_train_acc,client_test_acc,client_train_acc_avg,client_test_acc_avg,accuracy_score,aggregator_time
0,10,6,"[1.382181167602539, 1.3679786026477814, 1.390023112297058, 1.3794043958187103, 1.3857151865959167, 1.369062215089798]",4,"[0.47619047619047616, 0.49206349206349204, 0.3412698412698413, 0.4523809523809524, 0.3968253968253968, 0.48412698412698413]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187]",0.44047619047619047,0.4633569739952719,0.46335697399527187,0.18635296821594238
1,10,7,"[1.373248040676117, 1.3525517582893372, 1.3574910461902618, 1.3609528541564941, 1.369314432144165, 1.368905484676361, 1.3685706555843353]",7,"[0.5079365079365079, 0.46825396825396826, 0.4603174603174603, 0.4523809523809524, 0.46825396825396826, 0.4365079365079365, 0.4126984126984127]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187]",0.4580498866213151,0.463356973995272,0.46335697399527187,0.17349672317504883
2,8,5,"[1.3489353656768799, 1.345402717590332, 1.340032160282135, 1.3705642223358154, 1.3471209108829498]",10,"[0.49206349206349204, 0.48412698412698413, 0.5079365079365079, 0.36507936507936506, 0.5317460317460317]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46382978723404256, 0.46335697399527187]",0.47619047619047616,0.4634515366430261,0.46335697399527187,0.15994787216186523
3,8,4,"[1.3198179006576538, 1.3253970742225647, 1.3271349966526031, 1.344900906085968]",14,"[0.5158730158730159, 0.5079365079365079, 0.5158730158730159, 0.4523809523809524]","[0.46761229314420805, 0.47139479905437354, 0.4666666666666667, 0.48557919621749407]",0.49801587301587297,0.47281323877068554,0.47092198581560285,0.13416099548339844
4,8,13,"[1.3823038339614868, 1.3798331320285797, 1.371627688407898, 1.3164564669132233, 1.33160999417305, 1.3094922304153442, 1.3206230998039246, 1.3245539665222168, 1.3231430649757385, 1.328343003988266, 1.32315593957901, 1.3238430321216583, 1.3309568762779236]",9,"[0.4603174603174603, 0.4444444444444444, 0.3968253968253968, 0.5, 0.5158730158730159, 0.6190476190476191, 0.5873015873015873, 0.5, 0.6031746031746031, 0.5476190476190477, 0.5714285714285714, 0.5873015873015873, 0.626984126984127]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46761229314420805, 0.47092198581560285, 0.5560283687943263, 0.5706855791962175, 0.583451536643026, 0.5640661938534279, 0.6099290780141844, 0.5981087470449172, 0.5895981087470449, 0.6137115839243499]",0.5354090354090353,0.5395526459356247,0.47754137115839246,0.21746301651000977
5,10,10,"[1.3741783797740936, 1.3186992406845093, 1.30323126912117, 1.3125346302986145, 1.3092878460884094, 1.3161908090114594, 1.3066000044345856, 1.3275389075279236, 1.322077363729477, 1.3161413371562958]",9,"[0.4444444444444444, 0.5952380952380952, 0.5952380952380952, 0.5793650793650794, 0.5873015873015873, 0.5317460317460317, 0.5555555555555556, 0.6190476190476191, 0.6349206349206349, 0.5793650793650794]","[0.46335697399527187, 0.5957446808510638, 0.5475177304964539, 0.5867612293144208, 0.5725768321513003, 0.5881796690307328, 0.5858156028368794, 0.6047281323877068, 0.6203309692671395, 0.5929078014184397]",0.5722222222222222,0.5757919621749409,0.5418439716312057,0.19214200973510742
6,10,10,"[1.3544380068778992, 1.3380895853042603, 1.290793925523758, 1.3203847408294678, 1.2928280234336853, 1.2985931634902954, 1.303723007440567, 1.3076858520507812, 1.2972394227981567, 1.3001598417758942]",9,"[0.6111111111111112, 0.5, 0.6507936507936508, 0.6428571428571429, 0.6904761904761905, 0.6984126984126984, 0.7619047619047619, 0.6984126984126984, 0.6904761904761905, 0.6904761904761905]","[0.46335697399527187, 0.46335697399527187, 0.6553191489361702, 0.7177304964539007, 0.68274231678487, 0.6789598108747045, 0.7026004728132388, 0.675177304964539, 0.6855791962174941, 0.6803782505910165]",0.6634920634920636,0.6405200945626477,0.5721040189125296,0.19272303581237793
7,10,9,"[1.3315415978431702, 1.2926304936408997, 1.2975984513759613, 1.2944733202457428, 1.2888998687267303, 1.2832110226154327, 1.3049682974815369, 1.2895450592041016, 1.301416128873825]",10,"[0.4603174603174603, 0.6984126984126984, 0.6746031746031746, 0.6984126984126984, 0.6825396825396826, 0.6904761904761905, 0.746031746031746, 0.6904761904761905, 0.6825396825396826]","[0.4699763593380615, 0.7087470449172577, 0.7035460992907802, 0.6955082742316785, 0.6907801418439716, 0.6832151300236406, 0.7219858156028369, 0.6851063829787234, 0.7182033096926714]",0.6693121693121694,0.6752298397688469,0.6728132387706856,0.18732309341430664
8,10,12,"[1.3698307871818542, 1.3536550998687744, 1.2962327003479004, 1.29074627161026, 1.2689131796360016, 1.2700250446796417, 1.2739468216896057, 1.2871958017349243, 1.273336112499237, 1.2912867963314056, 1.2938891649246216, 1.2971678972244263]",8,"[0.42063492063492064, 0.48412698412698413, 0.6746031746031746, 0.7380952380952381, 0.7698412698412699, 0.7380952380952381, 0.8333333333333334, 0.753968253968254, 0.7698412698412699, 0.7777777777777778, 0.746031746031746, 0.746031746031746]","[0.46335697399527187, 0.46335697399527187, 0.675177304964539, 0.7106382978723405, 0.7621749408983451, 0.766903073286052, 0.7754137115839244, 0.7914893617021277, 0.7687943262411348, 0.7796690307328605, 0.7952718676122932, 0.7929078014184398]",0.7043650793650794,0.7120961386918836,0.6869976359338061,0.20469880104064941
9,10,8,"[1.3514157831668854, 1.279452234506607, 1.2925340235233307, 1.2823821902275085, 1.269942432641983, 1.277918666601181, 1.2659328281879425, 1.27200585603714]",10,"[0.47619047619047616, 0.7936507936507936, 0.7301587301587301, 0.8492063492063492, 0.8095238095238095, 0.7936507936507936, 0.7698412698412699, 0.8888888888888888]","[0.46335697399527187, 0.7848699763593381, 0.7900709219858156, 0.798581560283688, 0.7905437352245863, 0.7796690307328605, 0.7877068557919622, 0.7877068557919622]",0.7638888888888888,0.7478132387706855,0.7423167848699763,0.16067004203796387
10,10,9,"[1.3231494724750519, 1.2865403890609741, 1.283345490694046, 1.269174873828888, 1.2619467973709106, 1.2869547307491302, 1.271045207977295, 1.2813265323638916, 1.2671910524368286]",11,"[0.5079365079365079, 0.8095238095238095, 0.7698412698412699, 0.8253968253968254, 0.8174603174603174, 0.8333333333333334, 0.8333333333333334, 0.8888888888888888, 0.8571428571428571]","[0.4666666666666667, 0.7886524822695036, 0.7905437352245863, 0.8241134751773049, 0.8141843971631205, 0.840661938534279, 0.8264775413711584, 0.840661938534279, 0.8302600472813239]",0.7936507936507935,0.7802469135802469,0.7905437352245863,0.18582701683044434
11,9,10,"[1.3524514138698578, 1.2555633187294006, 1.2829740643501282, 1.2476179599761963, 1.2780510187149048, 1.268799602985382, 1.2737787365913391, 1.2471559643745422, 1.2781803905963898, 1.2596324682235718]",10,"[0.46825396825396826, 0.8412698412698413, 0.9047619047619048, 0.8333333333333334, 0.8809523809523809, 0.9285714285714286, 0.8174603174603174, 0.8412698412698413, 0.8492063492063492, 0.8095238095238095]","[0.46335697399527187, 0.8198581560283688, 0.8817966903073287, 0.8614657210401891, 0.8794326241134752, 0.8747044917257684, 0.8676122931442081, 0.8543735224586289, 0.8742316784869977, 0.8704491725768322]",0.8174603174603174,0.8247281323877068,0.833096926713948,0.19045305252075195
12,9,7,"[1.317648321390152, 1.2380550503730774, 1.2388726770877838, 1.2272406220436096, 1.2354033291339874, 1.240947425365448, 1.2571832239627838]",12,"[0.7857142857142857, 0.9047619047619048, 0.8650793650793651, 0.9365079365079365, 0.9126984126984127, 0.9603174603174603, 0.9444444444444444]","[0.723404255319149, 0.8907801418439716, 0.8851063829787233, 0.885579196217494, 0.8879432624113475, 0.8940898345153664, 0.9016548463356974]",0.9013605442176872,0.8669368456602499,0.873758865248227,0.17132329940795898
13,7,7,"[1.2563231587409973, 1.241243451833725, 1.2208062708377838, 1.2172687649726868, 1.219242125749588, 1.2400589287281036, 1.2446600496768951]",12,"[0.9047619047619048, 0.9285714285714286, 0.9285714285714286, 0.8888888888888888, 0.8650793650793651, 0.9365079365079365, 0.9523809523809523]","[0.9257683215130024, 0.9182033096926714, 0.9191489361702128, 0.9205673758865248, 0.9167848699763593, 0.9234042553191489, 0.9229314420803783]",0.9149659863945578,0.9209726443768995,0.9210401891252955,0.172576904296875
