round,n_client_req,n_new_updates,n_delayed_updates,n_malicious_updates,n_benign_updates,update_delays,client_avg_loss_avg,client_train_acc_avg,client_test_acc_avg,benign_client_train_acc_avg,benign_client_test_acc_avg,malicious_client_train_acc_avg,malicious_client_test_acc_avg,accuracy_score,aggregator_time
45,45,59,36,23,36,"[29.0, 29.0, 27.0, 27.0, 26.0, 26.0, 25.0, 24.0, 20.0, 20.0, 19.0, 19.0, 19.0, 19.0, 16.0, 16.0, 16.0, 15.0, 15.0, 15.0, 14.0, 13.0, 11.0, 11.0, 10.0, 10.0, 8.0, 7.0, 6.0, 5.0, 5.0, 3.0, 3.0, 3.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6902475357055664,0.555084764957428,0.5150378942489624,0.5601851344108582,0.5601851344108582,0.5471014380455017,0.4715387523174286,0.4921985815602837,0.07565951347351074
46,41,40,40,16,24,"[29.0, 29.0, 28.0, 26.0, 26.0, 24.0, 24.0, 23.0, 23.0, 23.0, 21.0, 20.0, 20.0, 19.0, 18.0, 18.0, 16.0, 15.0, 15.0, 13.0, 13.0, 13.0, 12.0, 12.0, 11.0, 11.0, 9.0, 9.0, 9.0, 8.0, 8.0, 7.0, 5.0, 5.0, 5.0, 4.0, 3.0, 3.0, 2.0, 2.0]",0.6909085512161255,0.5354166626930237,0.5083451271057129,0.5416666865348816,0.5416666865348816,0.5260416269302368,0.4728132486343384,0.4888888888888889,0.0587005615234375
47,41,44,31,14,30,"[28.0, 27.0, 26.0, 23.0, 22.0, 22.0, 22.0, 21.0, 20.0, 19.0, 18.0, 17.0, 11.0, 10.0, 7.0, 7.0, 6.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6885969042778015,0.5852273106575012,0.518708348274231,0.6027777194976807,0.6027777194976807,0.5476189851760864,0.47382643818855286,0.4955082742316785,0.16302704811096191
48,45,42,40,12,30,"[29.0, 29.0, 28.0, 28.0, 27.0, 27.0, 27.0, 26.0, 26.0, 24.0, 23.0, 19.0, 18.0, 18.0, 18.0, 18.0, 16.0, 15.0, 15.0, 15.0, 13.0, 13.0, 12.0, 11.0, 11.0, 11.0, 11.0, 9.0, 7.0, 7.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 2.0, 2.0, 2.0, 2.0, 0.0, 0.0]",0.6886729001998901,0.5753968358039856,0.5229539275169373,0.5694444179534912,0.5694444179534912,0.5902777910232544,0.46970054507255554,0.4955082742316785,0.06018543243408203
49,50,56,37,15,41,"[28.0, 28.0, 28.0, 27.0, 27.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 24.0, 24.0, 24.0, 23.0, 22.0, 22.0, 21.0, 19.0, 19.0, 17.0, 15.0, 14.0, 14.0, 11.0, 11.0, 11.0, 11.0, 9.0, 8.0, 6.0, 4.0, 3.0, 3.0, 3.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6884662508964539,0.5922619104385376,0.5313407778739929,0.6117885708808899,0.6117885708808899,0.5388888716697693,0.4736327826976776,0.5092198581560283,0.07318758964538574
50,45,37,35,9,28,"[29.0, 29.0, 26.0, 26.0, 25.0, 25.0, 25.0, 23.0, 23.0, 22.0, 18.0, 18.0, 17.0, 16.0, 15.0, 15.0, 15.0, 13.0, 13.0, 12.0, 11.0, 9.0, 9.0, 9.0, 8.0, 8.0, 6.0, 6.0, 5.0, 5.0, 4.0, 4.0, 3.0, 3.0, 2.0, 0.0, 0.0]",0.6876684427261353,0.5518018007278442,0.5227270126342773,0.5714285969734192,0.5714285969734192,0.4907407760620117,0.47848695516586304,0.5063829787234042,0.05543780326843262
51,45,42,42,13,29,"[28.0, 26.0, 26.0, 26.0, 26.0, 26.0, 24.0, 24.0, 22.0, 21.0, 18.0, 18.0, 18.0, 17.0, 17.0, 17.0, 16.0, 15.0, 14.0, 14.0, 14.0, 13.0, 13.0, 12.0, 11.0, 11.0, 10.0, 10.0, 9.0, 8.0, 7.0, 7.0, 6.0, 6.0, 6.0, 5.0, 4.0, 4.0, 3.0, 2.0, 2.0, 1.0]",0.6884807348251343,0.5833333134651184,0.5191714763641357,0.5862069129943848,0.5862069129943848,0.5769230723381042,0.4723767936229706,0.49361702127659574,0.05942225456237793
52,48,43,43,10,33,"[29.0, 28.0, 27.0, 27.0, 26.0, 26.0, 26.0, 26.0, 25.0, 24.0, 23.0, 22.0, 21.0, 20.0, 19.0, 19.0, 18.0, 18.0, 17.0, 17.0, 15.0, 15.0, 13.0, 13.0, 13.0, 12.0, 12.0, 11.0, 10.0, 10.0, 10.0, 8.0, 8.0, 8.0, 6.0, 5.0, 4.0, 4.0, 2.0, 2.0, 2.0, 1.0, 1.0]",0.6864663362503052,0.5949612259864807,0.5222716927528381,0.6060605645179749,0.6060605645179749,0.5583332777023315,0.4707801342010498,0.5002364066193853,0.05979514122009277
53,52,41,41,9,32,"[29.0, 29.0, 28.0, 28.0, 26.0, 25.0, 25.0, 24.0, 23.0, 23.0, 21.0, 21.0, 20.0, 19.0, 19.0, 19.0, 18.0, 18.0, 17.0, 17.0, 16.0, 16.0, 15.0, 15.0, 14.0, 14.0, 12.0, 11.0, 10.0, 10.0, 9.0, 7.0, 6.0, 5.0, 5.0, 4.0, 4.0, 4.0, 3.0, 2.0, 2.0]",0.6868910193443298,0.6016259789466858,0.5288589000701904,0.6067708730697632,0.6067708730697632,0.5833332538604736,0.46808508038520813,0.5063829787234042,0.15440654754638672
54,44,46,46,12,34,"[29.0, 28.0, 28.0, 25.0, 24.0, 24.0, 22.0, 22.0, 22.0, 22.0, 21.0, 21.0, 20.0, 20.0, 19.0, 19.0, 18.0, 17.0, 17.0, 17.0, 16.0, 16.0, 14.0, 13.0, 13.0, 12.0, 12.0, 12.0, 12.0, 11.0, 10.0, 9.0, 8.0, 6.0, 6.0, 5.0, 4.0, 3.0, 2.0, 2.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0]",0.6871741414070129,0.58152174949646,0.5241032242774963,0.6053921580314636,0.6053921580314636,0.5138888955116272,0.47568950057029724,0.5049645390070922,0.06416773796081543
55,37,42,42,12,30,"[26.0, 26.0, 26.0, 26.0, 24.0, 23.0, 23.0, 22.0, 22.0, 22.0, 20.0, 19.0, 18.0, 17.0, 17.0, 16.0, 15.0, 15.0, 14.0, 14.0, 12.0, 12.0, 11.0, 10.0, 8.0, 8.0, 8.0, 7.0, 7.0, 7.0, 7.0, 6.0, 5.0, 5.0, 4.0, 4.0, 3.0, 3.0, 2.0, 2.0, 1.0, 1.0]",0.6876465678215027,0.5972222089767456,0.5246875882148743,0.638888955116272,0.638888955116272,0.4930555820465088,0.4747045040130615,0.5059101654846335,0.06394076347351074
56,46,49,43,7,42,"[29.0, 29.0, 28.0, 26.0, 26.0, 25.0, 25.0, 25.0, 24.0, 23.0, 23.0, 22.0, 22.0, 21.0, 20.0, 20.0, 20.0, 19.0, 19.0, 19.0, 16.0, 15.0, 15.0, 14.0, 13.0, 13.0, 10.0, 9.0, 8.0, 8.0, 7.0, 7.0, 6.0, 5.0, 5.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6849194765090942,0.5952381491661072,0.5300139784812927,0.6309523582458496,0.6309523582458496,0.380952388048172,0.49023979902267456,0.5200945626477541,0.06612730026245117
57,41,26,26,7,19,"[29.0, 26.0, 25.0, 23.0, 22.0, 19.0, 16.0, 16.0, 15.0, 13.0, 12.0, 11.0, 11.0, 10.0, 10.0, 8.0, 8.0, 7.0, 6.0, 6.0, 5.0, 4.0, 3.0, 3.0, 2.0, 2.0]",0.6875771284103394,0.5769230723381042,0.5362066030502319,0.596491277217865,0.596491277217865,0.5238094925880432,0.4734886586666107,0.5153664302600472,0.04599332809448242
58,44,23,23,8,15,"[29.0, 28.0, 27.0, 27.0, 26.0, 26.0, 25.0, 24.0, 20.0, 19.0, 19.0, 17.0, 17.0, 17.0, 16.0, 14.0, 12.0, 11.0, 7.0, 6.0, 5.0, 5.0, 2.0]",0.6889699697494507,0.5652173757553101,0.5191489458084106,0.5777778029441833,0.5777778029441833,0.5416666269302368,0.4722813367843628,0.49361702127659574,0.04317164421081543
59,33,33,33,12,21,"[29.0, 27.0, 26.0, 24.0, 22.0, 22.0, 21.0, 21.0, 21.0, 20.0, 20.0, 20.0, 19.0, 19.0, 18.0, 17.0, 17.0, 16.0, 15.0, 10.0, 10.0, 10.0, 9.0, 9.0, 8.0, 7.0, 5.0, 5.0, 5.0, 3.0, 3.0, 2.0, 1.0]",0.6903232336044312,0.5555555820465088,0.5430617928504944,0.5595238208770752,0.5595238208770752,0.5486111044883728,0.4715130031108856,0.5134751773049645,0.05176973342895508
60,42,38,38,13,25,"[25.0, 24.0, 24.0, 23.0, 23.0, 21.0, 21.0, 19.0, 18.0, 18.0, 17.0, 17.0, 17.0, 16.0, 16.0, 15.0, 15.0, 15.0, 15.0, 12.0, 12.0, 10.0, 10.0, 10.0, 10.0, 9.0, 9.0, 9.0, 8.0, 7.0, 7.0, 6.0, 5.0, 4.0, 4.0, 4.0, 3.0, 3.0]",0.687818706035614,0.6206140518188477,0.5339180827140808,0.6366666555404663,0.6366666555404663,0.5897435545921326,0.4707401692867279,0.5040189125295508,0.05524921417236328
61,46,41,41,11,30,"[29.0, 28.0, 28.0, 27.0, 26.0, 25.0, 25.0, 24.0, 24.0, 24.0, 23.0, 22.0, 22.0, 20.0, 20.0, 17.0, 16.0, 14.0, 13.0, 12.0, 11.0, 11.0, 11.0, 11.0, 10.0, 9.0, 8.0, 7.0, 7.0, 6.0, 6.0, 6.0, 5.0, 5.0, 4.0, 4.0, 4.0, 2.0, 2.0, 1.0, 1.0]",0.6869474053382874,0.6158537268638611,0.535662829875946,0.6416667103767395,0.6416667103767395,0.5454545617103577,0.47440358996391296,0.5120567375886524,0.15737342834472656
62,43,46,46,19,27,"[29.0, 29.0, 29.0, 27.0, 26.0, 26.0, 25.0, 25.0, 25.0, 25.0, 25.0, 22.0, 22.0, 21.0, 21.0, 21.0, 20.0, 19.0, 18.0, 18.0, 17.0, 17.0, 16.0, 16.0, 16.0, 13.0, 12.0, 11.0, 11.0, 10.0, 9.0, 9.0, 9.0, 8.0, 7.0, 7.0, 7.0, 6.0, 6.0, 5.0, 5.0, 3.0, 2.0, 2.0, 1.0, 1.0]",0.6908942461013794,0.5923912525177002,0.5263850688934326,0.6419752836227417,0.6419752836227417,0.5219298601150513,0.478437215089798,0.502127659574468,0.06384110450744629
63,42,49,34,17,32,"[29.0, 27.0, 25.0, 24.0, 24.0, 23.0, 23.0, 21.0, 21.0, 21.0, 18.0, 18.0, 16.0, 15.0, 15.0, 14.0, 13.0, 13.0, 12.0, 11.0, 11.0, 9.0, 9.0, 7.0, 7.0, 6.0, 6.0, 5.0, 4.0, 3.0, 2.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.689031183719635,0.5782313346862793,0.5380035638809204,0.6223958134651184,0.6223958134651184,0.4950980544090271,0.4819079637527466,0.5191489361702127,0.06543731689453125
64,45,44,44,17,27,"[29.0, 29.0, 29.0, 29.0, 29.0, 27.0, 27.0, 25.0, 25.0, 23.0, 23.0, 23.0, 21.0, 20.0, 20.0, 20.0, 20.0, 18.0, 18.0, 18.0, 17.0, 16.0, 14.0, 14.0, 13.0, 13.0, 12.0, 11.0, 11.0, 10.0, 10.0, 9.0, 8.0, 7.0, 7.0, 6.0, 6.0, 5.0, 4.0, 3.0, 3.0, 2.0, 2.0, 2.0]",0.6906079649925232,0.5549242496490479,0.5343649387359619,0.5864197015762329,0.5864197015762329,0.5049019455909729,0.4834098219871521,0.5087470449172576,0.06265878677368164
65,37,34,34,8,26,"[28.0, 28.0, 27.0, 26.0, 26.0, 26.0, 25.0, 24.0, 20.0, 17.0, 17.0, 17.0, 16.0, 16.0, 15.0, 14.0, 14.0, 12.0, 12.0, 12.0, 12.0, 7.0, 7.0, 7.0, 7.0, 7.0, 6.0, 6.0, 5.0, 5.0, 4.0, 2.0, 1.0, 1.0]",0.6876111030578613,0.5833333730697632,0.5540258288383484,0.6025640964508057,0.6025640964508057,0.5208333730697632,0.48433804512023926,0.532387706855792,0.053246259689331055
66,38,56,49,22,34,"[29.0, 29.0, 28.0, 28.0, 27.0, 27.0, 25.0, 25.0, 24.0, 24.0, 22.0, 22.0, 22.0, 20.0, 20.0, 19.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 16.0, 16.0, 15.0, 14.0, 14.0, 14.0, 14.0, 12.0, 12.0, 10.0, 8.0, 8.0, 8.0, 7.0, 7.0, 6.0, 6.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6903425455093384,0.5967262387275696,0.5417173504829407,0.6348038911819458,0.6348038911819458,0.5378787517547607,0.48527833819389343,0.51725768321513,0.17539739608764648
67,44,43,43,9,34,"[29.0, 29.0, 29.0, 29.0, 28.0, 27.0, 27.0, 25.0, 25.0, 23.0, 22.0, 21.0, 19.0, 19.0, 19.0, 17.0, 17.0, 17.0, 16.0, 15.0, 15.0, 15.0, 15.0, 14.0, 13.0, 13.0, 11.0, 11.0, 11.0, 9.0, 9.0, 8.0, 8.0, 8.0, 7.0, 6.0, 6.0, 6.0, 5.0, 3.0, 2.0, 2.0, 1.0]",0.686953604221344,0.5910852551460266,0.5559623837471008,0.5882352590560913,0.5882352590560913,0.6018518209457397,0.47691091895103455,0.5380614657210402,0.06203413009643555
68,38,36,35,10,26,"[29.0, 28.0, 28.0, 28.0, 26.0, 25.0, 25.0, 25.0, 24.0, 24.0, 23.0, 22.0, 21.0, 21.0, 20.0, 20.0, 17.0, 17.0, 16.0, 15.0, 15.0, 14.0, 12.0, 11.0, 10.0, 9.0, 8.0, 8.0, 7.0, 7.0, 5.0, 5.0, 4.0, 4.0, 2.0, 0.0]",0.6865816712379456,0.6388888955116272,0.5439716577529907,0.6506410837173462,0.6506410837173462,0.6083332896232605,0.47494086623191833,0.5177304964539007,0.05416512489318848
69,43,35,35,10,25,"[28.0, 27.0, 27.0, 26.0, 26.0, 26.0, 22.0, 21.0, 21.0, 21.0, 19.0, 19.0, 18.0, 18.0, 17.0, 17.0, 16.0, 16.0, 15.0, 15.0, 14.0, 12.0, 11.0, 10.0, 10.0, 10.0, 9.0, 6.0, 6.0, 5.0, 4.0, 4.0, 4.0, 1.0, 1.0]",0.6870988011360168,0.6023809909820557,0.5437082648277283,0.6366667151451111,0.6366667151451111,0.5166667103767395,0.4871395230293274,0.526241134751773,0.054351091384887695
70,37,46,39,18,28,"[28.0, 25.0, 23.0, 22.0, 20.0, 19.0, 18.0, 18.0, 18.0, 18.0, 17.0, 16.0, 15.0, 14.0, 13.0, 13.0, 13.0, 12.0, 12.0, 11.0, 10.0, 10.0, 10.0, 8.0, 6.0, 6.0, 5.0, 5.0, 5.0, 5.0, 4.0, 3.0, 3.0, 3.0, 3.0, 3.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6897983551025391,0.5960144996643066,0.5439305305480957,0.6309523582458496,0.6309523582458496,0.5416666269302368,0.4821118712425232,0.5229314420803782,0.16103458404541016
71,36,39,39,13,26,"[29.0, 29.0, 28.0, 28.0, 27.0, 25.0, 24.0, 23.0, 22.0, 21.0, 19.0, 18.0, 18.0, 18.0, 17.0, 15.0, 15.0, 15.0, 14.0, 14.0, 13.0, 12.0, 10.0, 10.0, 10.0, 10.0, 9.0, 9.0, 8.0, 7.0, 6.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 3.0, 2.0]",0.6888030767440796,0.6025640964508057,0.5502818822860718,0.6057692170143127,0.6057692170143127,0.5961538553237915,0.47484999895095825,0.5238770685579196,0.05778813362121582
72,42,33,33,10,23,"[29.0, 29.0, 28.0, 28.0, 28.0, 26.0, 24.0, 23.0, 22.0, 21.0, 20.0, 20.0, 19.0, 19.0, 15.0, 13.0, 13.0, 13.0, 12.0, 11.0, 11.0, 10.0, 9.0, 9.0, 9.0, 8.0, 7.0, 7.0, 5.0, 5.0, 4.0, 3.0, 1.0]",0.68939208984375,0.5883837938308716,0.5611433386802673,0.6521739363670349,0.6521739363670349,0.4416666626930237,0.48553189635276794,0.5451536643026005,0.052258968353271484
73,35,41,35,16,25,"[29.0, 27.0, 27.0, 26.0, 24.0, 22.0, 22.0, 22.0, 22.0, 21.0, 20.0, 19.0, 18.0, 18.0, 17.0, 17.0, 16.0, 15.0, 13.0, 13.0, 13.0, 11.0, 11.0, 10.0, 10.0, 9.0, 9.0, 7.0, 5.0, 5.0, 4.0, 4.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6902202367782593,0.6077235341072083,0.5553594827651978,0.68666672706604,0.68666672706604,0.4843749701976776,0.4901891350746155,0.5347517730496454,0.06053471565246582
74,46,49,33,13,36,"[28.0, 28.0, 27.0, 27.0, 25.0, 25.0, 24.0, 24.0, 23.0, 22.0, 22.0, 21.0, 21.0, 20.0, 19.0, 18.0, 18.0, 17.0, 17.0, 14.0, 13.0, 12.0, 9.0, 9.0, 8.0, 8.0, 7.0, 7.0, 6.0, 5.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6865402460098267,0.6343536972999573,0.5656775832176208,0.6643518209457397,0.6643518209457397,0.5512819886207581,0.48106929659843445,0.5432624113475177,0.17158842086791992
75,49,46,46,15,31,"[29.0, 29.0, 29.0, 29.0, 28.0, 28.0, 27.0, 27.0, 26.0, 25.0, 22.0, 21.0, 21.0, 21.0, 20.0, 20.0, 20.0, 19.0, 19.0, 19.0, 18.0, 18.0, 18.0, 17.0, 17.0, 17.0, 16.0, 15.0, 14.0, 14.0, 13.0, 12.0, 11.0, 11.0, 9.0, 9.0, 8.0, 7.0, 6.0, 5.0, 5.0, 5.0, 4.0, 4.0, 3.0, 1.0]",0.6891884803771973,0.6213768124580383,0.5633466839790344,0.6693547964096069,0.6693547964096069,0.5222222805023193,0.4825531840324402,0.5437352245862884,0.06478118896484375
76,43,51,46,14,37,"[26.0, 25.0, 25.0, 24.0, 23.0, 23.0, 22.0, 22.0, 22.0, 21.0, 21.0, 21.0, 20.0, 20.0, 20.0, 19.0, 18.0, 18.0, 17.0, 16.0, 15.0, 14.0, 14.0, 13.0, 12.0, 12.0, 12.0, 11.0, 11.0, 11.0, 10.0, 9.0, 9.0, 9.0, 9.0, 8.0, 7.0, 7.0, 7.0, 7.0, 6.0, 5.0, 4.0, 4.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6884399652481079,0.6078431010246277,0.576971173286438,0.6418918371200562,0.6418918371200562,0.5178571343421936,0.486423522233963,0.557919621749409,0.0684356689453125
77,42,35,35,13,22,"[28.0, 28.0, 26.0, 26.0, 25.0, 25.0, 24.0, 23.0, 22.0, 20.0, 19.0, 18.0, 17.0, 17.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 13.0, 13.0, 13.0, 12.0, 11.0, 11.0, 8.0, 8.0, 8.0, 7.0, 7.0, 7.0, 7.0, 4.0, 2.0]",0.6899526715278625,0.5738095641136169,0.5512462258338928,0.6477272510528564,0.6477272510528564,0.44871795177459717,0.4920530915260315,0.5366430260047281,0.05402684211730957
78,41,56,43,18,38,"[29.0, 29.0, 29.0, 29.0, 28.0, 28.0, 27.0, 26.0, 26.0, 25.0, 25.0, 24.0, 23.0, 23.0, 22.0, 21.0, 21.0, 20.0, 20.0, 20.0, 19.0, 19.0, 18.0, 18.0, 17.0, 15.0, 14.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 6.0, 5.0, 5.0, 4.0, 3.0, 2.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6881517171859741,0.5892857313156128,0.5701113939285278,0.6359649300575256,0.6359649300575256,0.4907407760620117,0.49705803394317627,0.5527186761229315,0.17415380477905273
79,41,46,35,14,32,"[29.0, 28.0, 28.0, 27.0, 27.0, 26.0, 25.0, 25.0, 24.0, 24.0, 23.0, 22.0, 22.0, 19.0, 19.0, 18.0, 18.0, 18.0, 17.0, 17.0, 15.0, 15.0, 12.0, 12.0, 11.0, 9.0, 8.0, 8.0, 7.0, 6.0, 4.0, 4.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6873095035552979,0.5942029356956482,0.5725048780441284,0.6328125,0.6328125,0.5059524178504944,0.4899696707725525,0.5498817966903073,0.06388664245605469
80,38,36,36,12,24,"[29.0, 27.0, 27.0, 27.0, 27.0, 26.0, 26.0, 25.0, 24.0, 24.0, 24.0, 23.0, 23.0, 22.0, 20.0, 19.0, 19.0, 19.0, 17.0, 16.0, 16.0, 15.0, 14.0, 14.0, 14.0, 14.0, 14.0, 12.0, 10.0, 7.0, 6.0, 4.0, 4.0, 1.0, 1.0, 1.0]",0.6884428858757019,0.6273148059844971,0.5636196136474609,0.65625,0.65625,0.569444477558136,0.47959020733833313,0.5408983451536643,0.05525636672973633
81,45,36,36,7,29,"[29.0, 29.0, 28.0, 27.0, 27.0, 27.0, 27.0, 26.0, 26.0, 26.0, 26.0, 24.0, 22.0, 22.0, 20.0, 19.0, 18.0, 18.0, 15.0, 13.0, 13.0, 12.0, 10.0, 10.0, 10.0, 9.0, 8.0, 7.0, 7.0, 7.0, 6.0, 6.0, 5.0, 4.0, 3.0, 1.0]",0.6856430768966675,0.6203703284263611,0.5761886239051819,0.6522988080978394,0.6522988080978394,0.4880952537059784,0.49300915002822876,0.5617021276595745,0.05456233024597168
82,39,29,29,9,20,"[29.0, 29.0, 29.0, 28.0, 25.0, 25.0, 23.0, 21.0, 21.0, 18.0, 17.0, 16.0, 16.0, 16.0, 15.0, 14.0, 10.0, 6.0, 6.0, 6.0, 6.0, 5.0, 4.0, 3.0, 2.0, 2.0, 1.0, 1.0, 1.0]",0.6881128549575806,0.6005747318267822,0.5783810019493103,0.6374999284744263,0.6374999284744263,0.5185185074806213,0.4881008565425873,0.557919621749409,0.04918527603149414
83,44,38,38,10,28,"[28.0, 27.0, 27.0, 25.0, 25.0, 25.0, 24.0, 24.0, 22.0, 22.0, 21.0, 19.0, 19.0, 19.0, 18.0, 17.0, 15.0, 13.0, 13.0, 12.0, 11.0, 10.0, 10.0, 10.0, 8.0, 8.0, 8.0, 7.0, 6.0, 6.0, 5.0, 5.0, 4.0, 4.0, 2.0, 1.0, 1.0, 1.0]",0.6866825222969055,0.6315789222717285,0.5777156352996826,0.675595223903656,0.675595223903656,0.5083333253860474,0.4940424859523773,0.5617021276595745,0.1543560028076172
84,47,64,40,20,44,"[29.0, 29.0, 29.0, 27.0, 26.0, 26.0, 26.0, 24.0, 24.0, 22.0, 21.0, 21.0, 20.0, 17.0, 17.0, 17.0, 16.0, 16.0, 14.0, 14.0, 13.0, 12.0, 9.0, 9.0, 9.0, 8.0, 8.0, 8.0, 7.0, 7.0, 6.0, 6.0, 5.0, 5.0, 4.0, 4.0, 3.0, 3.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6874905824661255,0.6276042461395264,0.5888001918792725,0.6704545617103577,0.6704545617103577,0.5333333611488342,0.4935697019100189,0.5692671394799055,0.07871866226196289
85,41,41,41,15,26,"[29.0, 28.0, 28.0, 27.0, 27.0, 27.0, 25.0, 25.0, 23.0, 23.0, 22.0, 21.0, 21.0, 21.0, 21.0, 21.0, 20.0, 20.0, 18.0, 17.0, 17.0, 17.0, 17.0, 16.0, 16.0, 15.0, 11.0, 10.0, 10.0, 9.0, 9.0, 7.0, 7.0, 6.0, 6.0, 6.0, 6.0, 5.0, 4.0, 2.0, 2.0]",0.6878356337547302,0.6585365533828735,0.5663264393806458,0.7179486751556396,0.7179486751556396,0.555555522441864,0.48860517144203186,0.5404255319148936,0.06114077568054199
86,48,66,43,20,46,"[29.0, 28.0, 28.0, 28.0, 28.0, 27.0, 26.0, 26.0, 25.0, 25.0, 24.0, 24.0, 24.0, 22.0, 22.0, 22.0, 21.0, 21.0, 19.0, 16.0, 15.0, 15.0, 14.0, 14.0, 12.0, 11.0, 11.0, 11.0, 9.0, 9.0, 7.0, 6.0, 6.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 3.0, 3.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6868782043457031,0.6477273106575012,0.580464243888855,0.7101449370384216,0.7101449370384216,0.5041666626930237,0.4967612326145172,0.5598108747044918,0.19116449356079102
87,42,29,29,4,25,"[29.0, 28.0, 27.0, 26.0, 25.0, 25.0, 24.0, 24.0, 23.0, 23.0, 20.0, 20.0, 20.0, 19.0, 14.0, 14.0, 10.0, 10.0, 6.0, 6.0, 5.0, 5.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 2.0]",0.6847724318504333,0.6005747318267822,0.6011413335800171,0.6200000047683716,0.6200000047683716,0.4791666865348816,0.49810874462127686,0.5891252955082742,0.04864382743835449
88,53,38,37,15,23,"[28.0, 26.0, 26.0, 24.0, 23.0, 23.0, 22.0, 21.0, 19.0, 19.0, 19.0, 19.0, 18.0, 18.0, 18.0, 17.0, 17.0, 16.0, 16.0, 16.0, 15.0, 13.0, 13.0, 12.0, 12.0, 11.0, 9.0, 8.0, 7.0, 7.0, 6.0, 6.0, 5.0, 5.0, 4.0, 4.0, 1.0, 0.0]",0.6886266469955444,0.6293860077857971,0.5650864839553833,0.6884058117866516,0.6884058117866516,0.5388888716697693,0.4928920865058899,0.5432624113475177,0.05759596824645996
89,43,33,33,11,22,"[29.0, 29.0, 29.0, 28.0, 28.0, 28.0, 26.0, 26.0, 26.0, 26.0, 25.0, 25.0, 22.0, 22.0, 20.0, 19.0, 18.0, 18.0, 18.0, 18.0, 16.0, 14.0, 14.0, 12.0, 12.0, 11.0, 11.0, 8.0, 8.0, 7.0, 4.0, 3.0, 1.0]",0.688359260559082,0.6161616444587708,0.57041335105896,0.6780303120613098,0.6780303120613098,0.49242421984672546,0.4935310482978821,0.5560283687943263,0.05161142349243164
