round,n_client_req,n_new_updates,n_ontime_updates,n_delayed_updates,n_malicious_updates,n_benign_updates,client_avg_loss_avg,client_train_acc_avg,client_test_acc_avg,benign_client_train_acc_avg,benign_client_test_acc_avg,malicious_client_train_acc_avg,malicious_client_test_acc_avg,accuracy_score,aggregator_time
0,100,36,36,0,0,36,0.6662628650665283,0.6194444298744202,0.5071805119514465,0.6194444298744202,0.6194444298744202,0,0,0.5,9.545368671417236
1,96,44,38,6,0,44,0.6431763172149658,0.6590909361839294,0.5177613496780396,0.6590909361839294,0.6590909361839294,0,0,0.528,16.32770562171936
2,91,47,44,3,0,47,0.6182230114936829,0.7127659320831299,0.5359148979187012,0.7127659320831299,0.7127659320831299,0,0,0.5,16.308945894241333
3,90,58,51,7,0,58,0.6254982352256775,0.6879310011863708,0.549362063407898,0.6879310011863708,0.6879310011863708,0,0,0.739,15.70273733139038
4,78,71,58,13,0,71,0.5989159941673279,0.6492958068847656,0.5338379740715027,0.6492958068847656,0.6492958068847656,0,0,0.5,15.554043769836426
5,75,60,54,6,0,60,0.5567432641983032,0.6599999666213989,0.5638166666030884,0.6599999666213989,0.6599999666213989,0,0,0.504,12.096015930175781
6,75,22,15,7,0,22,0.5791353583335876,0.6681817770004272,0.5592727065086365,0.6681817770004272,0.6681817770004272,0,0,0.62,11.396031856536865
7,73,64,52,12,0,64,0.5533192157745361,0.5640624761581421,0.5268750190734863,0.5640624761581421,0.5640624761581421,0,0,0.517,17.322969913482666
8,68,25,7,18,0,25,0.5892226696014404,0.6159999966621399,0.5490800142288208,0.6159999966621399,0.6159999966621399,0,0,0.5195,12.237380266189575
9,70,17,2,15,0,17,0.5809347033500671,0.6823529601097107,0.5282058715820312,0.6823529601097107,0.6823529601097107,0,0,0.5065,14.128193378448486
10,63,11,0,11,0,11,0.602192223072052,0.6181817650794983,0.5419999957084656,0.6181817650794983,0.6181817650794983,0,0,0.5165,8.73764181137085
11,63,23,6,17,0,23,0.563441276550293,0.6695652008056641,0.5514130592346191,0.6695652008056641,0.6695652008056641,0,0,0.5205,9.628020524978638
12,51,12,0,12,0,12,0.5613964796066284,0.6416666507720947,0.5587499737739563,0.6416666507720947,0.6416666507720947,0,0,0.5195,7.812986135482788
13,49,17,0,17,0,17,0.5527093410491943,0.6764705777168274,0.540147066116333,0.6764705777168274,0.6764705777168274,0,0,0.664,11.111542224884033
14,55,22,0,22,0,22,0.5507155060768127,0.6590909361839294,0.5588409304618835,0.6590909361839294,0.6590909361839294,0,0,0.533,13.406673669815063
15,42,28,0,28,0,28,0.5728139877319336,0.6535714268684387,0.5572500228881836,0.6535714268684387,0.6535714268684387,0,0,0.5335,12.087583780288696
16,36,34,0,34,0,34,0.5530009269714355,0.699999988079071,0.5654118061065674,0.699999988079071,0.699999988079071,0,0,0.5165,14.150996685028076
17,39,24,0,24,0,24,0.5745512843132019,0.7250000834465027,0.6031666398048401,0.7250000834465027,0.7250000834465027,0,0,0.5145,11.845255851745605
18,40,23,0,23,0,23,0.5814972519874573,0.6652173399925232,0.5358695983886719,0.6652173399925232,0.6652173399925232,0,0,0.6105,13.12863039970398
19,40,41,0,41,0,41,0.5549381375312805,0.6268292665481567,0.5445853471755981,0.6268292665481567,0.6268292665481567,0,0,0.5115,15.746382474899292
20,35,36,0,36,0,36,0.5682259798049927,0.7027778029441833,0.5582500696182251,0.7027778029441833,0.7027778029441833,0,0,0.513,13.748763084411621
21,47,28,0,28,0,28,0.5478553175926208,0.6964284777641296,0.5420714020729065,0.6964284777641296,0.6964284777641296,0,0,0.503,11.733988046646118
22,27,39,0,39,0,39,0.5408347845077515,0.6282051801681519,0.5449743270874023,0.6282051801681519,0.6282051801681519,0,0,0.514,12.96448802947998
23,34,29,0,29,0,29,0.5539867877960205,0.634482741355896,0.5816724300384521,0.634482741355896,0.634482741355896,0,0,0.539,13.071229457855225
24,33,43,0,43,0,43,0.5448245406150818,0.6883720755577087,0.5668140053749084,0.6883720755577087,0.6883720755577087,0,0,0.568,12.923797845840454
25,39,43,0,43,0,43,0.5511636734008789,0.6674418449401855,0.568290650844574,0.6674418449401855,0.6674418449401855,0,0,0.5325,16.936776638031006
26,40,45,5,40,0,45,0.5409961938858032,0.6733332872390747,0.5858444571495056,0.6733332872390747,0.6733332872390747,0,0,0.533,18.232468605041504
27,42,60,21,39,0,60,0.5437955260276794,0.67166668176651,0.5639750361442566,0.67166668176651,0.67166668176651,0,0,0.509,14.588602542877197
28,40,39,0,39,0,39,0.5330954790115356,0.6410256624221802,0.5711025595664978,0.6410256624221802,0.6410256624221802,0,0,0.5145,15.084078788757324
29,45,35,0,35,0,35,0.5310308933258057,0.7114285826683044,0.5548000335693359,0.7114285826683044,0.7114285826683044,0,0,0.5,13.161956787109375
30,42,43,0,43,0,43,0.5446621775627136,0.6720930337905884,0.5399883389472961,0.6720930337905884,0.6720930337905884,0,0,0.5045,16.295658826828003
31,38,62,17,45,0,62,0.5284793376922607,0.6564515829086304,0.5503387451171875,0.6564515829086304,0.6564515829086304,0,0,0.5175,15.071120262145996
32,51,39,0,39,0,39,0.5405411124229431,0.6692308187484741,0.586884617805481,0.6692308187484741,0.6692308187484741,0,0,0.515,15.722508430480957
33,33,40,2,38,0,40,0.5309689044952393,0.6550000309944153,0.5833999514579773,0.6550000309944153,0.6550000309944153,0,0,0.55,12.541718006134033
34,35,44,0,44,0,44,0.5268126726150513,0.6340909600257874,0.5489999651908875,0.6340909600257874,0.6340909600257874,0,0,0.516,13.957133769989014
35,41,48,0,48,0,48,0.5315647721290588,0.6604167222976685,0.569239616394043,0.6604167222976685,0.6604167222976685,0,0,0.505,14.086970567703247
36,43,47,8,39,0,47,0.5156371593475342,0.6787233352661133,0.5997021198272705,0.6787233352661133,0.6787233352661133,0,0,0.53,12.222663640975952
37,44,43,2,41,0,43,0.5250013470649719,0.6627907156944275,0.5776047110557556,0.6627907156944275,0.6627907156944275,0,0,0.51,14.845601797103882
38,46,75,26,49,0,75,0.5169894695281982,0.6813332438468933,0.580299973487854,0.6813332438468933,0.6813332438468933,0,0,0.519,18.84172797203064
39,45,34,0,34,0,34,0.5188944935798645,0.6735293865203857,0.5903382301330566,0.6735293865203857,0.6735293865203857,0,0,0.5705,12.182722330093384
40,34,39,0,39,0,39,0.520474374294281,0.6435897350311279,0.5886794328689575,0.6435897350311279,0.6435897350311279,0,0,0.52,13.653554677963257
41,55,40,8,32,0,40,0.5182870626449585,0.6499999761581421,0.5623250007629395,0.6499999761581421,0.6499999761581421,0,0,0.514,14.34108018875122
42,57,46,1,45,0,46,0.534324586391449,0.678260862827301,0.5648260712623596,0.678260862827301,0.678260862827301,0,0,0.509,12.65081238746643
43,37,39,6,33,0,39,0.5129637718200684,0.6230769753456116,0.5586666464805603,0.6230769753456116,0.6230769753456116,0,0,0.5195,11.136440515518188
44,53,34,0,34,0,34,0.5200096368789673,0.6647058725357056,0.5742940902709961,0.6647058725357056,0.6647058725357056,0,0,0.517,11.262421131134033
45,42,28,0,28,0,28,0.4998459219932556,0.6500000357627869,0.5611428618431091,0.6500000357627869,0.6500000357627869,0,0,0.5305,11.666694164276123
46,44,54,4,50,0,54,0.5042945742607117,0.6777777671813965,0.5865370631217957,0.6777777671813965,0.6777777671813965,0,0,0.5495,15.214522361755371
47,46,57,17,40,0,57,0.5076475739479065,0.6771929264068604,0.5883157849311829,0.6771929264068604,0.6771929264068604,0,0,0.534,15.005996942520142
48,40,47,14,33,0,47,0.5313084125518799,0.6340425610542297,0.5851382613182068,0.6340425610542297,0.6340425610542297,0,0,0.554,12.243695974349976
49,40,37,0,37,0,37,0.5143322348594666,0.6810811758041382,0.5772162079811096,0.6810811758041382,0.6810811758041382,0,0,0.5345,16.075842142105103
50,32,28,0,28,0,28,0.5044129490852356,0.6499999761581421,0.5689464211463928,0.6499999761581421,0.6499999761581421,0,0,0.5245,11.654752492904663
51,45,37,0,37,0,37,0.504584789276123,0.6594594717025757,0.5909188985824585,0.6594594717025757,0.6594594717025757,0,0,0.5525,13.924641132354736
52,45,36,0,36,0,36,0.512627363204956,0.6722221970558167,0.5839999318122864,0.6722221970558167,0.6722221970558167,0,0,0.512,11.653280019760132
53,31,44,0,44,0,44,0.5059986710548401,0.6931818127632141,0.5955795645713806,0.6931818127632141,0.6931818127632141,0,0,0.5495,16.158089637756348
54,42,44,0,44,0,44,0.49671924114227295,0.6409091353416443,0.5790795087814331,0.6409091353416443,0.6409091353416443,0,0,0.5415,11.924621105194092
55,38,50,17,33,0,50,0.5055436491966248,0.6919999718666077,0.6079700589179993,0.6919999718666077,0.6919999718666077,0,0,0.5535,17.663631439208984
56,46,67,26,41,0,67,0.48768389225006104,0.6925373077392578,0.585410475730896,0.6925373077392578,0.6925373077392578,0,0,0.534,18.27899956703186
57,49,44,10,34,0,44,0.5088987946510315,0.7363635897636414,0.6074205040931702,0.7363635897636414,0.7363635897636414,0,0,0.579,12.733972072601318
58,52,57,22,35,0,57,0.5090551376342773,0.664912223815918,0.5820175409317017,0.664912223815918,0.664912223815918,0,0,0.6085,13.44581651687622
59,48,42,0,42,0,42,0.5222502946853638,0.6833332777023315,0.610178530216217,0.6833332777023315,0.6833332777023315,0,0,0.547,10.520283222198486
60,42,30,0,30,0,30,0.4741804897785187,0.6366665959358215,0.5778999924659729,0.6366665959358215,0.6366665959358215,0,0,0.541,12.8500816822052
61,46,30,0,30,0,30,0.4925602376461029,0.6866666674613953,0.5988666415214539,0.6866666674613953,0.6866666674613953,0,0,0.5415,12.742551803588867
62,45,33,0,33,0,33,0.480747252702713,0.6333333253860474,0.5847120881080627,0.6333333253860474,0.6333333253860474,0,0,0.5245,14.923320770263672
63,45,36,0,36,0,36,0.509901762008667,0.6638888120651245,0.6022777557373047,0.6638888120651245,0.6638888120651245,0,0,0.571,11.57661485671997
64,37,29,0,29,0,29,0.5058982372283936,0.6413792967796326,0.5639311075210571,0.6413792967796326,0.6413792967796326,0,0,0.5195,13.639855146408081
65,43,40,0,40,0,40,0.48556971549987793,0.6725000143051147,0.5777250528335571,0.6725000143051147,0.6725000143051147,0,0,0.52,11.916465282440186
66,37,46,0,46,0,46,0.5010778307914734,0.6326086521148682,0.5738151669502258,0.6326086521148682,0.6326086521148682,0,0,0.525,14.568741798400879
67,41,62,20,42,0,62,0.4881947338581085,0.7112902998924255,0.6169033050537109,0.7112902998924255,0.7112902998924255,0,0,0.551,14.122368097305298
68,47,57,21,36,0,57,0.4995376765727997,0.6701753735542297,0.5962105989456177,0.6701753735542297,0.6701753735542297,0,0,0.5265,16.88933539390564
69,43,57,22,35,0,57,0.4881014823913574,0.6807017922401428,0.5983070135116577,0.6807017922401428,0.6807017922401428,0,0,0.575,12.643491506576538
70,42,50,0,50,0,50,0.5070363879203796,0.6760000586509705,0.5854099988937378,0.6760000586509705,0.6760000586509705,0,0,0.52,15.723742961883545
71,41,45,0,45,0,45,0.5162685513496399,0.6600000262260437,0.6069555282592773,0.6600000262260437,0.6600000262260437,0,0,0.5365,16.859591722488403
72,47,33,0,33,0,33,0.5016056299209595,0.6515151262283325,0.5793333053588867,0.6515151262283325,0.6515151262283325,0,0,0.5275,12.725264310836792
73,39,40,0,40,0,40,0.4796365797519684,0.6550000309944153,0.5983375310897827,0.6550000309944153,0.6550000309944153,0,0,0.5435,14.581667184829712
74,43,37,0,37,0,37,0.48714616894721985,0.6594594717025757,0.5781216025352478,0.6594594717025757,0.6594594717025757,0,0,0.5355,14.174007892608643
75,45,66,23,43,0,66,0.5050586462020874,0.6969696283340454,0.5991590619087219,0.6969696283340454,0.6969696283340454,0,0,0.551,16.63890290260315
76,47,61,24,37,0,61,0.48674440383911133,0.6622950434684753,0.5903853178024292,0.6622950434684753,0.6622950434684753,0,0,0.5385,14.843164443969727
77,53,31,7,24,0,31,0.5105108618736267,0.7193548679351807,0.6094516515731812,0.7193548679351807,0.7193548679351807,0,0,0.581,14.770990371704102
78,43,41,0,41,0,41,0.5021204948425293,0.6975609660148621,0.6193902492523193,0.6975609660148621,0.6975609660148621,0,0,0.5635,15.192428350448608
79,50,46,16,30,0,46,0.46883583068847656,0.6978261470794678,0.5990325808525085,0.6978261470794678,0.6978261470794678,0,0,0.571,14.533874034881592
80,45,37,2,35,0,37,0.4837435185909271,0.683783769607544,0.6222432851791382,0.683783769607544,0.683783769607544,0,0,0.574,16.48746156692505
81,41,27,0,27,0,27,0.47756844758987427,0.7333333492279053,0.6011852025985718,0.7333333492279053,0.7333333492279053,0,0,0.5575,11.507114171981812
82,45,34,0,34,0,34,0.5018584132194519,0.779411792755127,0.629838228225708,0.779411792755127,0.779411792755127,0,0,0.556,12.611806154251099
83,49,34,3,31,0,34,0.4928147792816162,0.7176470756530762,0.6110588312149048,0.7176470756530762,0.7176470756530762,0,0,0.555,12.9895601272583
