round,n_client_req,n_new_updates,n_ontime_updates,n_delayed_updates,n_malicious_updates,n_benign_updates,client_avg_loss_avg,client_train_acc_avg,client_test_acc_avg,benign_client_train_acc_avg,benign_client_test_acc_avg,malicious_client_train_acc_avg,malicious_client_test_acc_avg,accuracy_score,aggregator_time
0,100,36,36,0,11,25,0.6950158476829529,0.5722221732139587,0.4945972263813019,0.5720000267028809,0.5720000267028809,0.5727273225784302,0.480318158864975,0.5,0.4040980339050293
1,97,75,69,6,30,45,0.691592812538147,0.5933333039283752,0.4972200095653534,0.6200000047683716,0.6200000047683716,0.5533332824707031,0.49121665954589844,0.5,0.26093530654907227
2,92,55,52,3,15,40,0.690530002117157,0.6436363458633423,0.5035272836685181,0.6499999761581421,0.6499999761581421,0.6266666650772095,0.4972666800022125,0.5,0.32509446144104004
3,86,46,43,3,16,30,0.6876175403594971,0.6000000238418579,0.5074673891067505,0.6300000548362732,0.6300000548362732,0.5437500476837158,0.4950312376022339,0.5,0.15110039710998535
4,88,61,55,6,18,43,0.6864618062973022,0.6524590849876404,0.515999972820282,0.6767442226409912,0.6767442226409912,0.5944444537162781,0.5020277500152588,0.5,0.5449860095977783
5,85,25,16,9,11,14,0.695991039276123,0.6720000505447388,0.5144400000572205,0.678571343421936,0.678571343421936,0.663636326789856,0.5056363344192505,0.5,0.3392672538757324
6,72,42,37,5,10,32,0.6820893287658691,0.6642856597900391,0.5225952863693237,0.6749999523162842,0.6749999523162842,0.6299999952316284,0.5018500089645386,0.5265,0.3407018184661865
7,64,29,15,14,8,21,0.6868583559989929,0.6517242193222046,0.5092413425445557,0.6714286208152771,0.6714286208152771,0.5999999642372131,0.5,0.5255,0.43344998359680176
8,78,55,42,13,18,37,0.6809110641479492,0.6745454668998718,0.5201454758644104,0.7081080675125122,0.7081080675125122,0.605555534362793,0.5213611125946045,0.656,0.49965691566467285
9,69,24,17,7,7,17,0.6805140376091003,0.6708333492279053,0.527999997138977,0.6823529601097107,0.6823529601097107,0.6428571343421936,0.5272856950759888,0.5605,0.2814474105834961
