round,n_client_req,n_new_updates,n_ontime_updates,n_delayed_updates,n_malicious_updates,n_benign_updates,client_avg_loss_avg,client_train_acc_avg,client_test_acc_avg,benign_client_train_acc_avg,benign_client_test_acc_avg,malicious_client_train_acc_avg,malicious_client_test_acc_avg,accuracy_score,aggregator_time
0,100,36,36,0,11,25,0.6904186606407166,0.5046296119689941,0.46335697174072266,0.48666664958000183,0.48666664958000183,0.5454545021057129,0.46335697174072266,0.46335697399527187,22.06661295890808
1,93,58,52,6,23,35,0.6904540061950684,0.5057471394538879,0.46335700154304504,0.48095235228538513,0.48095235228538513,0.54347825050354,0.46335697174072266,0.46335697399527187,23.964825868606567
2,91,32,29,3,11,21,0.6891603469848633,0.5052083134651184,0.46335697174072266,0.472222238779068,0.472222238779068,0.5681817531585693,0.46335697174072266,0.46335697399527187,20.332844257354736
3,86,23,20,3,8,15,0.6859819889068604,0.5362319350242615,0.46335697174072266,0.5166666507720947,0.5166666507720947,0.5729166865348816,0.46335697174072266,0.46335697399527187,23.08435344696045
4,84,54,43,11,18,36,0.6888027191162109,0.49845677614212036,0.46335697174072266,0.4861111640930176,0.4861111640930176,0.5231481790542603,0.46335697174072266,0.46335697399527187,24.60885453224182
5,68,32,25,7,16,16,0.6913721561431885,0.5104166865348816,0.46335697174072266,0.5104166269302368,0.5104166269302368,0.5104166865348816,0.46335697174072266,0.46335697399527187,21.766626358032227
6,69,29,14,15,6,23,0.6874930262565613,0.48850569128990173,0.46335697174072266,0.47826087474823,0.47826087474823,0.5277777910232544,0.46335697174072266,0.46335697399527187,23.599513292312622
7,65,10,2,8,3,7,0.6890707612037659,0.5,0.46335697174072266,0.4880952537059784,0.4880952537059784,0.5277777314186096,0.46335697174072266,0.46335697399527187,19.707502841949463
8,63,30,13,17,7,23,0.6880664229393005,0.46666666865348816,0.46335697174072266,0.43478256464004517,0.43478256464004517,0.5714285373687744,0.46335697174072266,0.46335697399527187,22.286986112594604
9,56,17,1,16,4,13,0.6832019686698914,0.539215624332428,0.46335697174072266,0.5128204822540283,0.5128204822540283,0.625,0.46335697174072266,0.46335697399527187,19.551454782485962
