round,n_client_req,n_new_updates,n_ontime_updates,n_delayed_updates,n_malicious_updates,n_benign_updates,client_avg_loss_avg,client_train_acc_avg,client_test_acc_avg,benign_client_train_acc_avg,benign_client_test_acc_avg,malicious_client_train_acc_avg,malicious_client_test_acc_avg,accuracy_score,aggregator_time
0,100,36,36,0,0,36,0.6958815455436707,0.5805554986000061,0.5006666779518127,0.5805554986000061,0.5805554986000061,0,0,0.5,18.916552782058716
1,96,44,38,6,0,44,0.6837003231048584,0.6136363744735718,0.5074886083602905,0.6136363744735718,0.6136363744735718,0,0,0.5,17.30155873298645
2,91,74,71,3,0,74,0.6736742854118347,0.6594594717025757,0.5099594593048096,0.6594594717025757,0.6594594717025757,0,0,0.5,21.938754320144653
3,91,30,26,4,0,30,0.6642553806304932,0.6300000548362732,0.5238333344459534,0.6300000548362732,0.6300000548362732,0,0,0.6115,19.222505807876587
4,85,41,26,15,0,41,0.6777564287185669,0.6463414430618286,0.5089878439903259,0.6463414430618286,0.6463414430618286,0,0,0.5,18.049376964569092
5,72,47,39,8,0,47,0.6679834723472595,0.6361702084541321,0.5510744452476501,0.6361702084541321,0.6361702084541321,0,0,0.522,22.38705539703369
6,78,18,10,8,0,18,0.6378993988037109,0.6499999761581421,0.520027756690979,0.6499999761581421,0.6499999761581421,0,0,0.6815,17.257404565811157
7,65,17,6,11,0,17,0.6809812188148499,0.5941176414489746,0.5011764764785767,0.5941176414489746,0.5941176414489746,0,0,0.5,11.550198793411255
8,69,35,18,17,0,35,0.6511877775192261,0.6342857480049133,0.5415142774581909,0.6342857480049133,0.6342857480049133,0,0,0.558,19.617735385894775
9,52,37,24,13,0,37,0.6316778063774109,0.6351351737976074,0.5452027320861816,0.6351351737976074,0.6351351737976074,0,0,0.5,22.91867160797119
10,57,29,10,19,0,29,0.6391841173171997,0.613793134689331,0.5449138283729553,0.613793134689331,0.613793134689331,0,0,0.661,12.820115327835083
11,58,14,0,14,0,14,0.6324175596237183,0.6285715103149414,0.521142840385437,0.6285715103149414,0.6285715103149414,0,0,0.661,0.0043337345123291016
12,49,30,10,20,0,30,0.6379091739654541,0.60999995470047,0.5378166437149048,0.60999995470047,0.60999995470047,0,0,0.5,19.996721506118774
13,58,56,35,21,0,56,0.5952882766723633,0.5910714864730835,0.5263124704360962,0.5910714864730835,0.5910714864730835,0,0,0.5185,21.88469386100769
14,48,39,18,21,0,39,0.6064885258674622,0.6282051205635071,0.5687050819396973,0.6282051205635071,0.6282051205635071,0,0,0.5155,21.93373203277588
15,49,41,17,24,0,41,0.6252129673957825,0.6097561120986938,0.5388048887252808,0.6097561120986938,0.6097561120986938,0,0,0.5,20.723614931106567
16,54,23,0,23,0,23,0.6479003429412842,0.6000000238418579,0.5353260636329651,0.6000000238418579,0.6000000238418579,0,0,0.5,0.012978315353393555
