round,n_client_req,n_new_updates,n_ontime_updates,n_delayed_updates,n_malicious_updates,n_benign_updates,client_avg_loss_avg,client_train_acc_avg,client_test_acc_avg,benign_client_train_acc_avg,benign_client_test_acc_avg,malicious_client_train_acc_avg,malicious_client_test_acc_avg,accuracy_score,aggregator_time
0,100,36,36,0,0,36,0.6662628650665283,0.6194444298744202,0.5071805119514465,0.6194444298744202,0.6194444298744202,0,0,0.5,0.18853282928466797
1,96,74,68,6,0,74,0.6403799057006836,0.6756757497787476,0.5199594497680664,0.6756757497787476,0.6756757497787476,0,0,0.512,0.49022936820983887
2,96,59,56,3,0,59,0.610930860042572,0.7050847411155701,0.5255932211875916,0.7050847411155701,0.7050847411155701,0,0,0.509,0.2918245792388916
3,90,50,47,3,0,50,0.5738546252250671,0.6559999585151672,0.5329899787902832,0.6559999585151672,0.6559999585151672,0,0,0.5155,0.3359715938568115
4,80,40,34,6,0,40,0.558274507522583,0.6349999904632568,0.5343500375747681,0.6349999904632568,0.6349999904632568,0,0,0.513,0.6836369037628174
5,84,66,57,9,0,66,0.5366211533546448,0.6242424249649048,0.5382424592971802,0.6242424249649048,0.6242424249649048,0,0,0.504,0.5606551170349121
6,83,37,30,7,0,37,0.5467681884765625,0.6783784031867981,0.5391892194747925,0.6783784031867981,0.6783784031867981,0,0,0.5005,0.2650892734527588
7,73,44,37,7,0,44,0.5288419127464294,0.668181836605072,0.5648522973060608,0.668181836605072,0.668181836605072,0,0,0.521,0.336834192276001
8,61,21,8,13,0,21,0.5614705681800842,0.6666666865348816,0.561904788017273,0.6666666865348816,0.6666666865348816,0,0,0.515,0.9386224746704102
9,60,6,0,6,0,6,0.5431287884712219,0.5833333730697632,0.5059166550636292,0.5833333730697632,0.5833333730697632,0,0,0.4995,0.2854022979736328
10,61,15,4,11,0,15,0.5543333292007446,0.64000004529953,0.5227667093276978,0.64000004529953,0.64000004529953,0,0,0.5,0.17458200454711914
11,55,48,34,14,0,48,0.5235334038734436,0.675000011920929,0.575166642665863,0.675000011920929,0.675000011920929,0,0,0.5565,0.4394369125366211
12,55,19,0,19,0,19,0.5602304339408875,0.7105262875556946,0.5571315884590149,0.7105262875556946,0.7105262875556946,0,0,0.507,0.3402855396270752
13,61,20,0,20,0,20,0.5414515733718872,0.6899999380111694,0.5461000204086304,0.6899999380111694,0.6899999380111694,0,0,0.5,0.8570234775543213
14,44,25,0,25,0,25,0.5335993766784668,0.6199999451637268,0.5513400435447693,0.6199999451637268,0.6199999451637268,0,0,0.536,0.29306530952453613
15,47,27,0,27,0,27,0.5219030976295471,0.6592592597007751,0.5476295948028564,0.6592592597007751,0.6592592597007751,0,0,0.517,0.4959747791290283
16,43,38,11,27,0,38,0.5204710960388184,0.6605263352394104,0.5659473538398743,0.6605263352394104,0.6605263352394104,0,0,0.515,0.8199100494384766
17,47,37,20,17,0,37,0.4850771725177765,0.6513513326644897,0.5895000100135803,0.6513513326644897,0.6513513326644897,0,0,0.604,0.5996472835540771
18,45,44,16,28,0,44,0.5211980938911438,0.6363636255264282,0.5440340638160706,0.6363636255264282,0.6363636255264282,0,0,0.513,0.7954039573669434
19,50,52,24,28,0,52,0.5253162384033203,0.6403846740722656,0.5824230909347534,0.6403846740722656,0.6403846740722656,0,0,0.5795,0.7196369171142578
20,44,37,1,36,0,37,0.5446115732192993,0.6189188957214355,0.5363378524780273,0.6189188957214355,0.6189188957214355,0,0,0.508,1.6729304790496826
21,44,24,0,24,0,24,0.5353040099143982,0.6583333611488342,0.5601457953453064,0.6583333611488342,0.6583333611488342,0,0,0.5495,0.5576298236846924
22,44,45,17,28,0,45,0.5311564803123474,0.6133333444595337,0.5818110704421997,0.6133333444595337,0.6133333444595337,0,0,0.622,0.5811190605163574
23,31,36,0,36,0,36,0.5334017276763916,0.6527777910232544,0.5701666474342346,0.6527777910232544,0.6527777910232544,0,0,0.561,1.8745872974395752
24,40,38,0,38,0,38,0.5416744351387024,0.6526315808296204,0.5500525832176208,0.6526315808296204,0.6526315808296204,0,0,0.512,1.7172112464904785
25,48,50,9,41,0,50,0.5161399245262146,0.6399999856948853,0.5639600157737732,0.6399999856948853,0.6399999856948853,0,0,0.564,1.5485267639160156
26,41,55,15,40,0,55,0.5306639671325684,0.6163636445999146,0.5626909136772156,0.6163636445999146,0.6163636445999146,0,0,0.5185,1.0576274394989014
27,40,35,0,35,0,35,0.5270635485649109,0.6714286208152771,0.5773285031318665,0.6714286208152771,0.6714286208152771,0,0,0.531,1.4709045886993408
28,44,47,6,41,0,47,0.5006725192070007,0.6531915068626404,0.5443935990333557,0.6531915068626404,0.6531915068626404,0,0,0.533,1.1732847690582275
29,37,48,11,37,0,48,0.49558576941490173,0.6708333492279053,0.5913020968437195,0.6708333492279053,0.6708333492279053,0,0,0.5855,0.9354372024536133
30,38,37,0,37,0,37,0.5118610858917236,0.6540540456771851,0.5910810828208923,0.6540540456771851,0.6540540456771851,0,0,0.5285,1.465815782546997
31,46,70,20,50,0,70,0.512954831123352,0.677142858505249,0.5788500308990479,0.677142858505249,0.677142858505249,0,0,0.6065,1.1395902633666992
32,50,58,24,34,0,58,0.491962194442749,0.6896551847457886,0.5829569101333618,0.6896551847457886,0.6896551847457886,0,0,0.5505,0.8633954524993896
33,50,62,25,37,0,62,0.4756426513195038,0.7000000476837158,0.6092258095741272,0.7000000476837158,0.7000000476837158,0,0,0.6235,0.9089641571044922
34,52,32,0,32,0,32,0.5053900480270386,0.6499999761581421,0.5825468897819519,0.6499999761581421,0.6499999761581421,0,0,0.704,4.124630928039551
35,44,47,7,40,0,47,0.48258858919143677,0.6574468612670898,0.6007872223854065,0.6574468612670898,0.6574468612670898,0,0,0.675,1.134042501449585
36,49,54,22,32,0,54,0.4857114255428314,0.7351852059364319,0.6315925717353821,0.7351852059364319,0.7351852059364319,0,0,0.625,0.6839852333068848
37,43,47,0,47,0,47,0.506450891494751,0.6425532698631287,0.5988510251045227,0.6425532698631287,0.6425532698631287,0,0,0.6485,1.196883201599121
38,43,53,7,46,0,53,0.4899904429912567,0.699999988079071,0.6252074837684631,0.699999988079071,0.699999988079071,0,0,0.612,1.1807944774627686
39,52,59,28,31,0,59,0.48104092478752136,0.7491525411605835,0.6516016721725464,0.7491525411605835,0.7491525411605835,0,0,0.7105,0.7143445014953613
40,52,38,0,38,0,38,0.47496724128723145,0.7026316523551941,0.6008816361427307,0.7026316523551941,0.7026316523551941,0,0,0.701,5.207405090332031
41,43,44,0,44,0,44,0.49026238918304443,0.7431818246841431,0.6320340633392334,0.7431818246841431,0.7431818246841431,0,0,0.6385,0.7636284828186035
42,53,46,0,46,0,46,0.4706375002861023,0.7630434632301331,0.6625978350639343,0.7630434632301331,0.7630434632301331,0,0,0.7265,1.7123136520385742
43,44,62,17,45,0,62,0.4939182996749878,0.7193548083305359,0.6481128931045532,0.7193548083305359,0.7193548083305359,0,0,0.6725,1.3892292976379395
44,45,28,0,28,0,28,0.4655741751194,0.7249999642372131,0.6588392853736877,0.7249999642372131,0.7249999642372131,0,0,0.7525,0.6740264892578125
45,50,42,0,42,0,42,0.47025352716445923,0.7190476059913635,0.6551785469055176,0.7190476059913635,0.7190476059913635,0,0,0.799,0.8436741828918457
46,46,51,25,26,0,51,0.4755626320838928,0.739215612411499,0.676215648651123,0.739215612411499,0.739215612411499,0,0,0.7025,0.5807709693908691
47,42,56,0,56,0,56,0.47522759437561035,0.7214285135269165,0.6742500066757202,0.7214285135269165,0.7214285135269165,0,0,0.7765,1.0230636596679688
48,47,37,0,37,0,37,0.4516141712665558,0.708108127117157,0.6356486082077026,0.708108127117157,0.708108127117157,0,0,0.761,0.9619102478027344
49,49,40,0,40,0,40,0.4822588860988617,0.7700000405311584,0.6814125180244446,0.7700000405311584,0.7700000405311584,0,0,0.8325,0.8810560703277588
50,34,33,0,33,0,33,0.4658990502357483,0.7636364102363586,0.6624848246574402,0.7636364102363586,0.7636364102363586,0,0,0.704,0.7718193531036377
51,45,35,0,35,0,35,0.4700118601322174,0.7828571200370789,0.6907857060432434,0.7828571200370789,0.7828571200370789,0,0,0.8005,0.8431515693664551
52,45,39,4,35,0,39,0.46477577090263367,0.7897436618804932,0.6952179670333862,0.7897436618804932,0.7897436618804932,0,0,0.792,1.0778558254241943
53,47,34,0,34,0,34,0.47534510493278503,0.7617647051811218,0.6662793159484863,0.7617647051811218,0.7617647051811218,0,0,0.7635,1.6388568878173828
54,31,47,0,47,0,47,0.5054728984832764,0.7446808218955994,0.6760532259941101,0.7446808218955994,0.7446808218955994,0,0,0.7825,1.9170243740081787
55,45,47,20,27,0,47,0.4678877592086792,0.8297872543334961,0.71575528383255,0.8297872543334961,0.8297872543334961,0,0,0.787,0.656360387802124
56,36,26,0,26,0,26,0.4774525761604309,0.7923077344894409,0.6838461756706238,0.7923077344894409,0.7923077344894409,0,0,0.76,0.627450704574585
57,41,47,11,36,0,47,0.466020792722702,0.8255319595336914,0.7233511209487915,0.8255319595336914,0.8255319595336914,0,0,0.839,1.0032343864440918
58,44,39,0,39,0,39,0.49011796712875366,0.8102563619613647,0.7243333458900452,0.8102563619613647,0.8102563619613647,0,0,0.836,1.1932704448699951
59,43,33,0,33,0,33,0.4449474513530731,0.8333333134651184,0.7110757827758789,0.8333333134651184,0.8333333134651184,0,0,0.797,0.8631160259246826
60,49,65,27,38,0,65,0.4780448079109192,0.8476923108100891,0.7260615229606628,0.8476923108100891,0.8476923108100891,0,0,0.8025,0.8913781642913818
61,45,37,0,37,0,37,0.4595060646533966,0.8432432413101196,0.7307026982307434,0.8432432413101196,0.8432432413101196,0,0,0.7685,1.0121548175811768
62,42,36,0,36,0,36,0.4654158055782318,0.8361110091209412,0.7116110920906067,0.8361110091209412,0.8361110091209412,0,0,0.8085,1.6860172748565674
63,47,51,18,33,0,51,0.43898123502731323,0.8725489974021912,0.7287646532058716,0.8725489974021912,0.8725489974021912,0,0,0.842,0.74043869972229
64,43,57,23,34,0,57,0.47262266278266907,0.8543859720230103,0.7425263524055481,0.8543859720230103,0.8543859720230103,0,0,0.7995,0.793438196182251
65,44,45,13,32,0,45,0.47849082946777344,0.8511111736297607,0.7446222305297852,0.8511111736297607,0.8511111736297607,0,0,0.8125,0.887537956237793
66,42,55,22,33,0,55,0.4622870981693268,0.8727272748947144,0.7380909323692322,0.8727272748947144,0.8727272748947144,0,0,0.8185,0.7601473331451416
67,45,61,14,47,0,61,0.4430789351463318,0.8868852257728577,0.7415410280227661,0.8868852257728577,0.8868852257728577,0,0,0.837,1.8420753479003906
68,52,39,0,39,0,39,0.49647217988967896,0.815384566783905,0.7256282567977905,0.815384566783905,0.815384566783905,0,0,0.839,1.449939250946045
69,52,46,0,46,0,46,0.4695291221141815,0.8652174472808838,0.7367174029350281,0.8652174472808838,0.8652174472808838,0,0,0.8115,1.8518483638763428
70,50,38,0,38,0,38,0.47038164734840393,0.8368420600891113,0.7553157806396484,0.8368420600891113,0.8368420600891113,0,0,0.742,0.7869093418121338
71,42,32,6,26,0,32,0.48125165700912476,0.893750011920929,0.7587655782699585,0.893750011920929,0.893750011920929,0,0,0.8195,0.5273959636688232
72,50,56,21,35,0,56,0.47260433435440063,0.8821429014205933,0.7620803117752075,0.8821429014205933,0.8821429014205933,0,0,0.8185,0.8497140407562256
73,46,33,0,33,0,33,0.45834705233573914,0.8939393162727356,0.7678030729293823,0.8939393162727356,0.8939393162727356,0,0,0.8505,0.7500674724578857
74,39,49,0,49,0,49,0.4864148199558258,0.848979651927948,0.7353979349136353,0.848979651927948,0.848979651927948,0,0,0.848,0.813995361328125
75,43,50,5,45,0,50,0.45599934458732605,0.8480000495910645,0.7279099822044373,0.8480000495910645,0.8480000495910645,0,0,0.843,0.9731204509735107
76,37,34,0,34,0,34,0.45460912585258484,0.8558824062347412,0.7326176166534424,0.8558824062347412,0.8558824062347412,0,0,0.8455,0.5167326927185059
77,49,37,4,33,0,37,0.47585058212280273,0.8729729652404785,0.754216194152832,0.8729729652404785,0.8729729652404785,0,0,0.8465,0.8773636817932129
78,44,59,21,38,0,59,0.4594862461090088,0.8949152231216431,0.760432243347168,0.8949152231216431,0.8949152231216431,0,0,0.8325,1.189652919769287
79,40,50,18,32,0,50,0.4427458941936493,0.9020001292228699,0.7619301080703735,0.9020001292228699,0.9020001292228699,0,0,0.849,0.7163441181182861
80,42,37,0,37,0,37,0.4432564675807953,0.9000000953674316,0.745770275592804,0.9000000953674316,0.9000000953674316,0,0,0.8235,4.821507215499878
81,41,45,0,45,0,45,0.4561920166015625,0.9088889360427856,0.770300030708313,0.9088889360427856,0.9088889360427856,0,0,0.825,3.727410316467285
82,46,37,16,21,0,37,0.4245378077030182,0.8756757378578186,0.7444864511489868,0.8756757378578186,0.8756757378578186,0,0,0.812,0.7500815391540527
83,43,28,0,28,0,28,0.45224127173423767,0.8857142329216003,0.7725357413291931,0.8857142329216003,0.8857142329216003,0,0,0.7575,1.497199296951294
84,41,31,0,31,0,31,0.4411686062812805,0.9032257199287415,0.7752580046653748,0.9032257199287415,0.9032257199287415,0,0,0.8215,1.7390716075897217
85,39,35,0,35,0,35,0.47575727105140686,0.8771429061889648,0.7521714568138123,0.8771429061889648,0.8771429061889648,0,0,0.745,4.735145568847656
86,39,42,0,42,0,42,0.45828309655189514,0.9023810029029846,0.7597619295120239,0.9023810029029846,0.9023810029029846,0,0,0.8105,1.1688477993011475
87,43,42,0,42,0,42,0.4623463451862335,0.9047619104385376,0.7681785821914673,0.9047619104385376,0.9047619104385376,0,0,0.838,1.098346471786499
88,54,67,25,42,0,67,0.469915509223938,0.8925372958183289,0.7833730578422546,0.8925372958183289,0.8925372958183289,0,0,0.8495,0.8846864700317383
89,34,49,11,38,0,49,0.44296470284461975,0.9061225056648254,0.7885408997535706,0.9061225056648254,0.9061225056648254,0,0,0.841,1.2231523990631104
90,45,43,0,43,0,43,0.43919816613197327,0.895348846912384,0.7701976895332336,0.895348846912384,0.895348846912384,0,0,0.8525,0.7620201110839844
91,46,36,0,36,0,36,0.4752492904663086,0.8833333849906921,0.7551667094230652,0.8833333849906921,0.8833333849906921,0,0,0.808,1.9721753597259521
92,42,44,0,44,0,44,0.4487174153327942,0.8954545855522156,0.7923522591590881,0.8954545855522156,0.8954545855522156,0,0,0.8205,1.084869623184204
93,39,35,0,35,0,35,0.45325934886932373,0.9142857193946838,0.7806571125984192,0.9142857193946838,0.9142857193946838,0,0,0.845,1.0585434436798096
94,41,60,9,51,0,60,0.4677264988422394,0.8799999952316284,0.7702500224113464,0.8799999952316284,0.8799999952316284,0,0,0.8385,1.3951005935668945
95,36,47,0,47,0,47,0.4533305764198303,0.8957447409629822,0.7740851640701294,0.8957447409629822,0.8957447409629822,0,0,0.7885,6.15055513381958
96,47,55,20,35,0,55,0.4395231306552887,0.9254544973373413,0.7824273109436035,0.9254544973373413,0.9254544973373413,0,0,0.847,0.8361971378326416
97,46,54,8,46,0,54,0.47160089015960693,0.885185182094574,0.7591202855110168,0.885185182094574,0.885185182094574,0,0,0.841,1.625269889831543
98,47,52,12,40,0,52,0.47131475806236267,0.8961538076400757,0.7732788324356079,0.8961538076400757,0.8961538076400757,0,0,0.849,1.6256110668182373
99,49,39,4,35,0,39,0.45555680990219116,0.9051281809806824,0.7823589444160461,0.9051281809806824,0.9051281809806824,0,0,0.8565,1.3965427875518799
