round,n_client_req,n_new_updates,n_ontime_updates,n_delayed_updates,n_malicious_updates,n_benign_updates,client_avg_loss_avg,client_train_acc_avg,client_test_acc_avg,benign_client_train_acc_avg,benign_client_test_acc_avg,malicious_client_train_acc_avg,malicious_client_test_acc_avg,accuracy_score,aggregator_time
0,100,36,36,0,11,25,0.6916030049324036,0.5046296119689941,0.46335697174072266,0.48666664958000183,0.48666664958000183,0.5454545021057129,0.46335697174072266,0.46335697399527187,31.441843032836914
1,93,58,52,6,23,35,0.6919541954994202,0.5057471394538879,0.46335700154304504,0.48095235228538513,0.48095235228538513,0.54347825050354,0.46335697174072266,0.46335697399527187,33.39218831062317
2,91,28,25,3,9,19,0.6923164129257202,0.488095223903656,0.46335697174072266,0.4561403691768646,0.4561403691768646,0.5555555820465088,0.46335697174072266,0.46335697399527187,29.848187685012817
3,90,26,21,5,11,15,0.6936541199684143,0.48076921701431274,0.46335697174072266,0.4444444477558136,0.4444444477558136,0.5303030610084534,0.46335697174072266,0.46335697399527187,29.682557106018066
4,74,37,25,12,10,27,0.6887468099594116,0.5225225687026978,0.46335694193840027,0.5,0.5,0.5833333730697632,0.46335697174072266,0.46335697399527187,27.91872763633728
5,83,52,42,10,10,42,0.6873239874839783,0.5000000596046448,0.46335697174072266,0.4920634627342224,0.4920634627342224,0.5333333611488342,0.46335697174072266,0.46335697399527187,29.244872570037842
6,71,28,19,9,6,22,0.6881737112998962,0.4910714328289032,0.46335697174072266,0.4734848141670227,0.4734848141670227,0.555555522441864,0.46335697174072266,0.46335697399527187,25.986654043197632
7,63,9,0,9,2,7,0.68855881690979,0.5370370745658875,0.46335697174072266,0.4999999701976776,0.4999999701976776,0.6666666865348816,0.46335697174072266,0.46335697399527187,0.0037467479705810547
8,52,12,0,12,3,9,0.6850278377532959,0.555555522441864,0.46335697174072266,0.555555522441864,0.555555522441864,0.555555522441864,0.46335697174072266,0.46335697399527187,0.0034453868865966797
9,57,47,33,14,12,35,0.6866123080253601,0.5124112963676453,0.4633569121360779,0.4952380657196045,0.4952380657196045,0.5625000596046448,0.46335697174072266,0.46335697399527187,27.217907667160034
10,55,19,0,19,6,13,0.6905990242958069,0.5175438523292542,0.46335697174072266,0.4679487347602844,0.4679487347602844,0.625,0.46335697174072266,0.46335697399527187,0.01972651481628418
11,55,51,32,19,15,36,0.6866244077682495,0.529411792755127,0.46335700154304504,0.5092592239379883,0.5092592239379883,0.5777778029441833,0.46335697174072266,0.46335697399527187,29.928826808929443
12,53,51,31,20,10,41,0.6842941641807556,0.5114378929138184,0.46335700154304504,0.5040650367736816,0.5040650367736816,0.5416666269302368,0.46335697174072266,0.46335697399527187,29.223367929458618
13,57,22,4,18,4,18,0.6872192025184631,0.46590903401374817,0.46335697174072266,0.44907405972480774,0.44907405972480774,0.5416666865348816,0.46335697174072266,0.46335697399527187,22.950273752212524
14,53,40,11,29,12,28,0.6875616312026978,0.5249999761581421,0.46335697174072266,0.4910714328289032,0.4910714328289032,0.6041666865348816,0.46335697174072266,0.46335697399527187,31.717002153396606
15,38,21,0,21,9,12,0.6881129145622253,0.5396825075149536,0.46335697174072266,0.5000000596046448,0.5000000596046448,0.5925925970077515,0.46335697174072266,0.46335697399527187,0.002336263656616211
16,38,37,7,30,14,23,0.6885864734649658,0.5225225687026978,0.46335694193840027,0.5072463750839233,0.5072463750839233,0.5476190447807312,0.46335697174072266,0.46335697399527187,29.37145686149597
17,49,37,11,26,14,23,0.6915200352668762,0.47747746109962463,0.46335694193840027,0.4528985619544983,0.4528985619544983,0.5178571343421936,0.46335697174072266,0.46335697399527187,27.154322624206543
18,49,31,2,29,9,22,0.6880766749382019,0.49193552136421204,0.46335697174072266,0.4696969985961914,0.4696969985961914,0.5462962985038757,0.46335697174072266,0.46335697399527187,1.1419341564178467
19,51,46,16,30,14,32,0.6883215308189392,0.48731881380081177,0.46335694193840027,0.4739583134651184,0.4739583134651184,0.5178571939468384,0.46335697174072266,0.46335697399527187,35.320446491241455
20,51,38,0,38,10,28,0.6896889209747314,0.4671052098274231,0.46335697174072266,0.4642857611179352,0.4642857611179352,0.4749999940395355,0.46335697174072266,0.46335697399527187,0.0047647953033447266
21,47,35,0,35,10,25,0.6929912567138672,0.4333333373069763,0.46335700154304504,0.4233333170413971,0.4233333170413971,0.4583333134651184,0.46335697174072266,0.46335697399527187,0.0024232864379882812
22,34,33,0,33,12,21,0.6873215436935425,0.5252524614334106,0.46335697174072266,0.4801587164402008,0.4801587164402008,0.6041666865348816,0.46335697174072266,0.46335697399527187,0.002899646759033203
23,39,33,0,33,8,25,0.6864835023880005,0.48232319951057434,0.46335697174072266,0.48666664958000183,0.48666664958000183,0.4687499701976776,0.46335697174072266,0.46335697399527187,0.009057998657226562
24,40,31,0,31,9,22,0.6884307861328125,0.47580647468566895,0.46335697174072266,0.4469697177410126,0.4469697177410126,0.5462963581085205,0.46335697174072266,0.46335697399527187,0.006400108337402344
25,40,52,0,52,17,35,0.6879959106445312,0.49839746952056885,0.46335697174072266,0.4928571283817291,0.4928571283817291,0.5098039507865906,0.46335697174072266,0.46335697399527187,0.005179405212402344
26,32,36,0,36,12,24,0.6883337497711182,0.5,0.46335697174072266,0.4548611342906952,0.4548611342906952,0.5902777910232544,0.46335697174072266,0.46335697399527187,0.00842738151550293
27,41,33,0,33,9,24,0.6858862638473511,0.4898989796638489,0.46335697174072266,0.46875,0.46875,0.5462962985038757,0.46335697174072266,0.46335697399527187,0.002307891845703125
28,40,56,16,40,20,36,0.6868706941604614,0.4776785671710968,0.46335703134536743,0.45370373129844666,0.45370373129844666,0.5208333730697632,0.46335697174072266,0.46335697399527187,34.9419424533844
29,40,40,0,40,10,30,0.689209520816803,0.4666666090488434,0.46335697174072266,0.444444477558136,0.444444477558136,0.5333333611488342,0.46335697174072266,0.46335697399527187,0.00414729118347168
30,48,43,3,40,13,30,0.6874409317970276,0.501937985420227,0.4633679986000061,0.4722222089767456,0.4722222089767456,0.5705127716064453,0.46335697174072266,0.46335697399527187,2.2005581855773926
31,40,42,5,37,14,28,0.68882817029953,0.4623016119003296,0.463379442691803,0.4315475821495056,0.4315475821495056,0.523809552192688,0.46335697174072266,0.46335697399527187,26.29731321334839
32,46,48,4,44,11,37,0.6834253668785095,0.5,0.4633766710758209,0.4842342734336853,0.4842342734336853,0.5530303120613098,0.46335697174072266,0.46335697399527187,25.93099594116211
33,46,46,0,46,19,27,0.6891759634017944,0.5126811861991882,0.463367223739624,0.5,0.5,0.530701756477356,0.46335697174072266,0.46335697399527187,0.008549690246582031
