round,n_client_req,n_new_updates,n_ontime_updates,n_delayed_updates,n_malicious_updates,n_benign_updates,client_avg_loss_avg,client_train_acc_avg,client_test_acc_avg,benign_client_train_acc_avg,benign_client_test_acc_avg,malicious_client_train_acc_avg,malicious_client_test_acc_avg,accuracy_score,aggregator_time
0,100,36,36,0,11,25,0.6904186606407166,0.5046296119689941,0.46335697174072266,0.48666664958000183,0.48666664958000183,0.5454545021057129,0.46335697174072266,0.46335697399527187,7.877162218093872
1,93,43,37,6,15,28,0.6901067495346069,0.5,0.46335700154304504,0.482142835855484,0.482142835855484,0.5333333611488342,0.46335697174072266,0.46335697399527187,8.038465976715088
2,89,57,53,4,13,44,0.6895359754562378,0.4736841917037964,0.46335703134536743,0.47159087657928467,0.47159087657928467,0.48076918721199036,0.46335697174072266,0.46335697399527187,12.562626600265503
3,86,66,62,4,16,50,0.6856045722961426,0.5088383555412292,0.46335697174072266,0.4833333492279053,0.4833333492279053,0.5885416269302368,0.46335697174072266,0.46335697399527187,13.86087679862976
4,85,31,20,11,8,23,0.6865098476409912,0.5107526779174805,0.46335697174072266,0.5181159377098083,0.5181159377098083,0.4895833432674408,0.46335697174072266,0.46335697399527187,8.079551935195923
5,85,58,47,11,14,44,0.6852059960365295,0.5100574493408203,0.46335700154304504,0.49621209502220154,0.49621209502220154,0.5535714030265808,0.46335697174072266,0.46335697399527187,14.801745414733887
6,75,43,35,8,12,31,0.6867085695266724,0.4961239993572235,0.46335700154304504,0.4623655676841736,0.4623655676841736,0.5833333730697632,0.46335697174072266,0.46335697399527187,9.506316184997559
7,72,28,21,7,4,24,0.681742787361145,0.4791666865348816,0.46335697174072266,0.479166716337204,0.479166716337204,0.4791666567325592,0.46335697174072266,0.46335697399527187,9.283123970031738
8,64,13,3,10,5,8,0.6858996748924255,0.4871794581413269,0.46335697174072266,0.4583333432674408,0.4583333432674408,0.5333333611488342,0.46335697174072266,0.46335697399527187,9.844578742980957
9,63,49,33,16,12,37,0.6829604506492615,0.5187075138092041,0.46335694193840027,0.4977477192878723,0.4977477192878723,0.5833333730697632,0.46335697174072266,0.46335697399527187,11.659711599349976
10,65,38,32,6,10,28,0.6851791143417358,0.48245611786842346,0.46335697174072266,0.4583333432674408,0.4583333432674408,0.550000011920929,0.46335697174072266,0.46335697399527187,15.552542686462402
11,53,22,3,19,4,18,0.6904914379119873,0.4166666269302368,0.4633999764919281,0.39351850748062134,0.39351850748062134,0.5208333134651184,0.46335697174072266,0.46335697399527187,9.481657981872559
12,54,41,24,17,8,33,0.6829391121864319,0.4898374080657959,0.46335694193840027,0.4722221791744232,0.4722221791744232,0.5625,0.46335697174072266,0.46335697399527187,9.51089596748352
13,47,31,15,16,8,23,0.6828003525733948,0.4973118305206299,0.46335697174072266,0.4637680947780609,0.4637680947780609,0.59375,0.46335697174072266,0.46335697399527187,10.974592685699463
14,55,21,0,21,6,15,0.6869528293609619,0.4722221791744232,0.46340203285217285,0.47777777910232544,0.47777777910232544,0.458333283662796,0.46335697174072266,0.46335697399527187,14.809064626693726
15,47,18,0,18,8,10,0.6872168779373169,0.5138888359069824,0.4633832573890686,0.4749999940395355,0.4749999940395355,0.5625,0.46335697174072266,0.46335697399527187,12.392400026321411
16,51,40,0,40,12,28,0.6870418787002563,0.5104166865348816,0.46335697174072266,0.5148809552192688,0.5148809552192688,0.5,0.46335697174072266,0.46335697399527187,7.14049768447876
17,50,30,10,20,9,21,0.6870602965354919,0.47777777910232544,0.46335697174072266,0.4761904776096344,0.4761904776096344,0.48148149251937866,0.46335697174072266,0.46335697399527187,11.940660953521729
18,40,24,0,24,6,18,0.6879549622535706,0.4513889253139496,0.46335697174072266,0.43981480598449707,0.43981480598449707,0.4861111342906952,0.46335697174072266,0.46335697399527187,8.166872262954712
19,39,64,16,48,23,41,0.6842992305755615,0.5481770038604736,0.46335697174072266,0.522357702255249,0.522357702255249,0.5942028760910034,0.46335697174072266,0.46335697399527187,10.15132761001587
20,46,41,0,41,9,32,0.6865693926811218,0.4695121943950653,0.46335694193840027,0.4505208134651184,0.4505208134651184,0.5370370149612427,0.46335697174072266,0.46335697399527187,10.281071662902832
21,46,30,0,30,8,22,0.6870192885398865,0.49166667461395264,0.46335697174072266,0.45075759291648865,0.45075759291648865,0.6041666865348816,0.46335697174072266,0.46335697399527187,7.50354790687561
22,41,46,0,46,18,28,0.6872707605361938,0.5163043141365051,0.463367223739624,0.5267857313156128,0.5267857313156128,0.5,0.46335697174072266,0.46335697399527187,13.021781206130981
