round,n_client_req,n_new_updates,n_delayed_updates,n_malicious_updates,n_benign_updates,update_delays,client_avg_loss_avg,client_train_acc_avg,client_test_acc_avg,benign_client_train_acc_avg,benign_client_test_acc_avg,malicious_client_train_acc_avg,malicious_client_test_acc_avg,accuracy_score,aggregator_time
41,53,43,43,0,43,"[29.0, 28.0, 26.0, 26.0, 25.0, 23.0, 23.0, 22.0, 21.0, 21.0, 19.0, 18.0, 17.0, 17.0, 16.0, 15.0, 15.0, 14.0, 14.0, 14.0, 14.0, 14.0, 13.0, 13.0, 11.0, 11.0, 11.0, 10.0, 10.0, 8.0, 7.0, 7.0, 7.0, 7.0, 7.0, 6.0, 6.0, 5.0, 3.0, 2.0, 2.0, 1.0, 1.0]",0.6716565489768982,0.9825581312179565,0.9758644700050354,0.9825581312179565,0.9825581312179565,0,0,0.9787234042553191,0.06258034706115723
42,50,43,34,0,43,"[28.0, 28.0, 28.0, 27.0, 25.0, 25.0, 22.0, 22.0, 22.0, 20.0, 20.0, 18.0, 18.0, 17.0, 17.0, 17.0, 17.0, 16.0, 16.0, 15.0, 15.0, 15.0, 15.0, 15.0, 14.0, 12.0, 11.0, 10.0, 7.0, 6.0, 6.0, 6.0, 5.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6735444664955139,0.9767441749572754,0.9772940278053284,0.9767441749572754,0.9767441749572754,0,0,0.9791962174940898,0.0627748966217041
43,40,38,38,0,38,"[28.0, 27.0, 26.0, 26.0, 25.0, 25.0, 24.0, 24.0, 24.0, 24.0, 23.0, 21.0, 21.0, 19.0, 18.0, 17.0, 17.0, 17.0, 16.0, 16.0, 15.0, 15.0, 15.0, 14.0, 14.0, 13.0, 12.0, 9.0, 8.0, 6.0, 6.0, 5.0, 5.0, 5.0, 3.0, 2.0, 1.0, 1.0]",0.671299159526825,0.9736841917037964,0.9762099385261536,0.9736841917037964,0.9736841917037964,0,0,0.9787234042553191,0.05846428871154785
44,48,27,27,0,27,"[28.0, 27.0, 27.0, 24.0, 24.0, 23.0, 22.0, 21.0, 19.0, 19.0, 19.0, 18.0, 17.0, 12.0, 11.0, 9.0, 9.0, 9.0, 7.0, 7.0, 5.0, 5.0, 3.0, 3.0, 2.0, 1.0, 1.0]",0.6722931265830994,0.9753086566925049,0.9765694737434387,0.9753086566925049,0.9753086566925049,0,0,0.9791962174940898,0.049371957778930664
45,36,50,38,0,50,"[28.0, 28.0, 27.0, 27.0, 25.0, 25.0, 25.0, 25.0, 25.0, 22.0, 21.0, 20.0, 20.0, 19.0, 18.0, 16.0, 13.0, 13.0, 13.0, 11.0, 9.0, 9.0, 9.0, 8.0, 7.0, 6.0, 6.0, 6.0, 5.0, 4.0, 4.0, 3.0, 3.0, 2.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6707516312599182,0.986666738986969,0.9783545732498169,0.986666738986969,0.986666738986969,0,0,0.9806146572104019,0.1702897548675537
46,51,36,28,0,36,"[28.0, 27.0, 27.0, 26.0, 26.0, 25.0, 24.0, 24.0, 22.0, 19.0, 19.0, 19.0, 18.0, 15.0, 15.0, 12.0, 12.0, 10.0, 10.0, 9.0, 9.0, 7.0, 6.0, 6.0, 5.0, 4.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6720837354660034,0.9861111044883728,0.9785526990890503,0.9861111044883728,0.9861111044883728,0,0,0.9806146572104019,0.05623674392700195
47,43,45,45,0,45,"[29.0, 29.0, 28.0, 28.0, 27.0, 27.0, 26.0, 26.0, 25.0, 25.0, 24.0, 24.0, 24.0, 24.0, 21.0, 21.0, 20.0, 19.0, 19.0, 19.0, 18.0, 18.0, 17.0, 16.0, 16.0, 16.0, 16.0, 16.0, 13.0, 13.0, 11.0, 11.0, 10.0, 8.0, 8.0, 7.0, 7.0, 7.0, 7.0, 6.0, 6.0, 6.0, 5.0, 3.0, 3.0]",0.6710084676742554,0.9814814925193787,0.9769792556762695,0.9814814925193787,0.9814814925193787,0,0,0.9787234042553191,0.06391477584838867
48,45,69,49,0,69,"[29.0, 29.0, 28.0, 28.0, 27.0, 25.0, 25.0, 22.0, 22.0, 21.0, 21.0, 19.0, 19.0, 18.0, 18.0, 16.0, 16.0, 15.0, 15.0, 15.0, 14.0, 14.0, 14.0, 14.0, 12.0, 12.0, 12.0, 11.0, 10.0, 10.0, 9.0, 9.0, 8.0, 8.0, 7.0, 7.0, 7.0, 7.0, 6.0, 6.0, 5.0, 2.0, 2.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6704926490783691,0.9794686436653137,0.9796348214149475,0.9794686436653137,0.9794686436653137,0,0,0.9810874704491725,0.0861196517944336
49,52,41,31,0,41,"[29.0, 29.0, 28.0, 27.0, 27.0, 27.0, 26.0, 26.0, 25.0, 23.0, 19.0, 17.0, 16.0, 15.0, 13.0, 13.0, 12.0, 10.0, 8.0, 8.0, 6.0, 5.0, 5.0, 5.0, 5.0, 4.0, 3.0, 3.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6695034503936768,0.9837399125099182,0.9783429503440857,0.9837399125099182,0.9837399125099182,0,0,0.9796690307328605,0.05911731719970703
50,41,37,37,0,37,"[28.0, 28.0, 27.0, 27.0, 26.0, 26.0, 26.0, 25.0, 24.0, 20.0, 20.0, 19.0, 18.0, 17.0, 16.0, 16.0, 15.0, 15.0, 14.0, 14.0, 14.0, 13.0, 13.0, 12.0, 12.0, 11.0, 11.0, 10.0, 9.0, 9.0, 8.0, 7.0, 4.0, 4.0, 3.0, 3.0, 3.0]",0.6706441044807434,0.9887387156486511,0.9795029163360596,0.9887387156486511,0.9887387156486511,0,0,0.9810874704491725,0.15912747383117676
51,40,35,35,0,35,"[29.0, 29.0, 28.0, 28.0, 27.0, 25.0, 25.0, 24.0, 24.0, 23.0, 23.0, 21.0, 20.0, 17.0, 16.0, 15.0, 14.0, 13.0, 13.0, 12.0, 11.0, 10.0, 8.0, 8.0, 8.0, 8.0, 7.0, 7.0, 7.0, 6.0, 6.0, 4.0, 2.0, 2.0, 2.0]",0.6712601184844971,0.9880952835083008,0.9783181548118591,0.9880952835083008,0.9880952835083008,0,0,0.9801418439716312,0.055104970932006836
52,41,49,49,0,49,"[29.0, 29.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 26.0, 26.0, 26.0, 26.0, 24.0, 23.0, 21.0, 21.0, 20.0, 18.0, 18.0, 18.0, 18.0, 16.0, 16.0, 16.0, 11.0, 10.0, 10.0, 10.0, 10.0, 10.0, 9.0, 9.0, 9.0, 9.0, 8.0, 8.0, 8.0, 7.0, 7.0, 6.0, 6.0, 5.0, 4.0, 4.0, 3.0, 2.0, 2.0, 2.0]",0.6700515747070312,0.9812925457954407,0.9781734943389893,0.9812925457954407,0.9812925457954407,0,0,0.9796690307328605,0.06785058975219727
53,45,39,33,0,39,"[29.0, 29.0, 27.0, 27.0, 27.0, 27.0, 23.0, 21.0, 20.0, 19.0, 16.0, 16.0, 14.0, 14.0, 13.0, 13.0, 13.0, 13.0, 12.0, 12.0, 12.0, 11.0, 11.0, 10.0, 10.0, 8.0, 7.0, 5.0, 4.0, 3.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6686355471611023,0.9829060435295105,0.9782626032829285,0.9829060435295105,0.9829060435295105,0,0,0.9796690307328605,0.059264183044433594
54,43,35,35,0,35,"[28.0, 27.0, 26.0, 25.0, 23.0, 22.0, 22.0, 20.0, 19.0, 18.0, 18.0, 17.0, 17.0, 16.0, 14.0, 13.0, 13.0, 12.0, 10.0, 10.0, 10.0, 8.0, 8.0, 8.0, 7.0, 7.0, 5.0, 4.0, 4.0, 4.0, 2.0, 1.0, 1.0, 1.0, 1.0]",0.6696538329124451,0.9833333492279053,0.980128288269043,0.9833333492279053,0.9833333492279053,0,0,0.9820330969267139,0.0564877986907959
55,42,49,32,0,49,"[29.0, 28.0, 27.0, 27.0, 24.0, 24.0, 24.0, 22.0, 21.0, 21.0, 20.0, 18.0, 16.0, 15.0, 14.0, 14.0, 13.0, 12.0, 12.0, 11.0, 11.0, 10.0, 9.0, 9.0, 8.0, 8.0, 6.0, 6.0, 3.0, 3.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6699188947677612,0.9880952835083008,0.9817532896995544,0.9880952835083008,0.9880952835083008,0,0,0.9829787234042553,0.06660199165344238
56,49,34,34,0,34,"[29.0, 25.0, 25.0, 25.0, 24.0, 22.0, 22.0, 21.0, 20.0, 19.0, 18.0, 18.0, 17.0, 16.0, 16.0, 16.0, 15.0, 15.0, 14.0, 12.0, 12.0, 12.0, 10.0, 10.0, 10.0, 9.0, 8.0, 6.0, 6.0, 6.0, 3.0, 2.0, 1.0, 1.0]",0.6697709560394287,0.9901959896087646,0.980336606502533,0.9901959896087646,0.9901959896087646,0,0,0.9815602836879432,0.16285181045532227
57,45,44,38,0,44,"[28.0, 28.0, 27.0, 24.0, 22.0, 22.0, 20.0, 19.0, 19.0, 18.0, 17.0, 17.0, 17.0, 15.0, 15.0, 14.0, 14.0, 12.0, 12.0, 12.0, 11.0, 10.0, 9.0, 8.0, 8.0, 8.0, 8.0, 8.0, 7.0, 6.0, 6.0, 6.0, 5.0, 4.0, 3.0, 3.0, 3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6676746606826782,0.9829545617103577,0.9805287718772888,0.9829545617103577,0.9829545617103577,0,0,0.9815602836879432,0.06333541870117188
58,45,38,38,0,38,"[29.0, 28.0, 28.0, 27.0, 27.0, 22.0, 22.0, 21.0, 19.0, 19.0, 17.0, 16.0, 16.0, 16.0, 16.0, 15.0, 12.0, 11.0, 11.0, 9.0, 9.0, 9.0, 8.0, 8.0, 8.0, 7.0, 7.0, 7.0, 6.0, 5.0, 5.0, 4.0, 4.0, 3.0, 3.0, 2.0, 2.0, 2.0]",0.6683732271194458,0.9846491813659668,0.9809009432792664,0.9846491813659668,0.9846491813659668,0,0,0.9815602836879432,0.05908393859863281
59,43,31,31,0,31,"[27.0, 26.0, 25.0, 24.0, 23.0, 23.0, 23.0, 20.0, 19.0, 18.0, 17.0, 17.0, 17.0, 15.0, 13.0, 12.0, 12.0, 12.0, 11.0, 9.0, 9.0, 8.0, 7.0, 7.0, 6.0, 6.0, 4.0, 3.0, 3.0, 1.0, 1.0]",0.6688271164894104,0.9865590929985046,0.981392502784729,0.9865590929985046,0.9865590929985046,0,0,0.9829787234042553,0.05191373825073242
60,39,71,52,0,71,"[29.0, 28.0, 28.0, 26.0, 26.0, 26.0, 25.0, 24.0, 24.0, 23.0, 22.0, 21.0, 21.0, 21.0, 20.0, 19.0, 19.0, 19.0, 17.0, 17.0, 16.0, 16.0, 16.0, 14.0, 14.0, 13.0, 13.0, 12.0, 11.0, 10.0, 10.0, 9.0, 8.0, 7.0, 7.0, 7.0, 7.0, 7.0, 6.0, 6.0, 6.0, 5.0, 5.0, 4.0, 4.0, 3.0, 3.0, 3.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6672488451004028,0.9753521084785461,0.9813737273216248,0.9753521084785461,0.9753521084785461,0,0,0.9829787234042553,0.08747363090515137
61,37,36,36,0,36,"[29.0, 28.0, 27.0, 27.0, 27.0, 25.0, 25.0, 22.0, 21.0, 21.0, 21.0, 21.0, 20.0, 20.0, 19.0, 18.0, 18.0, 17.0, 16.0, 15.0, 12.0, 11.0, 10.0, 10.0, 10.0, 10.0, 10.0, 8.0, 8.0, 7.0, 6.0, 5.0, 4.0, 2.0, 1.0, 1.0]",0.6680333018302917,0.9884259700775146,0.9811661839485168,0.9884259700775146,0.9884259700775146,0,0,0.9820330969267139,0.05702972412109375
62,43,38,32,0,38,"[27.0, 23.0, 20.0, 20.0, 20.0, 19.0, 18.0, 18.0, 16.0, 16.0, 15.0, 14.0, 11.0, 11.0, 11.0, 10.0, 10.0, 10.0, 9.0, 8.0, 8.0, 8.0, 6.0, 6.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6667577624320984,0.9890350699424744,0.9817344546318054,0.9890350699424744,0.9890350699424744,0,0,0.9829787234042553,0.17989873886108398
63,40,53,35,0,53,"[29.0, 29.0, 28.0, 26.0, 25.0, 25.0, 24.0, 23.0, 23.0, 23.0, 22.0, 22.0, 22.0, 21.0, 20.0, 19.0, 19.0, 18.0, 17.0, 15.0, 15.0, 14.0, 13.0, 12.0, 11.0, 10.0, 10.0, 10.0, 5.0, 4.0, 4.0, 2.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6663721203804016,0.9795597195625305,0.9820241332054138,0.9795597195625305,0.9795597195625305,0,0,0.9843971631205674,0.07044458389282227
64,50,60,33,0,60,"[29.0, 28.0, 28.0, 28.0, 27.0, 27.0, 26.0, 25.0, 25.0, 24.0, 24.0, 24.0, 23.0, 23.0, 23.0, 23.0, 23.0, 22.0, 21.0, 18.0, 18.0, 18.0, 17.0, 16.0, 13.0, 10.0, 8.0, 7.0, 6.0, 6.0, 4.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6666685938835144,0.9861111044883728,0.9814814925193787,0.9861111044883728,0.9861111044883728,0,0,0.9839243498817967,0.07898616790771484
65,40,58,43,0,58,"[29.0, 29.0, 29.0, 29.0, 28.0, 27.0, 26.0, 26.0, 25.0, 24.0, 24.0, 24.0, 23.0, 22.0, 21.0, 20.0, 19.0, 19.0, 18.0, 17.0, 16.0, 16.0, 15.0, 13.0, 12.0, 12.0, 11.0, 11.0, 9.0, 9.0, 8.0, 8.0, 7.0, 7.0, 7.0, 6.0, 6.0, 4.0, 4.0, 2.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6661390066146851,0.982758641242981,0.9823429584503174,0.982758641242981,0.982758641242981,0,0,0.9843971631205674,0.17082715034484863
66,52,62,31,0,62,"[29.0, 29.0, 27.0, 26.0, 25.0, 25.0, 25.0, 24.0, 21.0, 19.0, 19.0, 19.0, 16.0, 15.0, 14.0, 14.0, 14.0, 14.0, 14.0, 13.0, 13.0, 11.0, 10.0, 10.0, 10.0, 10.0, 10.0, 9.0, 9.0, 7.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6654120683670044,0.9892473816871643,0.9832913279533386,0.9892473816871643,0.9892473816871643,0,0,0.9843971631205674,0.07902359962463379
67,54,68,45,0,68,"[28.0, 28.0, 28.0, 26.0, 25.0, 24.0, 23.0, 23.0, 23.0, 23.0, 22.0, 22.0, 22.0, 21.0, 18.0, 18.0, 18.0, 18.0, 16.0, 15.0, 14.0, 14.0, 13.0, 13.0, 12.0, 10.0, 9.0, 9.0, 9.0, 9.0, 8.0, 8.0, 8.0, 7.0, 6.0, 6.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6655592322349548,0.9901962280273438,0.9830552339553833,0.9901962280273438,0.9901962280273438,0,0,0.9843971631205674,0.08469796180725098
68,55,66,40,0,66,"[29.0, 29.0, 29.0, 29.0, 26.0, 25.0, 25.0, 24.0, 24.0, 23.0, 23.0, 22.0, 22.0, 21.0, 21.0, 19.0, 19.0, 19.0, 18.0, 18.0, 17.0, 17.0, 17.0, 16.0, 14.0, 13.0, 12.0, 12.0, 11.0, 11.0, 10.0, 8.0, 7.0, 6.0, 6.0, 5.0, 5.0, 4.0, 3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6642501354217529,0.9861111640930176,0.9825702905654907,0.9861111640930176,0.9861111640930176,0,0,0.9843971631205674,0.19420146942138672
69,44,53,37,0,53,"[29.0, 29.0, 28.0, 27.0, 26.0, 26.0, 26.0, 26.0, 25.0, 23.0, 22.0, 21.0, 21.0, 20.0, 18.0, 18.0, 18.0, 17.0, 16.0, 16.0, 15.0, 13.0, 13.0, 13.0, 12.0, 12.0, 12.0, 11.0, 10.0, 8.0, 7.0, 6.0, 5.0, 5.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6647083163261414,0.9858490824699402,0.9820955991744995,0.9858490824699402,0.9858490824699402,0,0,0.9843971631205674,0.07072806358337402
70,58,41,26,0,41,"[29.0, 29.0, 27.0, 26.0, 25.0, 25.0, 23.0, 23.0, 21.0, 20.0, 20.0, 20.0, 19.0, 18.0, 15.0, 14.0, 14.0, 14.0, 12.0, 12.0, 3.0, 3.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.664962649345398,0.9796748161315918,0.9829325675964355,0.9796748161315918,0.9796748161315918,0,0,0.9843971631205674,0.060204267501831055
71,49,56,34,0,56,"[29.0, 28.0, 28.0, 27.0, 25.0, 23.0, 23.0, 22.0, 22.0, 21.0, 21.0, 20.0, 18.0, 18.0, 18.0, 17.0, 15.0, 15.0, 14.0, 14.0, 13.0, 13.0, 13.0, 13.0, 12.0, 12.0, 12.0, 12.0, 9.0, 9.0, 9.0, 7.0, 5.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6644436120986938,0.9866071343421936,0.9831982254981995,0.9866071343421936,0.9866071343421936,0,0,0.9843971631205674,0.07385540008544922
72,51,30,30,0,30,"[29.0, 28.0, 26.0, 26.0, 25.0, 24.0, 20.0, 20.0, 19.0, 19.0, 18.0, 17.0, 17.0, 17.0, 15.0, 12.0, 11.0, 11.0, 10.0, 10.0, 9.0, 8.0, 7.0, 7.0, 5.0, 5.0, 4.0, 4.0, 3.0, 1.0]",0.665727436542511,0.9777777791023254,0.9830732941627502,0.9777777791023254,0.9777777791023254,0,0,0.9843971631205674,0.15468454360961914
73,54,29,21,0,29,"[29.0, 29.0, 29.0, 29.0, 28.0, 26.0, 26.0, 25.0, 25.0, 25.0, 23.0, 23.0, 21.0, 17.0, 17.0, 17.0, 16.0, 10.0, 9.0, 6.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6645275354385376,0.9913793206214905,0.9823755621910095,0.9913793206214905,0.9913793206214905,0,0,0.9843971631205674,0.04999709129333496
74,50,48,43,0,48,"[27.0, 27.0, 26.0, 25.0, 24.0, 23.0, 22.0, 20.0, 19.0, 19.0, 18.0, 17.0, 16.0, 15.0, 15.0, 15.0, 14.0, 13.0, 12.0, 12.0, 12.0, 11.0, 11.0, 7.0, 7.0, 6.0, 6.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6633684039115906,0.984375,0.9829294085502625,0.984375,0.984375,0,0,0.9843971631205674,0.06848287582397461
75,45,53,47,0,53,"[29.0, 29.0, 29.0, 28.0, 28.0, 28.0, 26.0, 26.0, 26.0, 25.0, 24.0, 24.0, 23.0, 22.0, 21.0, 18.0, 18.0, 18.0, 18.0, 16.0, 16.0, 15.0, 15.0, 14.0, 14.0, 14.0, 14.0, 14.0, 13.0, 13.0, 13.0, 12.0, 11.0, 10.0, 9.0, 8.0, 8.0, 7.0, 7.0, 7.0, 5.0, 3.0, 2.0, 2.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6655656099319458,0.985849142074585,0.9839510917663574,0.985849142074585,0.985849142074585,0,0,0.984869976359338,0.07180404663085938
76,45,54,34,0,54,"[29.0, 28.0, 27.0, 27.0, 27.0, 26.0, 26.0, 26.0, 26.0, 25.0, 24.0, 23.0, 22.0, 22.0, 22.0, 22.0, 21.0, 19.0, 18.0, 14.0, 12.0, 11.0, 8.0, 8.0, 6.0, 6.0, 6.0, 4.0, 4.0, 3.0, 2.0, 2.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6637337803840637,0.9830247163772583,0.9839769005775452,0.9830247163772583,0.9830247163772583,0,0,0.984869976359338,0.0726776123046875
77,42,31,31,0,31,"[29.0, 28.0, 28.0, 27.0, 26.0, 26.0, 25.0, 25.0, 25.0, 25.0, 23.0, 23.0, 21.0, 20.0, 20.0, 19.0, 19.0, 18.0, 18.0, 15.0, 14.0, 13.0, 13.0, 12.0, 12.0, 11.0, 8.0, 8.0, 4.0, 3.0, 1.0]",0.6645851135253906,0.9892472624778748,0.9819872975349426,0.9892472624778748,0.9892472624778748,0,0,0.9839243498817967,0.1529831886291504
78,44,41,41,0,41,"[29.0, 28.0, 27.0, 27.0, 27.0, 27.0, 26.0, 26.0, 24.0, 24.0, 24.0, 22.0, 21.0, 21.0, 20.0, 20.0, 20.0, 19.0, 19.0, 19.0, 18.0, 18.0, 16.0, 16.0, 13.0, 13.0, 12.0, 10.0, 9.0, 8.0, 7.0, 7.0, 7.0, 5.0, 5.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0]",0.6621838212013245,0.9898373484611511,0.9828980565071106,0.9898373484611511,0.9898373484611511,0,0,0.9843971631205674,0.06429886817932129
79,45,36,32,0,36,"[29.0, 29.0, 27.0, 26.0, 25.0, 23.0, 23.0, 21.0, 20.0, 19.0, 13.0, 12.0, 10.0, 9.0, 9.0, 9.0, 8.0, 8.0, 7.0, 7.0, 7.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 2.0, 2.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0]",0.6639091968536377,0.9907407760620117,0.9838323593139648,0.9907407760620117,0.9907407760620117,0,0,0.984869976359338,0.0560154914855957
80,46,44,44,0,44,"[29.0, 28.0, 26.0, 26.0, 26.0, 25.0, 25.0, 24.0, 24.0, 24.0, 24.0, 24.0, 22.0, 21.0, 21.0, 21.0, 19.0, 19.0, 17.0, 15.0, 15.0, 15.0, 14.0, 13.0, 13.0, 12.0, 8.0, 8.0, 8.0, 7.0, 7.0, 6.0, 6.0, 5.0, 5.0, 4.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 1.0]",0.6644909381866455,0.9829546213150024,0.9840102791786194,0.9829546213150024,0.9829546213150024,0,0,0.984869976359338,0.06371879577636719
81,38,37,37,0,37,"[29.0, 29.0, 26.0, 26.0, 25.0, 25.0, 25.0, 24.0, 23.0, 23.0, 22.0, 21.0, 19.0, 19.0, 19.0, 19.0, 15.0, 14.0, 13.0, 13.0, 12.0, 12.0, 11.0, 11.0, 11.0, 10.0, 9.0, 9.0, 9.0, 8.0, 8.0, 8.0, 5.0, 3.0, 3.0, 1.0, 1.0]",0.6649922132492065,0.9887387156486511,0.9839881658554077,0.9887387156486511,0.9887387156486511,0,0,0.984869976359338,0.05805349349975586
82,46,30,30,0,30,"[29.0, 29.0, 28.0, 28.0, 27.0, 26.0, 25.0, 25.0, 24.0, 24.0, 23.0, 23.0, 23.0, 22.0, 21.0, 18.0, 15.0, 14.0, 10.0, 10.0, 9.0, 9.0, 8.0, 5.0, 5.0, 4.0, 3.0, 3.0, 2.0, 1.0]",0.6641238927841187,0.986111044883728,0.9846178293228149,0.986111044883728,0.986111044883728,0,0,0.9853427895981087,0.05382728576660156
83,43,32,32,0,32,"[29.0, 29.0, 28.0, 28.0, 27.0, 27.0, 26.0, 24.0, 23.0, 23.0, 22.0, 22.0, 21.0, 21.0, 18.0, 16.0, 14.0, 10.0, 10.0, 10.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 5.0, 3.0, 3.0, 2.0, 1.0, 1.0]",0.6634470820426941,0.9817708134651184,0.9836288094520569,0.9817708134651184,0.9817708134651184,0,0,0.984869976359338,0.05360126495361328
84,50,32,32,0,32,"[27.0, 27.0, 26.0, 26.0, 26.0, 24.0, 23.0, 22.0, 22.0, 21.0, 20.0, 17.0, 17.0, 17.0, 14.0, 13.0, 13.0, 13.0, 12.0, 11.0, 9.0, 9.0, 8.0, 6.0, 5.0, 5.0, 5.0, 2.0, 2.0, 2.0, 1.0, 1.0]",0.6633334755897522,0.9713542461395264,0.9845744371414185,0.9713542461395264,0.9713542461395264,0,0,0.9853427895981087,0.053217172622680664
85,41,38,33,0,38,"[29.0, 29.0, 27.0, 27.0, 27.0, 26.0, 26.0, 25.0, 24.0, 24.0, 24.0, 23.0, 23.0, 20.0, 16.0, 14.0, 13.0, 13.0, 12.0, 11.0, 10.0, 10.0, 9.0, 9.0, 7.0, 7.0, 7.0, 6.0, 4.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6642376780509949,0.9912279844284058,0.9851685762405396,0.9912279844284058,0.9912279844284058,0,0,0.9858156028368794,0.058962345123291016
86,34,40,40,0,40,"[29.0, 28.0, 28.0, 27.0, 27.0, 25.0, 24.0, 22.0, 21.0, 20.0, 20.0, 19.0, 18.0, 18.0, 18.0, 18.0, 17.0, 16.0, 15.0, 14.0, 14.0, 14.0, 13.0, 13.0, 13.0, 11.0, 11.0, 9.0, 9.0, 9.0, 7.0, 6.0, 6.0, 6.0, 5.0, 4.0, 3.0, 3.0, 3.0, 2.0]",0.660018801689148,0.987500011920929,0.983747124671936,0.987500011920929,0.987500011920929,0,0,0.984869976359338,0.05906081199645996
