round,client_req,new_updates,avg_loss,queue_size,client_train_acc,client_test_acc,client_train_acc_avg,client_test_acc_avg,accuracy_score,aggregator_time
0,10,10,"[1.382181167602539, 1.3544380068778992, 1.3813373446464539, 1.3798331320285797, 1.3679786026477814, 1.373536467552185, 1.3794043958187103, 1.3857151865959167, 1.369062215089798, 1.373248040676117]",0,"[0.47619047619047616, 0.6111111111111112, 0.5396825396825397, 0.4444444444444444, 0.49206349206349204, 0.6587301587301587, 0.4523809523809524, 0.3968253968253968, 0.48412698412698413, 0.5079365079365079]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187]",0.5063492063492063,0.463356973995272,0.46335697399527187,0.09740304946899414
1,10,10,"[1.3543665409088135, 1.4028179049491882, 1.376076102256775, 1.3925705254077911, 1.3626242578029633, 1.3712708950042725, 1.392170786857605, 1.373426467180252, 1.355392336845398, 1.392934411764145]",0,"[0.46825396825396826, 0.5396825396825397, 0.4444444444444444, 0.5793650793650794, 0.4523809523809524, 0.46825396825396826, 0.5634920634920635, 0.3968253968253968, 0.48412698412698413, 0.5873015873015873]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187]",0.4984126984126983,0.463356973995272,0.46335697399527187,0.2317061424255371
2,10,10,"[1.4041075706481934, 1.3581653535366058, 1.3546524941921234, 1.3515003025531769, 1.4063681066036224, 1.3460702002048492, 1.3756937384605408, 1.344243973493576, 1.4010702669620514, 1.352900356054306]",0,"[0.5396825396825397, 0.46825396825396826, 0.49206349206349204, 0.48412698412698413, 0.5238095238095238, 0.5079365079365079, 0.36507936507936506, 0.5, 0.5793650793650794, 0.5317460317460317]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187]",0.4992063492063492,0.463356973995272,0.46335697399527187,0.1308128833770752
3,10,10,"[1.406616896390915, 1.336805284023285, 1.3291960656642914, 1.3611807525157928, 1.3530587255954742, 1.3378207981586456, 1.4170352816581726, 1.418617606163025, 1.3476459681987762, 1.3449266850948334]",0,"[0.6587301587301587, 0.5, 0.49206349206349204, 0.38095238095238093, 0.3968253968253968, 0.48412698412698413, 0.5396825396825397, 0.5317460317460317, 0.47619047619047616, 0.47619047619047616]","[0.46335697399527187, 0.46382978723404256, 0.46382978723404256, 0.4652482269503546, 0.46382978723404256, 0.46382978723404256, 0.46335697399527187, 0.46335697399527187, 0.46382978723404256, 0.46382978723404256]",0.49365079365079356,0.4638297872340426,0.46335697399527187,0.10196232795715332
4,10,10,"[1.3265363276004791, 1.3486884832382202, 1.3376696407794952, 1.4279567897319794, 1.4268353581428528, 1.316439300775528, 1.4332073032855988, 1.4460299015045166, 1.42510187625885, 1.3181195855140686]",0,"[0.48412698412698413, 0.42857142857142855, 0.46825396825396826, 0.5873015873015873, 0.5634920634920635, 0.5079365079365079, 0.5238095238095238, 0.5238095238095238, 0.5793650793650794, 0.5079365079365079]","[0.4794326241134752, 0.49929078014184397, 0.4907801418439716, 0.46335697399527187, 0.46335697399527187, 0.47423167848699765, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.4718676122931442]",0.5174603174603174,0.4732387706855793,0.46335697399527187,0.12470889091491699
5,10,10,"[1.3234601020812988, 1.4447291791439056, 1.3365101516246796, 1.2990330755710602, 1.3205401003360748, 1.3235330283641815, 1.327817440032959, 1.3411102592945099, 1.3190834820270538, 1.3237872123718262]",0,"[0.5158730158730159, 0.5714285714285714, 0.4603174603174603, 0.6111111111111112, 0.5079365079365079, 0.5476190476190477, 0.5158730158730159, 0.5, 0.5, 0.5396825396825397]","[0.47092198581560285, 0.46335697399527187, 0.49598108747044917, 0.4652482269503546, 0.47470449172576834, 0.4808510638297872, 0.4789598108747045, 0.48936170212765956, 0.4699763593380615, 0.48226950354609927]",0.526984126984127,0.4771631205673759,0.4728132387706856,0.13820099830627441
6,10,10,"[1.3224065899848938, 1.46451535820961, 1.3065527379512787, 1.3255728483200073, 1.313649743795395, 1.3261347711086273, 1.3210584819316864, 1.3105680644512177, 1.3138895332813263, 1.3083948493003845]",0,"[0.6507936507936508, 0.49206349206349204, 0.5873015873015873, 0.5634920634920635, 0.5317460317460317, 0.5873015873015873, 0.6031746031746031, 0.6349206349206349, 0.5158730158730159, 0.5793650793650794]","[0.6099290780141844, 0.46382978723404256, 0.5664302600472814, 0.6245862884160757, 0.56548463356974, 0.6170212765957447, 0.6037825059101655, 0.5583924349881797, 0.5777777777777777, 0.5820330969267139]",0.5746031746031746,0.5769267139479906,0.5829787234042553,0.08116316795349121
7,10,10,"[1.2816341519355774, 1.2839711606502533, 1.4665207266807556, 1.2849668264389038, 1.2875926792621613, 1.259815514087677, 1.2961470186710358, 1.3013430833816528, 1.281937599182129, 1.2943368256092072]",0,"[0.6904761904761905, 0.6666666666666666, 0.5238095238095238, 0.6904761904761905, 0.6587301587301587, 0.746031746031746, 0.6825396825396826, 0.746031746031746, 0.7222222222222222, 0.7222222222222222]","[0.6926713947990544, 0.6846335697399527, 0.4836879432624113, 0.7021276595744681, 0.7106382978723405, 0.6468085106382979, 0.7144208037825059, 0.7063829787234043, 0.7054373522458629, 0.7030732860520095]",0.6849206349206349,0.6749881796690307,0.6959810874704492,0.0775899887084961
8,10,10,"[1.4953809976577759, 1.2599609792232513, 1.2671863436698914, 1.3115665018558502, 1.2914836704730988, 1.2956944704055786, 1.506696492433548, 1.293822556734085, 1.4837523698806763, 1.5162503123283386]",0,"[0.42857142857142855, 0.7936507936507936, 0.7936507936507936, 0.7619047619047619, 0.8015873015873016, 0.7698412698412699, 0.40476190476190477, 0.8015873015873016, 0.3888888888888889, 0.4365079365079365]","[0.5796690307328605, 0.7881796690307329, 0.7877068557919622, 0.8189125295508274, 0.8137115839243498, 0.8080378250591016, 0.6042553191489362, 0.8004728132387707, 0.5796690307328605, 0.6]",0.6380952380952382,0.7180614657210401,0.7754137115839244,0.19217205047607422
9,10,10,"[1.2788969278335571, 1.5018337965011597, 1.2579390704631805, 1.5008403658866882, 1.506029725074768, 1.2563446164131165, 1.2696508765220642, 1.497307538986206, 1.264253318309784, 1.2703714966773987]",0,"[0.8412698412698413, 0.373015873015873, 0.8333333333333334, 0.3412698412698413, 0.373015873015873, 0.8412698412698413, 0.8650793650793651, 0.3253968253968254, 0.7936507936507936, 0.8888888888888888]","[0.8765957446808511, 0.6737588652482269, 0.8548463356973995, 0.6756501182033097, 0.6921985815602837, 0.8524822695035461, 0.8652482269503546, 0.6940898345153664, 0.8619385342789598, 0.8680851063829788]",0.6476190476190476,0.7914893617021276,0.8382978723404255,0.17626214027404785
10,10,10,"[1.244013786315918, 1.541293352842331, 1.2511424720287323, 1.2774061560630798, 1.2464010417461395, 1.2498164176940918, 1.5378804504871368, 1.2686219811439514, 1.2335663139820099, 1.2485644221305847]",0,"[0.9126984126984127, 0.20634920634920634, 0.9126984126984127, 0.9126984126984127, 0.8809523809523809, 0.9285714285714286, 0.2777777777777778, 0.8809523809523809, 0.8571428571428571, 0.9047619047619048]","[0.8997635933806146, 0.7721040189125296, 0.8940898345153664, 0.9163120567375886, 0.9026004728132387, 0.8983451536643026, 0.7683215130023641, 0.9068557919621749, 0.893144208037825, 0.8988179669030733]",0.7674603174603175,0.8750354609929077,0.8969267139479905,0.09025716781616211
11,10,10,"[1.2426375150680542, 1.529651403427124, 1.5352279543876648, 1.2385990619659424, 1.2549861073493958, 1.5636976957321167, 1.2219340801239014, 1.2738603055477142, 1.2121512591838837, 1.242158442735672]",0,"[0.9126984126984127, 0.1746031746031746, 0.1349206349206349, 0.9285714285714286, 0.9126984126984127, 0.1349206349206349, 0.9047619047619048, 0.9365079365079365, 0.9126984126984127, 0.9206349206349206]","[0.9352245862884161, 0.8293144208037825, 0.8486997635933806, 0.9356973995271868, 0.939952718676123, 0.8624113475177305, 0.9295508274231679, 0.9394799054373523, 0.933806146572104, 0.9352245862884161]",0.6873015873015873,0.9089361702127661,0.9314420803782506,0.12640595436096191
12,10,10,"[1.2198167145252228, 1.541983813047409, 1.2403016984462738, 1.1977320313453674, 1.1992164850234985, 1.584026724100113, 1.5552265048027039, 1.2166805267333984, 1.2068815529346466, 1.205730140209198]",0,"[0.9603174603174603, 0.1349206349206349, 0.9126984126984127, 0.9761904761904762, 0.9444444444444444, 0.1111111111111111, 0.11904761904761904, 0.9285714285714286, 0.9126984126984127, 0.9682539682539683]","[0.9470449172576832, 0.8969267139479905, 0.9531914893617022, 0.9460992907801419, 0.9456264775413712, 0.9059101654846335, 0.9063829787234042, 0.9460992907801419, 0.9475177304964539, 0.9470449172576832]",0.6968253968253968,0.9341843971631205,0.9460992907801419,0.10325908660888672
13,10,10,"[1.2150222957134247, 1.187647432088852, 1.1914499700069427, 1.1882048845291138, 1.208377867937088, 1.1727871298789978, 1.5793893337249756, 1.199900358915329, 1.2133401334285736, 1.5603540539741516]",0,"[0.9444444444444444, 0.9285714285714286, 0.9365079365079365, 0.9444444444444444, 0.9920634920634921, 0.9841269841269841, 0.10317460317460317, 0.9365079365079365, 0.9682539682539683, 0.07936507936507936]","[0.9635933806146572, 0.9598108747044918, 0.9602836879432625, 0.9602836879432625, 0.9635933806146572, 0.9560283687943263, 0.9271867612293144, 0.9588652482269504, 0.9621749408983451, 0.9276595744680851]",0.7817460317460317,0.9539479905437351,0.9598108747044918,0.08035683631896973
14,10,10,"[1.2035212218761444, 1.6372021436691284, 1.1743904054164886, 1.1817911863327026, 1.168498694896698, 1.2280490398406982, 1.189394474029541, 1.6037958562374115, 1.173247069120407, 1.6310741305351257]",0,"[0.9920634920634921, 0.07142857142857142, 0.9365079365079365, 0.9682539682539683, 0.9523809523809523, 0.9523809523809523, 0.9920634920634921, 0.07936507936507936, 0.9523809523809523, 0.023809523809523808]","[0.9697399527186761, 0.948936170212766, 0.9687943262411347, 0.9678486997635933, 0.968321513002364, 0.9711583924349881, 0.9692671394799054, 0.9465721040189126, 0.9673758865248226, 0.9513002364066194]",0.692063492063492,0.9629314420803784,0.968321513002364,0.11303496360778809
15,10,10,"[1.2124683260917664, 1.6203023493289948, 1.1505911350250244, 1.6329888701438904, 1.1637177169322968, 1.1813717782497406, 1.675816684961319, 1.1656093299388885, 1.1738760471343994, 1.1668011546134949]",0,"[0.9603174603174603, 0.07936507936507936, 0.9523809523809523, 0.015873015873015872, 0.9761904761904762, 0.9603174603174603, 0.015873015873015872, 0.9365079365079365, 0.9523809523809523, 0.9841269841269841]","[0.9749408983451536, 0.9602836879432625, 0.9735224586288416, 0.9635933806146572, 0.9739952718676123, 0.9749408983451536, 0.9640661938534278, 0.9749408983451536, 0.9744680851063829, 0.9744680851063829]",0.6833333333333333,0.9709219858156027,0.9744680851063829,0.15648984909057617
16,10,10,"[1.174786627292633, 1.1794146299362183, 1.6161797046661377, 1.6836304664611816, 1.1634589433670044, 1.1646596789360046, 1.1203851699829102, 1.1688165962696075, 1.6828299164772034, 1.6300646662712097]",0,"[0.9444444444444444, 0.9920634920634921, 0.023809523809523808, 0.03968253968253968, 0.9761904761904762, 0.9841269841269841, 0.9920634920634921, 0.9523809523809523, 0.03968253968253968, 0.023809523809523808]","[0.9796690307328605, 0.9791962174940898, 0.9697399527186761, 0.9692671394799054, 0.9787234042553191, 0.9796690307328605, 0.9777777777777777, 0.9801418439716312, 0.9711583924349881, 0.9692671394799054]",0.5968253968253968,0.9754609929078013,0.9777777777777777,0.1826612949371338
17,10,10,"[1.1574625670909882, 1.143644094467163, 1.663421779870987, 1.126384675502777, 1.1200389862060547, 1.6431187391281128, 1.1116749942302704, 1.122588872909546, 1.124991536140442, 1.1333926022052765]",0,"[0.9920634920634921, 0.9841269841269841, 0.015873015873015872, 0.9920634920634921, 0.9761904761904762, 0.015873015873015872, 0.9920634920634921, 0.9841269841269841, 0.9523809523809523, 0.9920634920634921]","[0.9825059101654846, 0.9815602836879432, 0.9749408983451536, 0.9810874704491725, 0.9820330969267139, 0.9754137115839243, 0.9810874704491725, 0.9815602836879432, 0.9839243498817967, 0.9825059101654846]",0.7896825396825398,0.9806619385342789,0.9820330969267139,0.1307837963104248
18,10,10,"[1.0934134721755981, 1.7107237875461578, 1.1273311078548431, 1.1159439980983734, 1.0995520651340485, 1.6869181096553802, 1.7064898908138275, 1.1144337952136993, 1.1276530921459198, 1.1051670610904694]",0,"[0.9761904761904762, 0.007936507936507936, 0.9761904761904762, 0.9603174603174603, 0.9761904761904762, 0.031746031746031744, 0.05555555555555555, 0.9920634920634921, 0.9761904761904762, 0.9682539682539683]","[0.9829787234042553, 0.9787234042553191, 0.9843971631205674, 0.9858156028368794, 0.984869976359338, 0.9773049645390071, 0.9777777777777777, 0.984869976359338, 0.984869976359338, 0.9839243498817967]",0.692063492063492,0.9825531914893617,0.9839243498817967,0.10835409164428711
19,10,10,"[1.098945140838623, 1.7619796097278595, 1.1055832505226135, 1.7552233934402466, 1.0876989662647247, 1.7665767073631287, 1.0330837965011597, 1.7116099298000336, 1.6868495643138885, 1.112483948469162]",0,"[0.9682539682539683, 0.031746031746031744, 0.9841269841269841, 0.015873015873015872, 0.9682539682539683, 0.031746031746031744, 0.9920634920634921, 0.031746031746031744, 0.023809523809523808, 0.9761904761904762]","[0.9872340425531915, 0.9843971631205674, 0.9867612293144208, 0.984869976359338, 0.9858156028368794, 0.983451536643026, 0.9825059101654846, 0.9820330969267139, 0.9825059101654846, 0.9891252955082742]",0.5023809523809524,0.984869976359338,0.984869976359338,0.24942898750305176
20,10,10,"[1.0842819213867188, 1.710458368062973, 1.0960191488265991, 1.7307259440422058, 1.1129170954227448, 1.7466836869716644, 1.1113282144069672, 1.0993612110614777, 1.0756144523620605, 1.075105458498001]",0,"[0.9761904761904762, 0.031746031746031744, 0.9841269841269841, 0.05555555555555555, 0.9761904761904762, 0.007936507936507936, 0.9920634920634921, 0.9682539682539683, 0.9841269841269841, 0.9920634920634921]","[0.9867612293144208, 0.983451536643026, 0.9862884160756501, 0.9829787234042553, 0.9891252955082742, 0.984869976359338, 0.9877068557919622, 0.9881796690307328, 0.9862884160756501, 0.9872340425531915]",0.6968253968253968,0.9862884160756501,0.9872340425531915,0.13453888893127441
21,10,10,"[1.1354792714118958, 1.7629431784152985, 1.8067652881145477, 1.082869976758957, 1.71488356590271, 1.7919959425926208, 1.0560345351696014, 1.708984762430191, 1.0673723816871643, 1.0677485764026642]",0,"[0.9841269841269841, 0.015873015873015872, 0.023809523809523808, 0.9920634920634921, 0.007936507936507936, 0.015873015873015872, 0.9682539682539683, 0.023809523809523808, 0.9841269841269841, 0.9761904761904762]","[0.9895981087470449, 0.984869976359338, 0.9881796690307328, 0.9895981087470449, 0.9862884160756501, 0.9862884160756501, 0.9895981087470449, 0.984869976359338, 0.9891252955082742, 0.9886524822695035]",0.4992063492063492,0.9877068557919622,0.9881796690307328,0.19608616828918457
