round,client_req,new_updates,avg_loss,queue_size,client_train_acc,client_test_acc,client_train_acc_avg,client_test_acc_avg,accuracy_score,aggregator_time
26,9,11,"[1.2737545669078827, 1.5161732733249664, 1.2459501922130585, 1.2272927165031433, 1.2231528460979462, 1.5061846375465393, 1.563204139471054, 1.2479791641235352, 1.241045206785202, 1.22840815782547, 1.5275956094264984]",12,"[0.7936507936507936, 0.30952380952380953, 0.9126984126984127, 0.9126984126984127, 0.9365079365079365, 0.23015873015873015, 0.07936507936507936, 0.9206349206349206, 0.8888888888888888, 0.9047619047619048, 0.14285714285714285]","[0.7829787234042553, 0.7531914893617021, 0.8921985815602836, 0.9200945626477541, 0.924822695035461, 0.8160756501182033, 0.8557919621749409, 0.9319148936170213, 0.9304964539007092, 0.9257683215130024, 0.8302600472813239]",0.6392496392496393,0.8694175800558779,0.8964539007092198,0.1348865032196045
27,9,10,"[1.259382575750351, 1.2368146181106567, 1.556451827287674, 1.2253010869026184, 1.2307465970516205, 1.230277419090271, 1.2393047213554382, 1.2463403344154358, 1.2565335631370544, 1.245746672153473]",11,"[0.8888888888888888, 0.9365079365079365, 0.18253968253968253, 0.8888888888888888, 0.9365079365079365, 0.8571428571428571, 0.9523809523809523, 0.9126984126984127, 0.9841269841269841, 0.9285714285714286]","[0.8728132387706856, 0.9328605200945627, 0.8416075650118203, 0.9257683215130024, 0.9257683215130024, 0.932387706855792, 0.932387706855792, 0.932387706855792, 0.9408983451536643, 0.9328605200945627]",0.8468253968253968,0.9169739952718677,0.9309692671394799,0.05401134490966797
28,8,10,"[1.304013729095459, 1.2672964036464691, 1.2799515128135681, 1.4948427975177765, 1.2550247311592102, 1.5940879583358765, 1.1937370300292969, 1.2377375364303589, 1.2013829946517944, 1.214924395084381]",9,"[0.7063492063492064, 0.8333333333333334, 0.8015873015873016, 0.3253968253968254, 0.9047619047619048, 0.10317460317460317, 0.9841269841269841, 0.9444444444444444, 0.9444444444444444, 0.9603174603174603]","[0.7238770685579197, 0.7952718676122932, 0.8047281323877069, 0.6231678486997636, 0.9078014184397163, 0.9092198581560283, 0.9460992907801419, 0.9517730496453901, 0.9456264775413712, 0.9479905437352246]",0.7507936507936509,0.8555555555555555,0.9073286052009456,0.08200645446777344
29,9,10,"[1.5001474022865295, 1.2531883120536804, 1.2613345682621002, 1.2405681312084198, 1.243794709444046, 1.2426314651966095, 1.5105408430099487, 1.2544332146644592, 1.5370495319366455, 1.5192797183990479]",8,"[0.3253968253968254, 0.8492063492063492, 0.8888888888888888, 0.9444444444444444, 0.8968253968253969, 0.9603174603174603, 0.18253968253968253, 0.9841269841269841, 0.16666666666666666, 0.18253968253968253]","[0.6945626477541371, 0.8595744680851064, 0.9342789598108747, 0.9427895981087471, 0.9366430260047282, 0.9347517730496454, 0.8449172576832151, 0.9465721040189126, 0.8638297872340426, 0.8482269503546099]",0.6380952380952382,0.8806146572104018,0.9111111111111111,0.17746424674987793
30,10,8,"[1.2522892355918884, 1.5573413670063019, 1.2472538650035858, 1.2396554946899414, 1.5233776271343231, 1.2183065116405487, 1.218584805727005, 1.2539013922214508]",10,"[0.9126984126984127, 0.12698412698412698, 0.9365079365079365, 0.9444444444444444, 0.11904761904761904, 0.9444444444444444, 0.9285714285714286, 0.9603174603174603]","[0.9470449172576832, 0.8728132387706856, 0.9423167848699764, 0.9442080378250591, 0.8515366430260047, 0.9371158392434988, 0.933806146572104, 0.9442080378250591]",0.7341269841269842,0.921631205673759,0.9371158392434988,0.04474925994873047
31,10,13,"[1.2327828705310822, 1.5402876138687134, 1.2351727485656738, 1.2088018655776978, 1.2194732427597046, 1.2175052464008331, 1.5938026010990143, 1.5529830753803253, 1.232399731874466, 1.5440338253974915, 1.5846672654151917, 1.2126060724258423, 1.2087989449501038]",7,"[0.8809523809523809, 0.19047619047619047, 0.9444444444444444, 0.9523809523809523, 0.9365079365079365, 0.9682539682539683, 0.03968253968253968, 0.09523809523809523, 0.9603174603174603, 0.09523809523809523, 0.10317460317460317, 0.9920634920634921, 0.9603174603174603]","[0.9054373522458629, 0.7839243498817967, 0.9380614657210402, 0.9513002364066194, 0.9513002364066194, 0.9541371158392435, 0.9243498817966903, 0.9120567375886525, 0.957919621749409, 0.9106382978723404, 0.9210401891252955, 0.9527186761229315, 0.9531914893617022]",0.6245421245421245,0.924313511547554,0.941371158392435,0.1515941619873047
32,9,9,"[1.2223455905914307, 1.2018552720546722, 1.5662354230880737, 1.2081504166126251, 1.5825242698192596, 1.1980589628219604, 1.2387077510356903, 1.2213430106639862, 1.2088342607021332]",7,"[0.9047619047619048, 0.9444444444444444, 0.1349206349206349, 0.8888888888888888, 0.0873015873015873, 0.9523809523809523, 0.9126984126984127, 0.9603174603174603, 0.9444444444444444]","[0.9494089834515367, 0.9536643026004729, 0.9182033096926714, 0.9583924349881797, 0.9267139479905437, 0.9517730496453901, 0.9598108747044918, 0.9569739952718677, 0.9508274231678487]",0.7477954144620812,0.9473075912792227,0.9536643026004729,0.051367998123168945
33,9,8,"[1.2659839987754822, 1.6104416251182556, 1.1834639012813568, 1.5897580087184906, 1.1980180740356445, 1.5914459824562073, 1.199934333562851, 1.5844998955726624]",8,"[0.8809523809523809, 0.07142857142857142, 0.9523809523809523, 0.11904761904761904, 0.9682539682539683, 0.05555555555555555, 0.9365079365079365, 0.0873015873015873]","[0.9092198581560283, 0.9475177304964539, 0.9664302600472813, 0.941371158392435, 0.9659574468085106, 0.9418439716312057, 0.9659574468085106, 0.9437352245862884]",0.5089285714285714,0.9477541371158393,0.9460992907801419,0.06870293617248535
34,10,6,"[1.2038973271846771, 1.5574778020381927, 1.572715014219284, 1.5583846867084503, 1.5558128356933594, 1.598548710346222]",12,"[0.9444444444444444, 0.0873015873015873, 0.0873015873015873, 0.1111111111111111, 0.12698412698412698, 0.031746031746031744]","[0.9550827423167849, 0.9229314420803783, 0.9271867612293144, 0.9281323877068558, 0.9215130023640662, 0.9366430260047282]",0.23148148148148148,0.9319148936170213,0.9295508274231679,0.03556084632873535
35,9,9,"[1.2206321060657501, 1.2458902597427368, 1.2402311861515045, 1.5184729397296906, 1.5437830984592438, 1.5348171293735504, 1.5624823570251465, 1.2458129823207855, 1.5591457784175873]",12,"[0.8888888888888888, 0.9365079365079365, 0.9841269841269841, 0.09523809523809523, 0.15079365079365079, 0.11904761904761904, 0.1111111111111111, 0.9285714285714286, 0.10317460317460317]","[0.9352245862884161, 0.9541371158392435, 0.9527186761229315, 0.8860520094562647, 0.8973995271867612, 0.9016548463356974, 0.909692671394799, 0.9555555555555556, 0.9040189125295508]",0.47971781305114636,0.9218282111899132,0.9191489361702128,0.1037442684173584
36,8,11,"[1.2347371876239777, 1.1789164245128632, 1.5351866483688354, 1.2603819668293, 1.511569321155548, 1.2561359107494354, 1.2363457679748535, 1.261102944612503, 1.255975604057312, 1.240321159362793, 1.5201717615127563]",9,"[0.9523809523809523, 0.9682539682539683, 0.07936507936507936, 0.9841269841269841, 0.15079365079365079, 0.9444444444444444, 0.8888888888888888, 0.9603174603174603, 0.9285714285714286, 0.9523809523809523, 0.12698412698412698]","[0.9574468085106383, 0.9635933806146572, 0.9243498817966903, 0.9517730496453901, 0.8709219858156029, 0.9498817966903074, 0.9470449172576832, 0.9494089834515367, 0.950354609929078, 0.9427895981087471, 0.8869976359338061]",0.7215007215007215,0.9358693316140125,0.9475177304964539,0.0726461410522461
37,9,11,"[1.2053184509277344, 1.1715768575668335, 1.5358397662639618, 1.5712098181247711, 1.239274799823761, 1.5339449644088745, 1.2428726851940155, 1.2324513792991638, 1.5840913355350494, 1.2130253911018372, 1.2261833548545837]",7,"[0.9761904761904762, 0.9841269841269841, 0.1349206349206349, 0.07142857142857142, 0.9206349206349206, 0.0873015873015873, 0.9841269841269841, 0.9761904761904762, 0.07142857142857142, 0.9920634920634921, 0.9365079365079365]","[0.9456264775413712, 0.9366430260047282, 0.8567375886524823, 0.9361702127659575, 0.9598108747044918, 0.9234042553191489, 0.9617021276595744, 0.9607565011820332, 0.9314420803782506, 0.956501182033097, 0.957919621749409]",0.6486291486291487,0.9387921770900495,0.9531914893617022,0.09827804565429688
38,10,9,"[1.2487607300281525, 1.231786459684372, 1.5714952647686005, 1.217807114124298, 1.5618061423301697, 1.2137443125247955, 1.1992892622947693, 1.2183886766433716, 1.5604812502861023]",8,"[0.9126984126984127, 0.9365079365079365, 0.05555555555555555, 0.9444444444444444, 0.07936507936507936, 0.9682539682539683, 0.9523809523809523, 0.9444444444444444, 0.047619047619047616]","[0.9427895981087471, 0.9654846335697399, 0.9418439716312057, 0.9659574468085106, 0.9451536643026005, 0.966903073286052, 0.9645390070921985, 0.966903073286052, 0.9342789598108747]",0.6490299823633158,0.9548726030995535,0.9593380614657211,0.11205196380615234
39,10,6,"[1.2117579579353333, 1.1993828117847443, 1.2025218904018402, 1.6038844883441925, 1.5980250537395477, 1.2425527572631836]",12,"[0.9761904761904762, 0.9603174603174603, 0.9761904761904762, 0.023809523809523808, 0.031746031746031744, 0.9523809523809523]","[0.9692671394799054, 0.968321513002364, 0.9692671394799054, 0.9536643026004729, 0.9531914893617022, 0.9702127659574468]",0.6534391534391534,0.9639873916469662,0.9692671394799054,0.0478513240814209
40,9,7,"[1.186751127243042, 1.170696884393692, 1.2020361423492432, 1.1748501062393188, 1.1670678555965424, 1.2114990651607513, 1.6442214846611023]",14,"[0.9920634920634921, 0.9603174603174603, 0.9444444444444444, 0.9285714285714286, 0.9841269841269841, 0.9920634920634921, 0.015873015873015872]","[0.968321513002364, 0.9739952718676123, 0.9754137115839243, 0.975886524822695, 0.9721040189125295, 0.9773049645390071, 0.9621749408983451]",0.8310657596371883,0.9721715636609254,0.9744680851063829,0.05513310432434082
41,7,8,"[1.1988075375556946, 1.2018959820270538, 1.2106406390666962, 1.1923187673091888, 1.1873566210269928, 1.66957026720047, 1.1787551641464233, 1.6522929668426514]",13,"[0.9761904761904762, 0.9285714285714286, 0.9444444444444444, 0.9523809523809523, 0.9920634920634921, 0.023809523809523808, 0.9603174603174603, 0.007936507936507936]","[0.9673758865248226, 0.9588652482269504, 0.9626477541371158, 0.968321513002364, 0.9791962174940898, 0.9725768321513002, 0.9806146572104019, 0.9725768321513002]",0.7232142857142857,0.9702718676122931,0.9692671394799054,0.08244180679321289
42,10,8,"[1.2272774577140808, 1.180189609527588, 1.197547286748886, 1.1799327731132507, 1.171781599521637, 1.128454178571701, 1.195599526166916, 1.612712413072586]",15,"[0.9444444444444444, 0.9761904761904762, 0.9682539682539683, 0.9841269841269841, 0.9285714285714286, 0.9920634920634921, 0.9761904761904762, 0.07936507936507936]","[0.9598108747044918, 0.9749408983451536, 0.9763593380614657, 0.9754137115839243, 0.9768321513002364, 0.9687943262411347, 0.9754137115839243, 0.9621749408983451]",0.8561507936507936,0.9712174940898346,0.9739952718676123,0.05312085151672363
43,8,11,"[1.1907166242599487, 1.158913254737854, 1.1557396948337555, 1.628921777009964, 1.1524998247623444, 1.145183503627777, 1.650011658668518, 1.623891443014145, 1.6572065651416779, 1.6020478308200836, 1.1478448808193207]",12,"[0.9841269841269841, 0.9761904761904762, 0.9682539682539683, 0.05555555555555555, 0.9841269841269841, 0.9841269841269841, 0.023809523809523808, 0.015873015873015872, 0.023809523809523808, 0.031746031746031744, 0.9920634920634921]","[0.9687943262411347, 0.9782505910165484, 0.9791962174940898, 0.9692671394799054, 0.9768321513002364, 0.9777777777777777, 0.9702127659574468, 0.9692671394799054, 0.9721040189125295, 0.9692671394799054, 0.975886524822695]",0.5490620490620489,0.9733505265420159,0.9706855791962175,0.16173553466796875
44,8,8,"[1.2196345031261444, 1.2069048285484314, 1.632668912410736, 1.1798073649406433, 1.6007230281829834, 1.1577838063240051, 1.1564943194389343, 1.1573942303657532]",12,"[0.9365079365079365, 0.9682539682539683, 0.047619047619047616, 0.9523809523809523, 0.031746031746031744, 0.9761904761904762, 0.9920634920634921, 0.9682539682539683]","[0.9484633569739953, 0.9763593380614657, 0.966903073286052, 0.9773049645390071, 0.9692671394799054, 0.9768321513002364, 0.9749408983451536, 0.9773049645390071]",0.7341269841269842,0.9709219858156029,0.9749408983451536,0.10627126693725586
