round,n_client_req,n_new_updates,n_ontime_updates,n_delayed_updates,n_malicious_updates,n_benign_updates,client_avg_loss_avg,client_train_acc_avg,client_test_acc_avg,benign_client_train_acc_avg,benign_client_test_acc_avg,malicious_client_train_acc_avg,malicious_client_test_acc_avg,accuracy_score,aggregator_time
0,100,36,36,0,11,25,0.6950158476829529,0.5722221732139587,0.4945972263813019,0.5720000267028809,0.5720000267028809,0.5727273225784302,0.480318158864975,0.5,97.33115911483765
1,96,49,43,6,12,37,0.6895835995674133,0.6020408272743225,0.5014489889144897,0.6081081032752991,0.6081081032752991,0.5833333134651184,0.4962916672229767,0.5,95.23954939842224
2,93,41,38,3,15,26,0.6918774843215942,0.6512196063995361,0.4958536624908447,0.6461538076400757,0.6461538076400757,0.6599999666213989,0.48919999599456787,0.5,117.00764274597168
3,82,26,23,3,8,18,0.6897576451301575,0.5961539149284363,0.5148653388023376,0.6277777552604675,0.6277777552604675,0.5250000357627869,0.5003125071525574,0.5,91.42088675498962
4,81,42,33,9,20,22,0.6939675211906433,0.5547618865966797,0.5038332939147949,0.5772727131843567,0.5772727131843567,0.5299999713897705,0.4990750253200531,0.5,114.47758650779724
5,75,29,25,4,8,21,0.6858507990837097,0.617241382598877,0.5137758851051331,0.6476190686225891,0.6476190686225891,0.5375000238418579,0.5,0.5,95.75168108940125
6,72,24,13,11,5,19,0.6889211535453796,0.6083333492279053,0.5067083239555359,0.6368421316146851,0.6368421316146851,0.5,0.5,0.5,98.37259364128113
7,66,41,33,8,8,33,0.6822648048400879,0.6195122599601746,0.5211341381072998,0.6393938660621643,0.6393938660621643,0.5374999642372131,0.5232499837875366,0.5,84.63163161277771
8,72,53,38,15,15,38,0.68451988697052,0.645283043384552,0.5131791830062866,0.6631578803062439,0.6631578803062439,0.5999999642372131,0.5011000037193298,0.5,92.35322260856628
9,61,43,31,12,10,33,0.6798397302627563,0.630232572555542,0.5239766836166382,0.657575786113739,0.657575786113739,0.5400000214576721,0.5,0.5,85.16501450538635
10,69,40,22,18,13,27,0.690381646156311,0.6100000143051147,0.5321749448776245,0.6555554866790771,0.6555554866790771,0.5153846144676208,0.5164999961853027,0.5765,88.57291173934937
11,52,42,28,14,12,30,0.6795235276222229,0.6595237851142883,0.5351189970970154,0.6766666173934937,0.6766666173934937,0.6166666150093079,0.5174583792686462,0.5,81.86331701278687
12,55,49,28,21,14,35,0.6764513850212097,0.6734693050384521,0.5523061156272888,0.7028570771217346,0.7028570771217346,0.5999999642372131,0.522678554058075,0.713,79.51957941055298
13,54,38,20,18,7,31,0.6624051332473755,0.6263157725334167,0.5490131378173828,0.6580644845962524,0.6580644845962524,0.48571428656578064,0.5377857089042664,0.557,79.94026160240173
14,54,27,0,27,11,16,0.6915310025215149,0.6074073910713196,0.5261666178703308,0.637499988079071,0.637499988079071,0.5636363625526428,0.5228636264801025,0.557,0.012853384017944336
15,60,24,0,24,9,15,0.6860085129737854,0.612500011920929,0.5136249661445618,0.6133334040641785,0.6133334040641785,0.6111111044883728,0.48883330821990967,0.557,0.006318569183349609
16,56,35,5,30,10,25,0.6802072525024414,0.617142915725708,0.5488428473472595,0.6639999151229858,0.6639999151229858,0.5,0.5724500417709351,0.779,67.20471215248108
17,46,48,19,29,14,34,0.6956996917724609,0.6083332896232605,0.5299583077430725,0.6294118165969849,0.6294118165969849,0.5571428537368774,0.5529642701148987,0.519,69.41311979293823
18,47,42,13,29,10,32,0.6708301305770874,0.6238095164299011,0.5430476069450378,0.6499999761581421,0.6499999761581421,0.5400000214576721,0.5291500091552734,0.5055,65.68321466445923
19,45,38,6,32,14,24,0.6724926829338074,0.6184210181236267,0.5688683986663818,0.6666666865348816,0.6666666865348816,0.5357142686843872,0.550178587436676,0.665,67.7141854763031
20,49,47,7,40,12,35,0.6630128622055054,0.6297872066497803,0.5272765755653381,0.6428571343421936,0.6428571343421936,0.5916666388511658,0.4988333284854889,0.5465,55.08880615234375
21,31,31,0,31,6,25,0.6616228222846985,0.6354839205741882,0.5410483479499817,0.6519999504089355,0.6519999504089355,0.5666666626930237,0.5164999961853027,0.5465,0.005409955978393555
22,36,33,0,33,16,17,0.6973880529403687,0.5787878036499023,0.5220909118652344,0.5823529362678528,0.5823529362678528,0.5750000476837158,0.5172812938690186,0.5465,0.0042040348052978516
23,38,39,4,35,11,28,0.6799047589302063,0.6333333253860474,0.5573076605796814,0.6964285969734192,0.6964285969734192,0.4727272689342499,0.5051818490028381,0.5165,58.36351227760315
24,49,33,0,33,10,23,0.6590526700019836,0.6333333849906921,0.5550000071525574,0.6782608032226562,0.6782608032226562,0.5300000309944153,0.5522500276565552,0.5165,0.0028929710388183594
25,47,48,5,43,13,35,0.6725608706474304,0.6187499761581421,0.5396145582199097,0.654285728931427,0.654285728931427,0.5230769515037537,0.5043076872825623,0.6505,54.67238807678223
26,35,40,10,30,11,29,0.6906318664550781,0.6250000596046448,0.5677499771118164,0.6551724076271057,0.6551724076271057,0.5454545617103577,0.5721818208694458,0.5165,62.30632019042969
27,36,40,0,40,10,30,0.6776412129402161,0.6625000238418579,0.5732000470161438,0.7099999785423279,0.7099999785423279,0.5200000405311584,0.4995500147342682,0.5165,0.004021167755126953
28,39,46,0,46,16,30,0.6833363175392151,0.634782612323761,0.5448912978172302,0.699999988079071,0.699999988079071,0.512499988079071,0.5249062776565552,0.5165,0.00442051887512207
29,43,52,21,31,13,39,0.6744998693466187,0.6692308187484741,0.5895096659660339,0.7179487347602844,0.7179487347602844,0.5230768918991089,0.5060769319534302,0.596,60.925026178359985
30,38,52,10,42,13,39,0.6525641679763794,0.6749999523162842,0.5753077268600464,0.7358974814414978,0.7358974814414978,0.4923076927661896,0.5409615635871887,0.6315,52.669278383255005
31,48,34,0,34,9,25,0.6497148275375366,0.6029411554336548,0.546999990940094,0.6439999341964722,0.6439999341964722,0.48888885974884033,0.5063889026641846,0.6315,0.006619453430175781
32,47,41,0,41,13,28,0.6740005612373352,0.6121951341629028,0.5953170657157898,0.7071428298950195,0.7071428298950195,0.4076923131942749,0.5502692461013794,0.6315,0.03708529472351074
33,47,40,0,40,13,27,0.6645444631576538,0.6650000214576721,0.5716249346733093,0.7185184359550476,0.7185184359550476,0.5538461208343506,0.5109230875968933,0.6315,0.0035398006439208984
34,43,47,7,40,16,31,0.6801958680152893,0.693617045879364,0.590244710445404,0.7870966792106628,0.7870966792106628,0.5125000476837158,0.5350937247276306,0.711,54.172982931137085
35,39,38,0,38,13,25,0.6846222877502441,0.6447368264198303,0.5950394868850708,0.7039999961853027,0.7039999961853027,0.5307692289352417,0.5577691793441772,0.711,0.0034258365631103516
36,34,26,0,26,3,23,0.6367639899253845,0.7076923847198486,0.5949423313140869,0.7260869145393372,0.7260869145393372,0.5666666626930237,0.5711666941642761,0.711,0.0030984878540039062
37,37,33,0,33,6,27,0.6411116719245911,0.6575757265090942,0.5679544806480408,0.674074113368988,0.674074113368988,0.5833333134651184,0.6162500381469727,0.711,0.0031828880310058594
38,36,34,0,34,9,25,0.6559292674064636,0.6970587968826294,0.6127499938011169,0.7639999985694885,0.7639999985694885,0.5111111402511597,0.5791110992431641,0.711,0.0042684078216552734
39,42,41,0,41,18,23,0.7032079100608826,0.6390244364738464,0.5837926864624023,0.7043478488922119,0.7043478488922119,0.555555522441864,0.5529444217681885,0.711,0.008805990219116211
40,44,44,0,44,11,33,0.6465263962745667,0.6409090757369995,0.5991364121437073,0.6939394474029541,0.6939394474029541,0.48181819915771484,0.5483636260032654,0.711,0.002780914306640625
41,38,44,0,44,12,32,0.6604601740837097,0.6590909361839294,0.593375027179718,0.715624988079071,0.715624988079071,0.5083333253860474,0.5899999737739563,0.711,0.0058176517486572266
42,48,46,0,46,13,33,0.6614426970481873,0.6739130616188049,0.630989134311676,0.7484848499298096,0.7484848499298096,0.48461538553237915,0.5984615087509155,0.711,0.003144502639770508
43,43,53,16,37,11,42,0.6427919864654541,0.6603773832321167,0.6036698222160339,0.7190476655960083,0.7190476655960083,0.43636366724967957,0.6565908789634705,0.52,52.868107318878174
44,40,56,10,46,14,42,0.6524165272712708,0.673214316368103,0.6120982766151428,0.711904764175415,0.711904764175415,0.5571427941322327,0.5973571538925171,0.552,62.295655727386475
45,44,29,0,29,10,19,0.6731648445129395,0.6655172109603882,0.6150344610214233,0.699999988079071,0.699999988079071,0.6000000238418579,0.6182500123977661,0.552,0.0035407543182373047
46,42,51,8,43,14,37,0.6639221906661987,0.6647058129310608,0.621637225151062,0.7405405640602112,0.7405405640602112,0.4642857611179352,0.5876428484916687,0.8155,49.56723475456238
47,44,62,17,45,16,46,0.6609305143356323,0.6725806593894958,0.6233789920806885,0.7217392325401306,0.7217392325401306,0.53125,0.6114062070846558,0.596,47.60236859321594
48,45,51,13,38,12,39,0.6301356554031372,0.7196078300476074,0.654411792755127,0.7769231200218201,0.7769231200218201,0.5333333611488342,0.5777916312217712,0.7465,46.78141951560974
49,52,40,12,28,10,30,0.6527611017227173,0.7024999856948853,0.6581000089645386,0.7766666412353516,0.7766666412353516,0.47999995946884155,0.596750020980835,0.771,42.832237005233765
50,49,35,0,35,17,18,0.7096555233001709,0.6228571534156799,0.6142714023590088,0.7222222089767456,0.7222222089767456,0.5176470875740051,0.5889705419540405,0.771,0.0036144256591796875
51,49,39,0,39,16,23,0.7038334012031555,0.6461538672447205,0.623935878276825,0.739130437374115,0.739130437374115,0.512499988079071,0.616812527179718,0.771,0.002918720245361328
52,41,47,0,47,19,28,0.7147318124771118,0.6468085050582886,0.6403191089630127,0.7249999642372131,0.7249999642372131,0.5315788984298706,0.6261052489280701,0.771,0.0021522045135498047
