round,client_req,new_updates,avg_loss,queue_size,client_train_acc,client_test_acc,client_train_acc_avg,client_test_acc_avg,accuracy_score
10,19,22,"[2.302924394607544, 2.2629940509796143, 2.2760260105133057, 2.2640695571899414, 2.2673423290252686, 2.2695252895355225, 2.2611351013183594, 2.265709638595581, 2.2636189460754395, 2.2690987586975098, 2.260779619216919, 2.261540412902832, 2.2666940689086914, 2.2667524814605713, 2.259756326675415, 2.2677547931671143, 2.2612955570220947, 2.2661726474761963, 2.2648489475250244, 2.275590658187866, 2.272264242172241, 2.2644741535186768]",16,"[0.5833333333333334, 0.4166666666666667, 0.4166666666666667, 0.4166666666666667, 0.4166666666666667, 0.4166666666666667, 0.5, 0.4166666666666667, 0.5, 0.3333333333333333, 0.6666666666666666, 0.5, 0.4166666666666667, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.4166666666666667, 0.5, 0.3333333333333333, 0.25, 0.5833333333333334]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187]",0.4621212121212121,0.46335697399527187,0.46335697399527187
11,20,22,"[2.2863755226135254, 2.245741844177246, 2.2602856159210205, 2.263995409011841, 2.25760817527771, 2.2626640796661377, 2.2621147632598877, 2.2578237056732178, 2.2669360637664795, 2.269984006881714, 2.264047622680664, 2.2659518718719482, 2.2655746936798096, 2.2565598487854004, 2.2665271759033203, 2.260927200317383, 2.2631120681762695, 2.260089874267578, 2.252185344696045, 2.25555157661438, 2.2588958740234375, 2.261263132095337]",14,"[0.5, 0.5, 0.5, 0.5, 0.5833333333333334, 0.4166666666666667, 0.5833333333333334, 0.75, 0.25, 0.25, 0.4166666666666667, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.5, 0.3333333333333333, 0.5833333333333334, 0.6666666666666666, 0.75, 0.4166666666666667, 0.3333333333333333]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187]",0.4772727272727273,0.46335697399527187,0.46335697399527187
12,20,16,"[2.2436485290527344, 2.255223274230957, 2.254429340362549, 2.2554819583892822, 2.2610180377960205, 2.2585835456848145, 2.259765148162842, 2.252782106399536, 2.261742115020752, 2.2473196983337402, 2.256114959716797, 2.253087282180786, 2.2597224712371826, 2.2560555934906006, 2.2552716732025146, 2.258782148361206]",18,"[0.5833333333333334, 0.4166666666666667, 0.5833333333333334, 0.5, 0.4166666666666667, 0.4166666666666667, 0.5, 0.6666666666666666, 0.4166666666666667, 0.6666666666666666, 0.5, 0.5833333333333334, 0.5, 0.5833333333333334, 0.5, 0.5]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187]",0.5208333333333333,0.46335697399527204,0.46335697399527187
13,20,16,"[2.2359426021575928, 2.27466082572937, 2.264256238937378, 2.2488765716552734, 2.254377841949463, 2.2526426315307617, 2.242387056350708, 2.2434542179107666, 2.2545487880706787, 2.25705885887146, 2.2491281032562256, 2.2496402263641357, 2.2501704692840576, 2.245269536972046, 2.2564048767089844, 2.252183437347412]",22,"[0.5833333333333334, 0.4166666666666667, 0.5833333333333334, 0.4166666666666667, 0.4166666666666667, 0.4166666666666667, 0.6666666666666666, 0.4166666666666667, 0.4166666666666667, 0.3333333333333333, 0.5, 0.5, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.4166666666666667]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187]",0.45833333333333326,0.46335697399527204,0.46335697399527187
14,19,21,"[2.2528469562530518, 2.238565683364868, 2.2653963565826416, 2.248924493789673, 2.2417290210723877, 2.2582342624664307, 2.248058557510376, 2.2640700340270996, 2.263775110244751, 2.255934953689575, 2.238222360610962, 2.2545316219329834, 2.2449018955230713, 2.2544281482696533, 2.2441556453704834, 2.2513341903686523, 2.2551443576812744, 2.248645305633545, 2.2587621212005615, 2.256531238555908, 2.2601072788238525]",20,"[0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.5, 0.6666666666666666, 0.4166666666666667, 0.5833333333333334, 0.25, 0.16666666666666666, 0.4166666666666667, 0.6666666666666666, 0.5, 0.6666666666666666, 0.5, 0.5833333333333334, 0.5833333333333334, 0.5, 0.4166666666666667, 0.3333333333333333, 0.5, 0.3333333333333333]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187]",0.4801587301587302,0.46335697399527187,0.46335697399527187
15,20,26,"[2.263800859451294, 2.2519137859344482, 2.260047674179077, 2.2667601108551025, 2.251319169998169, 2.266148090362549, 2.2567951679229736, 2.2537405490875244, 2.247976541519165, 2.2490150928497314, 2.2533175945281982, 2.250201463699341, 2.2508649826049805, 2.2441141605377197, 2.2542669773101807, 2.245530128479004, 2.2554047107696533, 2.2446038722991943, 2.2477574348449707, 2.2586586475372314, 2.239640951156616, 2.2434866428375244, 2.231846332550049, 2.258002996444702, 2.2492828369140625, 2.250371217727661]",14,"[0.5, 0.75, 0.5833333333333334, 0.4166666666666667, 0.6666666666666666, 0.4166666666666667, 0.5, 0.4166666666666667, 0.6666666666666666, 0.4166666666666667, 0.4166666666666667, 0.4166666666666667, 0.4166666666666667, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.25, 0.5, 0.5833333333333334, 0.25, 0.5833333333333334, 0.5, 0.8333333333333334, 0.25, 0.4166666666666667, 0.5]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187]",0.4903846153846155,0.46335697399527176,0.46335697399527187
16,20,17,"[2.246765375137329, 2.2751505374908447, 2.2610645294189453, 2.2590248584747314, 2.2632150650024414, 2.266737937927246, 2.2626876831054688, 2.267514944076538, 2.258146047592163, 2.261124610900879, 2.2624900341033936, 2.2451119422912598, 2.2611968517303467, 2.261245012283325, 2.252390146255493, 2.268850564956665, 2.266878843307495]",17,"[0.4166666666666667, 0.3333333333333333, 0.5, 0.4166666666666667, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.4166666666666667, 0.4166666666666667, 0.75, 0.5, 0.4166666666666667, 0.8333333333333334, 0.3333333333333333, 0.25]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187]",0.44117647058823534,0.46335697399527204,0.46335697399527187
17,19,18,"[2.2719109058380127, 2.249495506286621, 2.2639520168304443, 2.2647488117218018, 2.2596187591552734, 2.2547497749328613, 2.254415988922119, 2.2581801414489746, 2.261441230773926, 2.258429527282715, 2.259709596633911, 2.252167224884033, 2.2579896450042725, 2.2532753944396973, 2.270160436630249, 2.2459475994110107, 2.2717220783233643, 2.2567481994628906]",18,"[0.3333333333333333, 0.4166666666666667, 0.4166666666666667, 0.4166666666666667, 0.4166666666666667, 0.5833333333333334, 0.6666666666666666, 0.5, 0.3333333333333333, 0.5, 0.3333333333333333, 0.5833333333333334, 0.4166666666666667, 0.5833333333333334, 0.25, 0.6666666666666666, 0.16666666666666666, 0.4166666666666667]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187]",0.4444444444444444,0.463356973995272,0.46335697399527187
18,19,22,"[2.2449755668640137, 2.2423923015594482, 2.270313024520874, 2.2491657733917236, 2.2507832050323486, 2.260636568069458, 2.250805139541626, 2.258507490158081, 2.2584943771362305, 2.250791072845459, 2.250765562057495, 2.2479612827301025, 2.2529890537261963, 2.2585577964782715, 2.2514469623565674, 2.262830972671509, 2.2643814086914062, 2.243237257003784, 2.2548537254333496, 2.2524423599243164, 2.2462985515594482, 2.262695789337158]",15,"[0.8333333333333334, 0.6666666666666666, 0.16666666666666666, 0.5, 0.4166666666666667, 0.3333333333333333, 0.5, 0.25, 0.3333333333333333, 0.5, 0.5833333333333334, 0.5833333333333334, 0.4166666666666667, 0.25, 0.5, 0.25, 0.16666666666666666, 0.6666666666666666, 0.4166666666666667, 0.3333333333333333, 0.5, 0.25]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187]",0.4280303030303031,0.46335697399527187,0.46335697399527187
19,20,17,"[2.245649814605713, 2.2441742420196533, 2.2548940181732178, 2.2595620155334473, 2.236633062362671, 2.2441885471343994, 2.242806911468506, 2.251783609390259, 2.2614500522613525, 2.2501866817474365, 2.256105661392212, 2.2344627380371094, 2.2473068237304688, 2.2429020404815674, 2.2486722469329834, 2.2530510425567627, 2.245220422744751]",18,"[0.5, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.4166666666666667, 0.5833333333333334, 0.4166666666666667, 0.3333333333333333, 0.4166666666666667, 0.3333333333333333, 0.75, 0.5833333333333334, 0.5833333333333334, 0.5, 0.4166666666666667, 0.5]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187]",0.48039215686274506,0.46335697399527204,0.46335697399527187
20,20,21,"[2.261368989944458, 2.256617784500122, 2.2589311599731445, 2.244215726852417, 2.2517895698547363, 2.246936082839966, 2.248534917831421, 2.2523486614227295, 2.254826307296753, 2.25083589553833, 2.248302459716797, 2.248720407485962, 2.250674247741699, 2.259951114654541, 2.251539945602417, 2.2484707832336426, 2.2477996349334717, 2.2585701942443848, 2.25892972946167, 2.257331609725952, 2.258295774459839]",17,"[0.3333333333333333, 0.5, 0.4166666666666667, 0.5833333333333334, 0.4166666666666667, 0.5833333333333334, 0.5, 0.3333333333333333, 0.3333333333333333, 0.5, 0.5833333333333334, 0.5833333333333334, 0.5, 0.3333333333333333, 0.4166666666666667, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.4166666666666667, 0.5, 0.3333333333333333]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187]",0.4603174603174603,0.46335697399527187,0.46335697399527187
21,20,17,"[2.2527830600738525, 2.2469446659088135, 2.2434747219085693, 2.2471530437469482, 2.250570058822632, 2.2470757961273193, 2.248399496078491, 2.2515506744384766, 2.244550943374634, 2.2534239292144775, 2.242253065109253, 2.23710036277771, 2.2448980808258057, 2.234018564224243, 2.2366678714752197, 2.2446999549865723, 2.2402069568634033]",20,"[0.4166666666666667, 0.4166666666666667, 0.5833333333333334, 0.5833333333333334, 0.5, 0.5, 0.3333333333333333, 0.4166666666666667, 0.4166666666666667, 0.4166666666666667, 0.3333333333333333, 0.5833333333333334, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.4166666666666667]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187]",0.4558823529411764,0.46335697399527204,0.46335697399527187
22,20,20,"[2.2412242889404297, 2.2359774112701416, 2.2314367294311523, 2.2564735412597656, 2.246811866760254, 2.2598047256469727, 2.2437357902526855, 2.248431921005249, 2.2455735206604004, 2.2512331008911133, 2.256366729736328, 2.2574050426483154, 2.2500200271606445, 2.2457616329193115, 2.2331125736236572, 2.252068042755127, 2.25040602684021, 2.2519781589508057, 2.254204034805298, 2.2464821338653564]",20,"[0.6666666666666666, 0.75, 0.6666666666666666, 0.16666666666666666, 0.5, 0.16666666666666666, 0.5833333333333334, 0.5, 0.5, 0.5, 0.4166666666666667, 0.25, 0.4166666666666667, 0.6666666666666666, 0.75, 0.3333333333333333, 0.4166666666666667, 0.3333333333333333, 0.3333333333333333, 0.5]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187]",0.4708333333333334,0.4633569739952719,0.46335697399527187
23,20,20,"[2.242131233215332, 2.265601396560669, 2.257563829421997, 2.2614288330078125, 2.256321907043457, 2.2569420337677, 2.2501349449157715, 2.2638680934906006, 2.260403871536255, 2.2492451667785645, 2.2571046352386475, 2.2580857276916504, 2.2600934505462646, 2.253109931945801, 2.258908748626709, 2.2571890354156494, 2.267120599746704, 2.251021385192871, 2.2581331729888916, 2.270112991333008]",20,"[0.6666666666666666, 0.3333333333333333, 0.4166666666666667, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.5, 0.5, 0.5833333333333334, 0.3333333333333333, 0.4166666666666667, 0.3333333333333333, 0.5833333333333334, 0.4166666666666667, 0.3333333333333333, 0.25, 0.5, 0.3333333333333333, 0.25]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187]",0.4374999999999999,0.4633569739952719,0.46335697399527187
