round,client_req,new_updates,avg_loss,queue_size,client_train_acc,client_test_acc,client_train_acc_avg,client_test_acc_avg,accuracy_score,aggregator_time
10,10,10,"[1.2440491914749146, 1.5413083732128143, 1.251185566186905, 1.2775152325630188, 1.2464341819286346, 1.2498804926872253, 1.5378925502300262, 1.2686958611011505, 1.2336004674434662, 1.2485977709293365]",0,"[0.9126984126984127, 0.20634920634920634, 0.9126984126984127, 0.9126984126984127, 0.873015873015873, 0.9285714285714286, 0.2777777777777778, 0.8809523809523809, 0.8571428571428571, 0.9047619047619048]","[0.8978723404255319, 0.7706855791962175, 0.891725768321513, 0.9148936170212766, 0.9016548463356974, 0.8978723404255319, 0.76548463356974, 0.9059101654846335, 0.8912529550827423, 0.8983451536643026]",0.7666666666666667,0.8735697399527187,0.8955082742316784,0.06828975677490234
11,10,10,"[1.2427457571029663, 1.5295886099338531, 1.5351287722587585, 1.2387099862098694, 1.2551365792751312, 1.5636444985866547, 1.2220489978790283, 1.273999273777008, 1.2122669517993927, 1.2422994375228882]",0,"[0.9126984126984127, 0.18253968253968253, 0.1349206349206349, 0.9285714285714286, 0.9126984126984127, 0.14285714285714285, 0.9047619047619048, 0.9285714285714286, 0.9126984126984127, 0.9206349206349206]","[0.9342789598108747, 0.8278959810874704, 0.8449172576832151, 0.9356973995271868, 0.9385342789598109, 0.8591016548463357, 0.9286052009456265, 0.9394799054373523, 0.9328605200945627, 0.9352245862884161]",0.6880952380952381,0.9076595744680851,0.9309692671394799,0.08360695838928223
12,10,10,"[1.2199938893318176, 1.5417769849300385, 1.2405286133289337, 1.1979818940162659, 1.1994455456733704, 1.5838375389575958, 1.5550257861614227, 1.2168961763381958, 1.2070898115634918, 1.2059734165668488]",0,"[0.9603174603174603, 0.12698412698412698, 0.9126984126984127, 0.9761904761904762, 0.9444444444444444, 0.1111111111111111, 0.11904761904761904, 0.9206349206349206, 0.9126984126984127, 0.9682539682539683]","[0.9470449172576832, 0.8959810874704491, 0.9513002364066194, 0.9460992907801419, 0.9446808510638298, 0.9035460992907801, 0.9059101654846335, 0.9460992907801419, 0.9475177304964539, 0.9470449172576832]",0.6952380952380952,0.9335224586288418,0.9460992907801419,0.10025477409362793
13,10,10,"[1.2153125405311584, 1.1879595220088959, 1.1917387545108795, 1.1885167062282562, 1.2087103724479675, 1.173096477985382, 1.5790589153766632, 1.2002034187316895, 1.2136729061603546, 1.5600884854793549]",0,"[0.9444444444444444, 0.9285714285714286, 0.9365079365079365, 0.9444444444444444, 0.9920634920634921, 0.9841269841269841, 0.10317460317460317, 0.9365079365079365, 0.9682539682539683, 0.07936507936507936]","[0.9635933806146572, 0.9583924349881797, 0.9602836879432625, 0.9598108747044918, 0.9626477541371158, 0.9560283687943263, 0.9271867612293144, 0.957919621749409, 0.9617021276595744, 0.9276595744680851]",0.7817460317460317,0.9535224586288417,0.9574468085106383,0.049538612365722656
14,10,10,"[1.2039242088794708, 1.636770248413086, 1.174793004989624, 1.1822064518928528, 1.168913185596466, 1.2284580767154694, 1.1898283958435059, 1.6033344864845276, 1.1736335158348083, 1.6306310296058655]",0,"[0.9920634920634921, 0.07142857142857142, 0.9365079365079365, 0.9682539682539683, 0.9523809523809523, 0.9523809523809523, 0.9920634920634921, 0.07936507936507936, 0.9523809523809523, 0.023809523809523808]","[0.9687943262411347, 0.9484633569739953, 0.9687943262411347, 0.9673758865248226, 0.968321513002364, 0.9702127659574468, 0.968321513002364, 0.9460992907801419, 0.9673758865248226, 0.9513002364066194]",0.692063492063492,0.9625059101654845,0.968321513002364,0.06937003135681152
15,10,10,"[1.2130040526390076, 1.6197388172149658, 1.1511488258838654, 1.632379025220871, 1.1642743945121765, 1.1819149255752563, 1.6751135289669037, 1.1661369800567627, 1.174414575099945, 1.1672937273979187]",0,"[0.9603174603174603, 0.07936507936507936, 0.9523809523809523, 0.015873015873015872, 0.9761904761904762, 0.9603174603174603, 0.015873015873015872, 0.9365079365079365, 0.9523809523809523, 0.9841269841269841]","[0.9749408983451536, 0.9602836879432625, 0.9735224586288416, 0.9631205673758865, 0.9739952718676123, 0.9749408983451536, 0.9635933806146572, 0.9749408983451536, 0.9744680851063829, 0.9744680851063829]",0.6833333333333333,0.9708274231678488,0.9739952718676123,0.08714175224304199
16,10,10,"[1.1755183041095734, 1.1801998913288116, 1.615352213382721, 1.6826868057250977, 1.1641684472560883, 1.16539067029953, 1.1211609542369843, 1.1695695519447327, 1.681923657655716, 1.6291804313659668]",0,"[0.9444444444444444, 0.9920634920634921, 0.023809523809523808, 0.03968253968253968, 0.9761904761904762, 0.9761904761904762, 0.9920634920634921, 0.9523809523809523, 0.03968253968253968, 0.023809523809523808]","[0.9782505910165484, 0.9787234042553191, 0.9697399527186761, 0.9692671394799054, 0.9777777777777777, 0.9787234042553191, 0.9773049645390071, 0.9787234042553191, 0.9702127659574468, 0.9687943262411347]",0.596031746031746,0.9747517730496453,0.9773049645390071,0.14459633827209473
17,10,10,"[1.1585109233856201, 1.1446879208087921, 1.6621398329734802, 1.1274600625038147, 1.1210955083370209, 1.6419427692890167, 1.1127716302871704, 1.1236777305603027, 1.1260135769844055, 1.134430468082428]",0,"[0.9920634920634921, 0.9841269841269841, 0.015873015873015872, 0.9920634920634921, 0.9761904761904762, 0.015873015873015872, 0.9920634920634921, 0.9841269841269841, 0.9523809523809523, 0.9920634920634921]","[0.9825059101654846, 0.9806146572104019, 0.9744680851063829, 0.9806146572104019, 0.9810874704491725, 0.9754137115839243, 0.9806146572104019, 0.9806146572104019, 0.9839243498817967, 0.9825059101654846]",0.7896825396825398,0.9802364066193852,0.9815602836879432,0.07359695434570312
18,10,10,"[1.0947013795375824, 1.7091127038002014, 1.128589928150177, 1.1171596050262451, 1.100815623998642, 1.6853336989879608, 1.7049819231033325, 1.1156647205352783, 1.1289622783660889, 1.1063980162143707]",0,"[0.9761904761904762, 0.015873015873015872, 0.9761904761904762, 0.9603174603174603, 0.9761904761904762, 0.031746031746031744, 0.05555555555555555, 0.9920634920634921, 0.9761904761904762, 0.9682539682539683]","[0.9829787234042553, 0.9782505910165484, 0.9843971631205674, 0.9853427895981087, 0.984869976359338, 0.9773049645390071, 0.9768321513002364, 0.984869976359338, 0.984869976359338, 0.9839243498817967]",0.6928571428571428,0.9823640661938533,0.9839243498817967,0.07282447814941406
19,10,10,"[1.1004187166690826, 1.7599951326847076, 1.1070612370967865, 1.7531877756118774, 1.0891930758953094, 1.7644751071929932, 1.0345833003520966, 1.7096228301525116, 1.6848658621311188, 1.1140581369400024]",0,"[0.9682539682539683, 0.031746031746031744, 0.9841269841269841, 0.015873015873015872, 0.9682539682539683, 0.031746031746031744, 0.9920634920634921, 0.031746031746031744, 0.023809523809523808, 0.9761904761904762]","[0.9872340425531915, 0.9839243498817967, 0.9867612293144208, 0.9843971631205674, 0.9853427895981087, 0.9829787234042553, 0.9825059101654846, 0.9820330969267139, 0.9810874704491725, 0.9891252955082742]",0.5023809523809524,0.9845390070921987,0.984869976359338,0.1441512107849121
20,10,10,"[1.0857101678848267, 1.7084545493125916, 1.0975747406482697, 1.728811353445053, 1.1145098805427551, 1.744684100151062, 1.1128680109977722, 1.1008536517620087, 1.0771975815296173, 1.076663315296173]",0,"[0.9761904761904762, 0.031746031746031744, 0.9841269841269841, 0.05555555555555555, 0.9761904761904762, 0.007936507936507936, 0.9920634920634921, 0.9682539682539683, 0.9841269841269841, 0.9920634920634921]","[0.9867612293144208, 0.9829787234042553, 0.9862884160756501, 0.9825059101654846, 0.9891252955082742, 0.984869976359338, 0.9877068557919622, 0.9872340425531915, 0.9862884160756501, 0.9862884160756501]",0.6968253968253968,0.9860047281323876,0.9867612293144208,0.10081124305725098
21,10,10,"[1.1372925341129303, 1.7604300677776337, 1.8042337596416473, 1.0846688449382782, 1.7126006484031677, 1.7894231677055359, 1.0578491985797882, 1.7065448760986328, 1.0691713988780975, 1.0694346725940704]",0,"[0.9841269841269841, 0.015873015873015872, 0.023809523809523808, 0.9920634920634921, 0.007936507936507936, 0.015873015873015872, 0.9682539682539683, 0.023809523809523808, 0.9841269841269841, 0.9761904761904762]","[0.9895981087470449, 0.984869976359338, 0.9877068557919622, 0.9891252955082742, 0.9862884160756501, 0.9853427895981087, 0.9886524822695035, 0.984869976359338, 0.9891252955082742, 0.9886524822695035]",0.4992063492063492,0.9874231678486997,0.9877068557919622,0.1645190715789795
22,10,10,"[1.7192628383636475, 1.7787810862064362, 1.056474506855011, 1.7057142853736877, 1.8038061261177063, 1.7766177654266357, 1.0766599476337433, 1.0753200948238373, 1.075321763753891, 1.7784334421157837]",0,"[0.015873015873015872, 0.031746031746031744, 0.9841269841269841, 0.023809523809523808, 0.007936507936507936, 0.007936507936507936, 0.9920634920634921, 0.9920634920634921, 0.9682539682539683, 0.007936507936507936]","[0.9881796690307328, 0.9881796690307328, 0.9891252955082742, 0.9858156028368794, 0.9872340425531915, 0.9881796690307328, 0.9895981087470449, 0.9891252955082742, 0.9895981087470449, 0.9886524822695035]",0.4031746031746032,0.9883687943262413,0.9886524822695035,0.15064215660095215
23,10,10,"[1.113336056470871, 1.7119539976119995, 1.1164637207984924, 1.0897268652915955, 1.74722820520401, 1.118541032075882, 1.699264109134674, 1.1080524921417236, 1.0880025625228882, 1.0759972035884857]",0,"[0.9841269841269841, 0.031746031746031744, 0.9841269841269841, 0.9920634920634921, 0.007936507936507936, 0.9603174603174603, 0.015873015873015872, 0.9682539682539683, 0.9841269841269841, 0.9761904761904762]","[0.9900709219858156, 0.9872340425531915, 0.9900709219858156, 0.9895981087470449, 0.9881796690307328, 0.9905437352245863, 0.9867612293144208, 0.9895981087470449, 0.9895981087470449, 0.9895981087470449]",0.6904761904761905,0.9891252955082741,0.9895981087470449,0.09618663787841797
24,10,10,"[1.0825090408325195, 1.7818783819675446, 1.0573611557483673, 1.0458297282457352, 1.0830742120742798, 1.066564679145813, 1.0693186521530151, 1.0668908059597015, 1.0886839032173157, 1.0851809084415436]",0,"[1.0, 0.007936507936507936, 1.0, 0.9920634920634921, 0.9682539682539683, 0.9841269841269841, 1.0, 0.9920634920634921, 0.9761904761904762, 0.9841269841269841]","[0.9895981087470449, 0.9905437352245863, 0.9900709219858156, 0.9895981087470449, 0.9900709219858156, 0.9895981087470449, 0.9900709219858156, 0.9900709219858156, 0.9905437352245863, 0.991016548463357]",0.8904761904761905,0.9901182033096928,0.9900709219858156,0.057817935943603516
25,10,10,"[1.0375518202781677, 1.7516646981239319, 1.8188842236995697, 1.7681648135185242, 1.030648559331894, 1.0852293372154236, 1.0625464022159576, 1.0478960871696472, 1.8049150705337524, 1.766114056110382]",0,"[1.0, 0.015873015873015872, 0.007936507936507936, 0.023809523809523808, 1.0, 0.9682539682539683, 1.0, 1.0, 0.007936507936507936, 0.023809523809523808]","[0.991016548463357, 0.9900709219858156, 0.9900709219858156, 0.9895981087470449, 0.9919621749408983, 0.9919621749408983, 0.9914893617021276, 0.9919621749408983, 0.9905437352245863, 0.9905437352245863]",0.5047619047619047,0.9909219858156026,0.9905437352245863,0.17807483673095703
26,10,10,"[1.0308985710144043, 1.0424420237541199, 1.069173663854599, 1.0515761375427246, 1.0571191310882568, 1.059859812259674, 1.076120764017105, 1.8197656273841858, 1.826301097869873, 1.7664292752742767]",0,"[0.9920634920634921, 0.9920634920634921, 0.9841269841269841, 0.9603174603174603, 0.9841269841269841, 0.9841269841269841, 0.9761904761904762, 0.015873015873015872, 0.023809523809523808, 0.031746031746031744]","[0.9919621749408983, 0.9919621749408983, 0.9919621749408983, 0.992434988179669, 0.9919621749408983, 0.9919621749408983, 0.9919621749408983, 0.9905437352245863, 0.9905437352245863, 0.9900709219858156]",0.6944444444444444,0.9915366430260046,0.9919621749408983,0.11515522003173828
27,10,10,"[1.8413939476013184, 1.0450999736785889, 1.0595932304859161, 1.0296866595745087, 1.0782308280467987, 1.0320161581039429, 1.8539988994598389, 1.020617514848709, 1.0687935054302216, 1.8008471131324768]",0,"[0.015873015873015872, 0.9841269841269841, 0.9761904761904762, 0.9841269841269841, 1.0, 0.9841269841269841, 0.015873015873015872, 0.9920634920634921, 0.9761904761904762, 0.007936507936507936]","[0.9914893617021276, 0.992434988179669, 0.9929078014184397, 0.9919621749408983, 0.9933806146572104, 0.9919621749408983, 0.991016548463357, 0.9919621749408983, 0.9929078014184397, 0.9905437352245863]",0.6936507936507936,0.9920567375886524,0.9919621749408983,0.09727001190185547
28,10,10,"[1.005188450217247, 1.873088777065277, 1.0552396774291992, 1.8384127020835876, 1.8007557094097137, 1.800568699836731, 1.8724393546581268, 1.0512283742427826, 1.8943335711956024, 1.8156660497188568]",0,"[1.0, 0.015873015873015872, 0.9761904761904762, 0.031746031746031744, 0.007936507936507936, 0.007936507936507936, 0.007936507936507936, 0.9841269841269841, 0.023809523809523808, 0.023809523809523808]","[0.9933806146572104, 0.9929078014184397, 0.9938534278959811, 0.9919621749408983, 0.9929078014184397, 0.9919621749408983, 0.9919621749408983, 0.9938534278959811, 0.9938534278959811, 0.9919621749408983]",0.3079365079365079,0.9928605200945626,0.9919621749408983,0.0843040943145752
29,10,10,"[1.053010880947113, 1.0271811783313751, 1.038306564092636, 1.031209945678711, 1.0661520957946777, 1.022362470626831, 1.0329078137874603, 1.0699684619903564, 1.0088489800691605, 1.030744343996048]",0,"[0.9920634920634921, 0.9920634920634921, 1.0, 0.9841269841269841, 0.9682539682539683, 1.0, 0.9920634920634921, 0.9761904761904762, 0.9920634920634921, 0.9920634920634921]","[0.9938534278959811, 0.992434988179669, 0.9933806146572104, 0.9929078014184397, 0.9947990543735225, 0.992434988179669, 0.9943262411347518, 0.9938534278959811, 0.992434988179669, 0.9933806146572104]",0.9888888888888889,0.9933806146572104,0.9933806146572104,0.05756735801696777
30,10,10,"[1.0136072635650635, 1.037240356206894, 1.0111654847860336, 1.0069679468870163, 0.9992630779743195, 1.0461040139198303, 1.8871586620807648, 1.0147912949323654, 1.7823076844215393, 1.010804444551468]",0,"[0.9841269841269841, 0.9841269841269841, 0.9920634920634921, 0.9920634920634921, 0.9761904761904762, 1.0, 0.015873015873015872, 0.9920634920634921, 0.007936507936507936, 0.9841269841269841]","[0.9943262411347518, 0.9943262411347518, 0.9938534278959811, 0.9933806146572104, 0.9947990543735225, 0.9952718676122931, 0.9919621749408983, 0.9943262411347518, 0.9943262411347518, 0.9943262411347518]",0.7928571428571429,0.9940898345153665,0.9943262411347518,0.054054975509643555
31,10,10,"[1.0203004032373428, 1.0249937176704407, 1.0099404752254486, 1.017084851861, 0.9705910831689835, 0.9971059858798981, 1.8986864387989044, 1.880969613790512, 1.0340619385242462, 1.0305908024311066]",0,"[0.9920634920634921, 1.0, 0.9682539682539683, 1.0, 0.9920634920634921, 0.9920634920634921, 0.0, 0.0, 0.9761904761904762, 0.9841269841269841]","[0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9952718676122931, 0.9943262411347518, 0.9943262411347518, 0.9947990543735225, 0.9938534278959811, 0.9957446808510638, 0.9957446808510638]",0.7904761904761906,0.995130023640662,0.9957446808510638,0.056210994720458984
32,10,10,"[1.882458359003067, 1.9606031775474548, 1.0067016780376434, 1.9071211516857147, 1.9368777573108673, 1.8694947957992554, 1.0237966924905777, 1.0031050890684128, 0.9801353216171265, 1.0260627716779709]",0,"[0.007936507936507936, 0.0, 0.9920634920634921, 0.0, 0.015873015873015872, 0.0, 1.0, 0.9920634920634921, 1.0, 0.9920634920634921]","[0.9957446808510638, 0.9952718676122931, 0.9957446808510638, 0.9947990543735225, 0.9952718676122931, 0.9952718676122931, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638]",0.5,0.9955082742316785,0.9957446808510638,0.15584993362426758
33,10,10,"[0.9729837477207184, 0.9937231093645096, 1.0464262962341309, 1.0160530507564545, 1.9343521296977997, 1.8847553133964539, 1.872687816619873, 1.000286191701889, 1.0044117122888565, 0.9806536585092545]",0,"[1.0, 0.9841269841269841, 0.9920634920634921, 0.9841269841269841, 0.007936507936507936, 0.007936507936507936, 0.007936507936507936, 1.0, 0.9841269841269841, 1.0]","[0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9952718676122931, 0.9952718676122931, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638]",0.6968253968253968,0.9956501182033097,0.9957446808510638,0.09101510047912598
34,10,10,"[0.9612716138362885, 0.9515607953071594, 0.9671348333358765, 1.9309192299842834, 1.9094067215919495, 1.9845391511917114, 1.9540232419967651, 0.9892114847898483, 1.8551025390625, 0.9397033601999283]",0,"[0.9841269841269841, 0.9841269841269841, 1.0, 0.0, 0.007936507936507936, 0.0, 0.007936507936507936, 0.9920634920634921, 0.007936507936507936, 0.9920634920634921]","[0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638]",0.4976190476190476,0.9957446808510639,0.9957446808510638,0.1106269359588623
35,10,10,"[1.901406079530716, 1.930615097284317, 0.9442519992589951, 0.9549590945243835, 0.9792707413434982, 0.9626180827617645, 0.9699579328298569, 0.9765001237392426, 1.0003638863563538, 1.883412629365921]",0,"[0.023809523809523808, 0.0, 1.0, 0.9920634920634921, 0.9682539682539683, 0.9920634920634921, 1.0, 1.0, 0.9841269841269841, 0.007936507936507936]","[0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638]",0.6968253968253968,0.9957446808510639,0.9957446808510638,0.07331562042236328
36,10,10,"[0.9517340511083603, 0.9934826493263245, 0.9552463442087173, 0.9625749886035919, 1.9413635730743408, 0.9749467372894287, 0.9526865035295486, 1.9311211705207825, 0.8944512009620667, 0.9499474316835403]",0,"[1.0, 1.0, 1.0, 0.9920634920634921, 0.0, 0.9841269841269841, 0.9841269841269841, 0.0, 0.9920634920634921, 0.9920634920634921]","[0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638]",0.7944444444444445,0.9957446808510639,0.9957446808510638,0.06256556510925293
37,10,10,"[0.9347438812255859, 1.9567792415618896, 1.9481292366981506, 0.9371406883001328, 0.9554304480552673, 0.9572096318006516, 1.9440049529075623, 0.9371001422405243, 0.930644229054451, 0.949976846575737]",0,"[1.0, 0.007936507936507936, 0.015873015873015872, 0.9841269841269841, 0.9920634920634921, 0.9920634920634921, 0.0, 0.9682539682539683, 0.9841269841269841, 0.9841269841269841]","[0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9971631205673759, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638, 0.9957446808510638]",0.6928571428571428,0.9958865248226951,0.9957446808510638,0.07287859916687012
38,10,10,"[0.9146561920642853, 0.9162636399269104, 0.9628814607858658, 0.9573267698287964, 0.9335166066884995, 0.9237282127141953, 0.9357374608516693, 0.9236307889223099, 1.9887542128562927, 0.9308274239301682]",0,"[0.9841269841269841, 0.9920634920634921, 1.0, 0.9920634920634921, 0.9920634920634921, 0.9920634920634921, 0.9682539682539683, 0.9682539682539683, 0.007936507936507936, 1.0]","[0.9962174940898345, 0.9957446808510638, 0.9962174940898345, 0.9962174940898345, 0.9971631205673759, 0.9962174940898345, 0.9971631205673759, 0.9957446808510638, 0.9957446808510638, 0.9962174940898345]",0.8896825396825397,0.9962647754137116,0.9962174940898345,0.04492616653442383
39,10,10,"[2.0098193883895874, 0.921428844332695, 0.8966194093227386, 0.9019120186567307, 0.8991016000509262, 0.9227549433708191, 0.9151775538921356, 2.045474946498871, 0.8928951174020767, 2.063226878643036]",0,"[0.007936507936507936, 0.9841269841269841, 1.0, 0.9920634920634921, 1.0, 1.0, 1.0, 0.015873015873015872, 1.0, 0.0]","[0.9957446808510638, 0.9962174940898345, 0.9962174940898345, 0.9971631205673759, 0.9957446808510638, 0.9971631205673759, 0.9971631205673759, 0.9966903073286052, 0.9971631205673759, 0.9957446808510638]",0.7,0.996501182033097,0.9971631205673759,0.07187533378601074
