round,client_req,new_updates,avg_loss,queue_size,client_train_acc,client_test_acc,client_train_acc_avg,client_test_acc_avg,accuracy_score,aggregator_time
10,8,6,"[1.3551966547966003, 1.3435554802417755, 1.3347655236721039, 1.4341216385364532, 1.3430347740650177, 1.3304005563259125]",13,"[0.3968253968253968, 0.4523809523809524, 0.46825396825396826, 0.5317460317460317, 0.4444444444444444, 0.5079365079365079]","[0.46382978723404256, 0.4988179669030733, 0.4836879432624113, 0.46335697399527187, 0.4940898345153664, 0.4756501182033097]",0.4669312169312169,0.47990543735224583,0.4666666666666667,9.000751733779907
11,7,7,"[1.363164335489273, 1.3552960753440857, 1.3447806537151337, 1.3275260925292969, 1.3244782388210297, 1.317286491394043, 1.4305418133735657]",13,"[0.49206349206349204, 0.5079365079365079, 0.4444444444444444, 0.5476190476190477, 0.5317460317460317, 0.5952380952380952, 0.5793650793650794]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.47848699763593383, 0.5347517730496454, 0.5390070921985816, 0.46335697399527187]",0.528344671201814,0.48652482269503544,0.46382978723404256,8.818106651306152
12,9,12,"[1.414548546075821, 1.3260751962661743, 1.4260974526405334, 1.3260701894760132, 1.339623600244522, 1.324020653963089, 1.335394561290741, 1.2966828346252441, 1.33571657538414, 1.3234115540981293, 1.4286181926727295, 1.4535902440547943]",10,"[0.6587301587301587, 0.5396825396825397, 0.5634920634920635, 0.5238095238095238, 0.49206349206349204, 0.5238095238095238, 0.5079365079365079, 0.6111111111111112, 0.48412698412698413, 0.5238095238095238, 0.5634920634920635, 0.5158730158730159]","[0.46335697399527187, 0.4789598108747045, 0.46335697399527187, 0.5385342789598109, 0.5092198581560283, 0.4846335697399527, 0.49598108747044917, 0.4666666666666667, 0.5030732860520094, 0.48652482269503544, 0.46335697399527187, 0.46335697399527187]",0.5423280423280423,0.4847517730496454,0.4652482269503546,9.509208917617798
13,10,12,"[1.33106130361557, 1.3247045278549194, 1.336898297071457, 1.4484049379825592, 1.3110583424568176, 1.430380791425705, 1.3254685401916504, 1.4362112283706665, 1.4337239563465118, 1.3160495162010193, 1.3197116553783417, 1.3166380822658539]",8,"[0.47619047619047616, 0.5396825396825397, 0.49206349206349204, 0.47619047619047616, 0.5476190476190477, 0.5952380952380952, 0.5714285714285714, 0.5317460317460317, 0.5555555555555556, 0.5238095238095238, 0.5317460317460317, 0.5793650793650794]","[0.4695035460992908, 0.5101654846335697, 0.47470449172576834, 0.46335697399527187, 0.49314420803782505, 0.46335697399527187, 0.5063829787234042, 0.46335697399527187, 0.46335697399527187, 0.4940898345153664, 0.5115839243498818, 0.5148936170212766]",0.53505291005291,0.4856579984239559,0.46713947990543736,9.000621557235718
14,8,8,"[1.3216840028762817, 1.4452396631240845, 1.3177484273910522, 1.313131421804428, 1.3078745007514954, 1.4298412501811981, 1.323947787284851, 1.432010680437088]",8,"[0.48412698412698413, 0.5714285714285714, 0.5, 0.5476190476190477, 0.5317460317460317, 0.6587301587301587, 0.5396825396825397, 0.5634920634920635]","[0.4761229314420804, 0.46335697399527187, 0.4756501182033097, 0.5361702127659574, 0.5148936170212766, 0.46335697399527187, 0.5418439716312057, 0.46335697399527187]",0.5496031746031745,0.49184397163120575,0.46713947990543736,8.671515226364136
15,9,9,"[1.311493456363678, 1.3218933045864105, 1.3064245283603668, 1.458442509174347, 1.3076245486736298, 1.3262220621109009, 1.3134616315364838, 1.3054975867271423, 1.3300411403179169]",8,"[0.6111111111111112, 0.5714285714285714, 0.5158730158730159, 0.49206349206349204, 0.5317460317460317, 0.49206349206349204, 0.5634920634920635, 0.5873015873015873, 0.5634920634920635]","[0.5390070921985816, 0.5546099290780142, 0.5087470449172576, 0.46335697399527187, 0.5026004728132387, 0.5574468085106383, 0.5252955082742317, 0.5281323877068558, 0.5494089834515367]",0.5476190476190476,0.5254005778828473,0.5115839243498818,8.993946552276611
16,9,11,"[1.4392175376415253, 1.3444761633872986, 1.297042965888977, 1.3041561543941498, 1.303783804178238, 1.4558493494987488, 1.3021461069583893, 1.4489991664886475, 1.3173021078109741, 1.3041038811206818, 1.443876564502716]",6,"[0.5238095238095238, 0.47619047619047616, 0.626984126984127, 0.5873015873015873, 0.626984126984127, 0.5238095238095238, 0.6904761904761905, 0.5634920634920635, 0.6746031746031746, 0.6507936507936508, 0.6587301587301587]","[0.46335697399527187, 0.5981087470449172, 0.64822695035461, 0.6477541371158393, 0.6505910165484634, 0.466193853427896, 0.6411347517730497, 0.46477541371158393, 0.6907801418439716, 0.6581560283687943, 0.46382978723404256]",0.6002886002886003,0.5811734364925855,0.5286052009456265,9.228668451309204
17,10,7,"[1.3367768228054047, 1.3068246841430664, 1.290835440158844, 1.4541293680667877, 1.3058895468711853, 1.2966635525226593, 1.2910674214363098]",9,"[0.6111111111111112, 0.6825396825396826, 0.6428571428571429, 0.5555555555555556, 0.7063492063492064, 0.6746031746031746, 0.6507936507936508]","[0.5929078014184397, 0.6690307328605201, 0.6449172576832152, 0.4685579196217494, 0.691725768321513, 0.6822695035460993, 0.6477541371158393]",0.6462585034013607,0.6281661600810536,0.624113475177305,8.582361459732056
18,9,6,"[1.3102172315120697, 1.2551381289958954, 1.3019731938838959, 1.2828595042228699, 1.289704978466034, 1.4644070863723755]",12,"[0.7380952380952381, 0.7698412698412699, 0.6825396825396826, 0.6984126984126984, 0.746031746031746, 0.5396825396825397]","[0.6997635933806147, 0.6836879432624113, 0.7394799054373522, 0.7361702127659574, 0.7451536643026004, 0.502127659574468]",0.6957671957671958,0.6843971631205673,0.6931442080378251,8.640608549118042
19,9,6,"[1.3057702481746674, 1.2651015222072601, 1.273631602525711, 1.279714435338974, 1.2808746993541718, 1.2768862545490265]",15,"[0.5555555555555556, 0.753968253968254, 0.8492063492063492, 0.7380952380952381, 0.7619047619047619, 0.8650793650793651]","[0.5092198581560283, 0.7791962174940898, 0.7981087470449173, 0.8028368794326242, 0.8, 0.7943262411347518]",0.753968253968254,0.7472813238770687,0.757919621749409,8.827830791473389
20,7,8,"[1.455191284418106, 1.473328411579132, 1.283018559217453, 1.2677211165428162, 1.2635033130645752, 1.2825822532176971, 1.5208715200424194, 1.2676131427288055]",14,"[0.5634920634920635, 0.48412698412698413, 0.873015873015873, 0.8174603174603174, 0.8650793650793651, 0.8333333333333334, 0.30952380952380953, 0.8571428571428571]","[0.46761229314420805, 0.5399527186761229, 0.8652482269503546, 0.8468085106382979, 0.8439716312056738, 0.8576832151300237, 0.6813238770685579, 0.8411347517730496]",0.7003968253968254,0.7429669030732861,0.7645390070921986,9.03672742843628
21,10,10,"[1.4296284019947052, 1.3213247954845428, 1.2612366378307343, 1.2668846547603607, 1.2521708607673645, 1.2512287497520447, 1.2921000719070435, 1.2863801419734955, 1.2683134973049164, 1.5178286731243134]",14,"[0.5873015873015873, 0.5238095238095238, 0.8650793650793651, 0.8095238095238095, 0.8492063492063492, 0.8650793650793651, 0.873015873015873, 0.8333333333333334, 0.8095238095238095, 0.29365079365079366]","[0.46335697399527187, 0.550354609929078, 0.8463356973995272, 0.8562647754137116, 0.8491725768321513, 0.8458628841607565, 0.875177304964539, 0.8699763593380615, 0.8524822695035461, 0.699290780141844]",0.7309523809523809,0.7708274231678487,0.7768321513002364,8.832621574401855
22,9,12,"[1.45931938290596, 1.3240006268024445, 1.2927967607975006, 1.2790788114070892, 1.2519252598285675, 1.4891128540039062, 1.2273771464824677, 1.5033187866210938, 1.518251895904541, 1.2514342069625854, 1.5014019310474396, 1.2464035749435425]",11,"[0.5158730158730159, 0.5555555555555556, 0.7063492063492064, 0.746031746031746, 0.8492063492063492, 0.373015873015873, 0.9206349206349206, 0.36507936507936506, 0.2777777777777778, 0.8571428571428571, 0.3253968253968254, 0.8888888888888888]","[0.46335697399527187, 0.5333333333333333, 0.7418439716312056, 0.7981087470449173, 0.8326241134751773, 0.6799054373522458, 0.8085106382978723, 0.6865248226950355, 0.7148936170212766, 0.8595744680851064, 0.6803782505910165, 0.8505910165484634]",0.615079365079365,0.72080378250591,0.7290780141843972,8.837965726852417
23,10,11,"[1.3089764714241028, 1.2555327713489532, 1.264011949300766, 1.5158746540546417, 1.4759855270385742, 1.2657717168331146, 1.2698692679405212, 1.273305505514145, 1.4837596416473389, 1.2680931091308594, 1.270766794681549]",10,"[0.7222222222222222, 0.8333333333333334, 0.8174603174603174, 0.3968253968253968, 0.42063492063492064, 0.8174603174603174, 0.8253968253968254, 0.9047619047619048, 0.36507936507936506, 0.8015873015873016, 0.8174603174603174]","[0.7044917257683215, 0.8425531914893617, 0.8014184397163121, 0.6387706855791963, 0.5981087470449172, 0.8094562647754137, 0.8156028368794326, 0.8160756501182033, 0.6245862884160757, 0.8118203309692671, 0.8184397163120567]",0.702020202020202,0.7528476251880508,0.7678486997635934,9.272176504135132
24,9,9,"[1.2917880713939667, 1.3041375279426575, 1.5048939287662506, 1.4676340520381927, 1.2532521784305573, 1.2679812908172607, 1.5102730691432953, 1.2618030309677124, 1.5174117684364319]",10,"[0.6746031746031746, 0.7619047619047619, 0.42063492063492064, 0.6031746031746031, 0.8492063492063492, 0.8095238095238095, 0.24603174603174602, 0.8333333333333334, 0.30158730158730157]","[0.7418439716312056, 0.775886524822695, 0.5820330969267139, 0.5215130023640662, 0.8354609929078014, 0.8595744680851064, 0.6813238770685579, 0.8501182033096927, 0.6936170212765957]",0.6111111111111112,0.7268190175991595,0.7408983451536643,9.27712631225586
25,8,6,"[1.3222350478172302, 1.2819010615348816, 1.2891919314861298, 1.2806658446788788, 1.5093686282634735, 1.2873657941818237]",12,"[0.7222222222222222, 0.9047619047619048, 0.8333333333333334, 0.8253968253968254, 0.3492063492063492, 0.8412698412698413]","[0.7825059101654847, 0.8529550827423168, 0.8619385342789598, 0.8326241134751773, 0.6742316784869976, 0.8619385342789598]",0.746031746031746,0.8110323089046494,0.8108747044917257,9.034962177276611
26,8,8,"[1.3160625994205475, 1.5029332339763641, 1.4968374073505402, 1.2744491696357727, 1.4889127314090729, 1.2430777847766876, 1.5215539932250977, 1.2512157559394836]",12,"[0.6507936507936508, 0.31746031746031744, 0.38095238095238093, 0.9206349206349206, 0.30952380952380953, 0.9126984126984127, 0.2619047619047619, 0.873015873015873]","[0.6936170212765957, 0.6770685579196217, 0.6548463356973995, 0.893144208037825, 0.7210401891252955, 0.8817966903073287, 0.7588652482269503, 0.8808510638297873]",0.5783730158730158,0.7701536643026006,0.789598108747045,9.46472954750061
27,8,9,"[1.2828081548213959, 1.256652981042862, 1.5118308365345001, 1.511311650276184, 1.280756801366806, 1.2665647268295288, 1.2827678322792053, 1.2518450021743774, 1.4979201257228851]",11,"[0.8174603174603174, 0.873015873015873, 0.31746031746031744, 0.2857142857142857, 0.8412698412698413, 0.9365079365079365, 0.8492063492063492, 0.8650793650793651, 0.3253968253968254]","[0.8288416075650118, 0.8860520094562647, 0.7002364066193854, 0.7224586288416076, 0.8799054373522459, 0.8690307328605201, 0.885579196217494, 0.8666666666666667, 0.6983451536643026]",0.6790123456790123,0.8152350932492776,0.8198581560283688,9.221757888793945
28,8,11,"[1.2793177962303162, 1.2697758674621582, 1.2910319566726685, 1.2424286305904388, 1.2458077371120453, 1.2978598475456238, 1.2545680701732635, 1.4946449100971222, 1.5033705830574036, 1.274959534406662, 1.274299830198288]",8,"[0.8174603174603174, 0.8571428571428571, 0.9126984126984127, 0.9206349206349206, 0.8571428571428571, 0.8492063492063492, 0.873015873015873, 0.3253968253968254, 0.29365079365079366, 0.8888888888888888, 0.873015873015873]","[0.8619385342789598, 0.8482269503546099, 0.864775413711584, 0.885579196217494, 0.8865248226950354, 0.9130023640661938, 0.8907801418439716, 0.7238770685579197, 0.7371158392434988, 0.9026004728132387, 0.9026004728132387]",0.7698412698412699,0.856092843326886,0.8695035460992908,9.489046335220337
29,9,8,"[1.5263973474502563, 1.266342580318451, 1.4962005913257599, 1.5239832401275635, 1.5165762901306152, 1.2765322029590607, 1.2680414915084839, 1.5152179896831512]",9,"[0.24603174603174602, 0.8492063492063492, 0.3492063492063492, 0.2857142857142857, 0.20634920634920634, 0.9206349206349206, 0.8968253968253969, 0.24603174603174602]","[0.6931442080378251, 0.8524822695035461, 0.7243498817966904, 0.7962174940898346, 0.7919621749408984, 0.9309692671394799, 0.9290780141843972, 0.7900709219858156]",0.49999999999999994,0.813534278959811,0.8274231678486997,8.883415937423706
30,9,10,"[1.24929878115654, 1.536151111125946, 1.5165892243385315, 1.5253620743751526, 1.2557797729969025, 1.268082320690155, 1.2543525099754333, 1.2644128501415253, 1.2567813396453857, 1.2746112942695618]",8,"[0.9047619047619048, 0.21428571428571427, 0.18253968253968253, 0.20634920634920634, 0.8809523809523809, 0.9365079365079365, 0.873015873015873, 0.9126984126984127, 0.9285714285714286, 0.8968253968253969]","[0.8789598108747045, 0.8151300236406619, 0.7650118203309693, 0.7598108747044917, 0.8959810874704491, 0.9030732860520094, 0.8940898345153664, 0.9026004728132387, 0.8888888888888888, 0.9068557919621749]",0.6936507936507936,0.8610401891252956,0.8761229314420804,9.23895263671875
31,9,9,"[1.2579253017902374, 1.2627592086791992, 1.2658178806304932, 1.2435779571533203, 1.5027187168598175, 1.2693626582622528, 1.2373998165130615, 1.254431962966919, 1.2610938549041748]",8,"[0.8333333333333334, 0.8412698412698413, 0.9047619047619048, 0.9523809523809523, 0.19047619047619047, 0.9523809523809523, 0.9206349206349206, 0.9126984126984127, 0.9761904761904762]","[0.8463356973995272, 0.8170212765957446, 0.926241134751773, 0.9182033096926714, 0.8037825059101655, 0.9290780141843972, 0.9196217494089834, 0.9215130023640662, 0.926241134751773]",0.8315696649029983,0.8897819805621224,0.9002364066193853,9.563368320465088
32,9,6,"[1.2535579800605774, 1.2557784914970398, 1.5039635300636292, 1.1990914046764374, 1.5295650660991669, 1.241104245185852]",11,"[0.9047619047619048, 0.9047619047619048, 0.1984126984126984, 0.9841269841269841, 0.1111111111111111, 0.9603174603174603]","[0.8628841607565012, 0.9352245862884161, 0.8316784869976359, 0.9139479905437352, 0.8444444444444444, 0.9333333333333333]",0.6772486772486772,0.8869188337273445,0.900709219858156,8.431440830230713
33,7,5,"[1.270723432302475, 1.2393194139003754, 1.2296028137207031, 1.240036278963089, 1.5156086683273315]",13,"[0.8650793650793651, 0.9206349206349206, 0.9365079365079365, 0.9365079365079365, 0.18253968253968253]","[0.9016548463356974, 0.9300236406619385, 0.9342789598108747, 0.9342789598108747, 0.8340425531914893]",0.7682539682539683,0.9068557919621749,0.9191489361702128,9.257030248641968
34,9,10,"[1.2652448415756226, 1.2490538358688354, 1.2445749640464783, 1.237790584564209, 1.5497588813304901, 1.536997765302658, 1.2201699614524841, 1.2489232420921326, 1.533915251493454, 1.229180783033371]",12,"[0.9126984126984127, 0.9206349206349206, 0.9523809523809523, 0.9285714285714286, 0.1746031746031746, 0.12698412698412698, 0.9126984126984127, 0.9206349206349206, 0.16666666666666666, 0.9365079365079365]","[0.8321513002364066, 0.9125295508274232, 0.933806146572104, 0.933806146572104, 0.8784869976359339, 0.8803782505910166, 0.9423167848699764, 0.948936170212766, 0.8690307328605201, 0.9442080378250591]",0.6952380952380953,0.9075650118203308,0.9196217494089834,8.74431824684143
35,6,6,"[1.2488768696784973, 1.2235915958881378, 1.2464920580387115, 1.534572422504425, 1.2150608599185944, 1.5233229994773865]",12,"[0.9603174603174603, 0.9523809523809523, 0.9047619047619048, 0.12698412698412698, 0.9444444444444444, 0.16666666666666666]","[0.948936170212766, 0.9427895981087471, 0.9456264775413712, 0.8841607565011821, 0.9404255319148936, 0.8765957446808511]",0.6759259259259259,0.9230890464933018,0.9295508274231679,9.161211252212524
36,10,11,"[1.2465214133262634, 1.5072858929634094, 1.2707300782203674, 1.2324534952640533, 1.5149367153644562, 1.207929790019989, 1.535188615322113, 1.2247846722602844, 1.2419998347759247, 1.230187475681305, 1.2433392405509949]",11,"[0.8888888888888888, 0.23809523809523808, 0.9285714285714286, 0.9047619047619048, 0.1746031746031746, 0.9444444444444444, 0.10317460317460317, 0.9682539682539683, 0.9761904761904762, 0.9523809523809523, 0.9841269841269841]","[0.9219858156028369, 0.7796690307328605, 0.9271867612293144, 0.9328605200945627, 0.8709219858156029, 0.9465721040189126, 0.9068557919621749, 0.9508274231678487, 0.9541371158392435, 0.9541371158392435, 0.9555555555555556]",0.733044733044733,0.9182462927143779,0.9300236406619385,8.949376106262207
37,8,5,"[1.233060210943222, 1.2222728729248047, 1.2055432200431824, 1.215450793504715, 1.5538788735866547]",14,"[0.9365079365079365, 0.9444444444444444, 0.9126984126984127, 0.9126984126984127, 0.15079365079365079]","[0.9300236406619385, 0.9527186761229315, 0.948936170212766, 0.9498817966903074, 0.9030732860520094]",0.7714285714285714,0.9369267139479905,0.9423167848699764,9.04585337638855
38,9,10,"[1.5357702672481537, 1.5661788880825043, 1.2146233916282654, 1.2278128266334534, 1.1928821206092834, 1.5616993606090546, 1.2045834362506866, 1.220256358385086, 1.2084859013557434, 1.216403841972351]",13,"[0.12698412698412698, 0.1349206349206349, 0.9603174603174603, 0.9761904761904762, 0.9206349206349206, 0.1111111111111111, 0.9761904761904762, 0.9523809523809523, 0.9444444444444444, 0.9126984126984127]","[0.8709219858156029, 0.9196217494089834, 0.9536643026004729, 0.956501182033097, 0.9550827423167849, 0.9234042553191489, 0.9550827423167849, 0.957919621749409, 0.9522458628841608, 0.9574468085106383]",0.7015873015873016,0.9401891252955084,0.948936170212766,8.742804527282715
39,9,7,"[1.2546809315681458, 1.5626244246959686, 1.2008869647979736, 1.5928449928760529, 1.1951850652694702, 1.1964013278484344, 1.2219476699829102]",15,"[0.9285714285714286, 0.07142857142857142, 0.8888888888888888, 0.06349206349206349, 0.9682539682539683, 0.9920634920634921, 0.9523809523809523]","[0.9423167848699764, 0.8747044917257684, 0.9654846335697399, 0.9328605200945627, 0.9560283687943263, 0.9588652482269504, 0.9635933806146572]",0.6950113378684807,0.9419790611279975,0.948936170212766,9.232298135757446
40,8,12,"[1.246146321296692, 1.524200439453125, 1.1984398663043976, 1.2044455111026764, 1.2088326215744019, 1.1857827007770538, 1.2041561007499695, 1.2277788519859314, 1.2052403092384338, 1.5855991840362549, 1.2134607136249542, 1.545599341392517]",11,"[0.9047619047619048, 0.18253968253968253, 0.9444444444444444, 0.9444444444444444, 0.9365079365079365, 0.9444444444444444, 0.9761904761904762, 0.9603174603174603, 0.9523809523809523, 0.05555555555555555, 0.9682539682539683, 0.07936507936507936]","[0.9177304964539007, 0.8278959810874704, 0.9626477541371158, 0.9621749408983451, 0.9621749408983451, 0.9640661938534278, 0.9607565011820332, 0.9654846335697399, 0.9650118203309692, 0.939952718676123, 0.9664302600472813, 0.9286052009456265]",0.7374338624338624,0.9435776201733649,0.9517730496453901,8.965198755264282
41,10,8,"[1.2382389903068542, 1.1908137500286102, 1.5690287351608276, 1.5772622525691986, 1.1973083317279816, 1.1961339116096497, 1.2187997102737427, 1.5598194897174835]",13,"[0.9285714285714286, 0.9682539682539683, 0.047619047619047616, 0.047619047619047616, 0.9444444444444444, 0.9365079365079365, 0.9523809523809523, 0.07936507936507936]","[0.9550827423167849, 0.9607565011820332, 0.9342789598108747, 0.9390070921985816, 0.9626477541371158, 0.9664302600472813, 0.966903073286052, 0.933806146572104]",0.6130952380952381,0.9523640661938535,0.9546099290780142,9.511920690536499
42,9,10,"[1.5427919924259186, 1.5723389685153961, 1.5756763517856598, 1.2109233736991882, 1.5875915586948395, 1.578239768743515, 1.2202548384666443, 1.1968937814235687, 1.1904737055301666, 1.2163790464401245]",12,"[0.12698412698412698, 0.09523809523809523, 0.10317460317460317, 0.9444444444444444, 0.06349206349206349, 0.0873015873015873, 0.9761904761904762, 0.9920634920634921, 0.9523809523809523, 0.9523809523809523]","[0.9073286052009456, 0.9163120567375886, 0.9106382978723404, 0.9678486997635933, 0.9432624113475178, 0.9460992907801419, 0.9692671394799054, 0.966903073286052, 0.966903073286052, 0.9692671394799054]",0.5293650793650794,0.9463829787234042,0.9527186761229315,9.125766038894653
43,8,8,"[1.2222970128059387, 1.232841283082962, 1.221927523612976, 1.209034115076065, 1.2048393189907074, 1.1832030415534973, 1.1958085298538208, 1.221000850200653]",12,"[0.9285714285714286, 0.9841269841269841, 0.9523809523809523, 0.9682539682539683, 0.9444444444444444, 0.9841269841269841, 0.9682539682539683, 0.9761904761904762]","[0.9394799054373523, 0.9536643026004729, 0.968321513002364, 0.9654846335697399, 0.966903073286052, 0.9640661938534278, 0.9612293144208038, 0.966903073286052]",0.9632936507936508,0.960756501182033,0.9617021276595744,8.880782127380371
44,9,8,"[1.2463408708572388, 1.2323873341083527, 1.5804060995578766, 1.1797960996627808, 1.6153368949890137, 1.620951920747757, 1.5806278586387634, 1.5883244574069977]",13,"[0.9523809523809523, 0.9682539682539683, 0.1111111111111111, 0.9920634920634921, 0.05555555555555555, 0.06349206349206349, 0.03968253968253968, 0.07936507936507936]","[0.956501182033097, 0.9484633569739953, 0.9385342789598109, 0.9678486997635933, 0.956501182033097, 0.9527186761229315, 0.948936170212766, 0.950354609929078]",0.4077380952380952,0.9524822695035462,0.9531914893617022,9.685580492019653
45,9,11,"[1.2267394363880157, 1.2092038989067078, 1.2263269424438477, 1.5844978094100952, 1.2298379242420197, 1.184784471988678, 1.5946404039859772, 1.2345393300056458, 1.2025615572929382, 1.1975567042827606, 1.2235597670078278]",11,"[0.9285714285714286, 0.9682539682539683, 0.9761904761904762, 0.06349206349206349, 0.9682539682539683, 0.9523809523809523, 0.06349206349206349, 0.9920634920634921, 0.9920634920634921, 0.9444444444444444, 0.9444444444444444]","[0.9484633569739953, 0.966903073286052, 0.9678486997635933, 0.9522458628841608, 0.9687943262411347, 0.966903073286052, 0.9427895981087471, 0.968321513002364, 0.9654846335697399, 0.9664302600472813, 0.966903073286052]",0.7994227994227995,0.9619170427681065,0.9631205673758865,9.179893255233765
